source_level,source_authority,source_dataset,source_record_id,source_url,source_file,name,name_kana,place_name,address_detail,owner,address,municipality,municipality_code,category,type,designation,designation_date,latitude,longitude,entity_class,geometry_role,designation_level,raw_category,raw_type,raw_designation,_designation_reason,designation_level_code,designation_level_ja,designation_status_code,designation_status_ja,heritage_type_major_code,heritage_type_major_ja,heritage_type_detail,classification_confidence
municipal_source,江東区,文化財一覧,131083000000.0,https://www.opendata.metro.tokyo.lg.jp/koto/131083_002_cultural_property.csv,13Tokyo/raw/municipal/13108/data.csv,水盤 享保13年在銘,,霊巖寺,,霊巖寺,,江東区,13108,江東区登録文化財,美術工芸品,municipal,1988/3/24,35.680812,139.799953,movable,representative_point,municipal,江東区登録文化財,美術工芸,,explicit_municipal_keyword,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,medium
municipal_source,江東区,文化財一覧,131083000000.0,https://www.opendata.metro.tokyo.lg.jp/koto/131083_002_cultural_property.csv,13Tokyo/raw/municipal/13108/data.csv,水盤,,霊巖寺,,霊巖寺,,江東区,13108,江東区登録文化財,美術工芸品,municipal,1988/3/24,35.680812,139.799953,movable,representative_point,municipal,江東区登録文化財,美術工芸,,explicit_municipal_keyword,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,medium
municipal_source,江東区,文化財一覧,131083000000.0,https://www.opendata.metro.tokyo.lg.jp/koto/131083_002_cultural_property.csv,13Tokyo/raw/municipal/13108/data.csv,水盤,,霊巖寺,,霊巖寺,,江東区,13108,江東区登録文化財,美術工芸品,municipal,1988/3/24,35.680812,139.799953,movable,representative_point,municipal,江東区登録文化財,美術工芸,,explicit_municipal_keyword,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,medium
municipal_source,江東区,文化財一覧,131083000000.0,https://www.opendata.metro.tokyo.lg.jp/koto/131083_002_cultural_property.csv,13Tokyo/raw/municipal/13108/data.csv,水盤,,霊巖寺,,霊巖寺,,江東区,13108,江東区登録文化財,美術工芸品,municipal,1988/3/24,35.680812,139.799953,movable,representative_point,municipal,江東区登録文化財,美術工芸,,explicit_municipal_keyword,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,medium
municipal_source,江東区,文化財一覧,131083000000.0,https://www.opendata.metro.tokyo.lg.jp/koto/131083_002_cultural_property.csv,13Tokyo/raw/municipal/13108/data.csv,水盤 安政6年在銘,,霊巖寺,,霊巖寺,,江東区,13108,江東区登録文化財,美術工芸品,municipal,1988/3/24,35.680812,139.799953,movable,representative_point,municipal,江東区登録文化財,美術工芸,,explicit_municipal_keyword,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,medium
municipal_source,江東区,文化財一覧,131083000000.0,https://www.opendata.metro.tokyo.lg.jp/koto/131083_002_cultural_property.csv,13Tokyo/raw/municipal/13108/data.csv,水盤,,霊巖寺,,霊巖寺,,江東区,13108,江東区登録文化財,美術工芸品,municipal,1988/3/24,35.680812,139.799953,movable,representative_point,municipal,江東区登録文化財,美術工芸,,explicit_municipal_keyword,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,medium
municipal_source,江東区,文化財一覧,131083000000.0,https://www.opendata.metro.tokyo.lg.jp/koto/131083_002_cultural_property.csv,13Tokyo/raw/municipal/13108/data.csv,三界万霊塔 小梅業平町宿屋組合建立,,霊巖寺,,霊巖寺,,江東区,13108,江東区登録文化財,美術工芸品,municipal,1990/3/28,35.680812,139.799953,movable,representative_point,municipal,江東区登録文化財,美術工芸,,explicit_municipal_keyword,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,medium
municipal_source,江東区,文化財一覧,131083000000.0,https://www.opendata.metro.tokyo.lg.jp/koto/131083_002_cultural_property.csv,13Tokyo/raw/municipal/13108/data.csv,帝釈天像,,,,個人蔵,,江東区,13108,江東区登録文化財,美術工芸品,municipal,1985/3/25,35.685416,139.799503,movable,representative_point,municipal,江東区登録文化財,美術工芸,,explicit_municipal_keyword,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,medium
municipal_source,江東区,文化財一覧,131083000000.0,https://www.opendata.metro.tokyo.lg.jp/koto/131083_002_cultural_property.csv,13Tokyo/raw/municipal/13108/data.csv,天水桶 明治19年在銘 一対,,佐賀稲荷神社,,佐賀稲荷神社,,江東区,13108,江東区登録文化財,美術工芸品,municipal,1987/3/26,35.678881,139.791135,movable,representative_point,municipal,江東区登録文化財,美術工芸,,explicit_municipal_keyword,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,medium
municipal_source,江東区,文化財一覧,131083000000.0,https://www.opendata.metro.tokyo.lg.jp/koto/131083_002_cultural_property.csv,13Tokyo/raw/municipal/13108/data.csv,力石 6個,,佐賀稲荷神社,,佐賀稲荷神社,,江東区,13108,江東区登録文化財,美術工芸品,municipal,1987/3/26,35.678881,139.791135,movable,representative_point,municipal,江東区登録文化財,美術工芸,,explicit_municipal_keyword,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,medium
municipal_source,江東区,文化財一覧,131083000000.0,https://www.opendata.metro.tokyo.lg.jp/koto/131083_002_cultural_property.csv,13Tokyo/raw/municipal/13108/data.csv,観音供養塔 寛文9年在銘,,正源寺,,正源寺,,江東区,13108,江東区登録文化財,美術工芸品,municipal,1988/3/24,35.674289,139.789584,movable,representative_point,municipal,江東区登録文化財,美術工芸,,explicit_municipal_keyword,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,medium
municipal_source,江東区,文化財一覧,131083000000.0,https://www.opendata.metro.tokyo.lg.jp/koto/131083_002_cultural_property.csv,13Tokyo/raw/municipal/13108/data.csv,力石 10個,,紀文稲荷神社,,紀文稲荷神社,,江東区,13108,江東区登録文化財,美術工芸品,municipal,1988/3/24,35.675916,139.791438,movable,representative_point,municipal,江東区登録文化財,美術工芸,,explicit_municipal_keyword,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,medium
municipal_source,江東区,文化財一覧,131083000000.0,https://www.opendata.metro.tokyo.lg.jp/koto/131083_002_cultural_property.csv,13Tokyo/raw/municipal/13108/data.csv,力石 10個,,福住稲荷神社,,福住稲荷神社,,江東区,13108,江東区登録文化財,美術工芸品,municipal,2012/4/6,35.674928,139.792401,movable,representative_point,municipal,江東区登録文化財,美術工芸,,explicit_municipal_keyword,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,medium
municipal_source,江東区,文化財一覧,131083000000.0,https://www.opendata.metro.tokyo.lg.jp/koto/131083_002_cultural_property.csv,13Tokyo/raw/municipal/13108/data.csv,水盤 文久3年在銘,,小浜稲荷神社,,小浜稲荷神社,,江東区,13108,江東区登録文化財,美術工芸品,municipal,1990/3/28,35.675826,139.792954,movable,representative_point,municipal,江東区登録文化財,美術工芸,,explicit_municipal_keyword,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,medium
municipal_source,江東区,文化財一覧,131083000000.0,https://www.opendata.metro.tokyo.lg.jp/koto/131083_002_cultural_property.csv,13Tokyo/raw/municipal/13108/data.csv,薬師供養塔,,玄信寺,,玄信寺,,江東区,13108,江東区登録文化財,美術工芸品,municipal,1988/3/24,35.675496,139.797474,movable,representative_point,municipal,江東区登録文化財,美術工芸,,explicit_municipal_keyword,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,medium
municipal_source,江東区,文化財一覧,131083000000.0,https://www.opendata.metro.tokyo.lg.jp/koto/131083_002_cultural_property.csv,13Tokyo/raw/municipal/13108/data.csv,水盤 文政5年在銘,,陽岳寺,,陽岳寺,,江東区,13108,江東区登録文化財,美術工芸品,municipal,1983/3/25,35.675272,139.796474,movable,representative_point,municipal,江東区登録文化財,美術工芸,,explicit_municipal_keyword,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,medium
municipal_source,江東区,文化財一覧,131083000000.0,https://www.opendata.metro.tokyo.lg.jp/koto/131083_002_cultural_property.csv,13Tokyo/raw/municipal/13108/data.csv,篤行神牌 宝永5年在銘,,陽岳寺,,陽岳寺,,江東区,13108,江東区登録文化財,美術工芸品,municipal,1987/3/26,35.675272,139.796474,movable,representative_point,municipal,江東区登録文化財,美術工芸,,explicit_municipal_keyword,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,medium
municipal_source,江東区,文化財一覧,131083000000.0,https://www.opendata.metro.tokyo.lg.jp/koto/131083_002_cultural_property.csv,13Tokyo/raw/municipal/13108/data.csv,馬頭観世音供養塔,,明治小学校,,明治小学校,,江東区,13108,江東区登録文化財,美術工芸品,municipal,1986/3/26,35.676436,139.797302,movable,representative_point,municipal,江東区登録文化財,美術工芸,,explicit_municipal_keyword,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,medium
municipal_source,江東区,文化財一覧,131083000000.0,https://www.opendata.metro.tokyo.lg.jp/koto/131083_002_cultural_property.csv,13Tokyo/raw/municipal/13108/data.csv,法華経千部念仏百万遍供養塔,,増林寺,,増林寺,,江東区,13108,江東区登録文化財,美術工芸品,municipal,1987/3/26,35.677014,139.797507,movable,representative_point,municipal,江東区登録文化財,美術工芸,,explicit_municipal_keyword,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,medium
municipal_source,江東区,文化財一覧,131083000000.0,https://www.opendata.metro.tokyo.lg.jp/koto/131083_002_cultural_property.csv,13Tokyo/raw/municipal/13108/data.csv,六字名号供養塔 天保12年在銘,,正覚寺,,正覚寺,,江東区,13108,江東区登録文化財,美術工芸品,municipal,1988/3/24,35.677186,139.798643,movable,representative_point,municipal,江東区登録文化財,美術工芸,,explicit_municipal_keyword,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,medium
municipal_source,江東区,文化財一覧,131083000000.0,https://www.opendata.metro.tokyo.lg.jp/koto/131083_002_cultural_property.csv,13Tokyo/raw/municipal/13108/data.csv,地蔵菩薩像 宝永3年在銘,,慧然寺,,慧然寺,,江東区,13108,江東区登録文化財,美術工芸品,municipal,1989/3/24,35.676873,139.799094,movable,representative_point,municipal,江東区登録文化財,美術工芸,,explicit_municipal_keyword,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,medium
municipal_source,江東区,文化財一覧,131083000000.0,https://www.opendata.metro.tokyo.lg.jp/koto/131083_002_cultural_property.csv,13Tokyo/raw/municipal/13108/data.csv,水盤 福地弥兵衛奉納,,冬木弁天堂,,冬木弁天堂,,江東区,13108,江東区登録文化財,美術工芸品,municipal,1997/3/28,35.675396,139.800119,movable,representative_point,municipal,江東区登録文化財,美術工芸,,explicit_municipal_keyword,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,medium
municipal_source,江東区,文化財一覧,131083000000.0,https://www.opendata.metro.tokyo.lg.jp/koto/131083_002_cultural_property.csv,13Tokyo/raw/municipal/13108/data.csv,水盤 亀久稲荷神社旧蔵,,冬木弁天堂,,冬木弁天堂,,江東区,13108,江東区登録文化財,美術工芸品,municipal,2018/4/1,35.675396,139.800119,movable,representative_point,municipal,江東区登録文化財,美術工芸,,explicit_municipal_keyword,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,medium
municipal_source,江東区,文化財一覧,131083000000.0,https://www.opendata.metro.tokyo.lg.jp/koto/131083_002_cultural_property.csv,13Tokyo/raw/municipal/13108/data.csv,外置香炉 安政5年在銘,,永代寺,,永代寺,,江東区,13108,江東区登録文化財,美術工芸品,municipal,1987/3/26,35.672013,139.798061,movable,representative_point,municipal,江東区登録文化財,美術工芸,,explicit_municipal_keyword,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,medium
municipal_source,江東区,文化財一覧,131083000000.0,https://www.opendata.metro.tokyo.lg.jp/koto/131083_002_cultural_property.csv,13Tokyo/raw/municipal/13108/data.csv,豊来講碑 大正10年在銘,,深川不動堂,,深川不動堂,,江東区,13108,江東区登録文化財,美術工芸品,municipal,1987/3/26,35.672853,139.798368,movable,representative_point,municipal,江東区登録文化財,美術工芸,,explicit_municipal_keyword,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,medium
municipal_source,江東区,文化財一覧,131083000000.0,https://www.opendata.metro.tokyo.lg.jp/koto/131083_002_cultural_property.csv,13Tokyo/raw/municipal/13108/data.csv,内陣十六講碑 明治18年在銘,,深川不動堂,,深川不動堂,,江東区,13108,江東区登録文化財,美術工芸品,municipal,1987/3/26,35.672853,139.798368,movable,representative_point,municipal,江東区登録文化財,美術工芸,,explicit_municipal_keyword,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,medium
municipal_source,江東区,文化財一覧,131083000000.0,https://www.opendata.metro.tokyo.lg.jp/koto/131083_002_cultural_property.csv,13Tokyo/raw/municipal/13108/data.csv,百度敷石奉納碑 明治30年在銘,,深川不動堂,,深川不動堂,,江東区,13108,江東区登録文化財,美術工芸品,municipal,1988/3/24,35.672853,139.798368,movable,representative_point,municipal,江東区登録文化財,美術工芸,,explicit_municipal_keyword,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,medium
municipal_source,江東区,文化財一覧,131083000000.0,https://www.opendata.metro.tokyo.lg.jp/koto/131083_002_cultural_property.csv,13Tokyo/raw/municipal/13108/data.csv,力石 加藤吉太郎・川手金次郎在銘,,深川不動堂,,深川不動堂,,江東区,13108,江東区登録文化財,美術工芸品,municipal,2000/3/27,35.672853,139.798368,movable,representative_point,municipal,江東区登録文化財,美術工芸,,explicit_municipal_keyword,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,medium
municipal_source,江東区,文化財一覧,131083000000.0,https://www.opendata.metro.tokyo.lg.jp/koto/131083_002_cultural_property.csv,13Tokyo/raw/municipal/13108/data.csv,百度石 大正14年在銘,,深川不動堂,,深川不動堂,,江東区,13108,江東区登録文化財,美術工芸品,municipal,2001/3/29,35.672853,139.798368,movable,representative_point,municipal,江東区登録文化財,美術工芸,,explicit_municipal_keyword,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,medium
municipal_source,江東区,文化財一覧,131083000000.0,https://www.opendata.metro.tokyo.lg.jp/koto/131083_002_cultural_property.csv,13Tokyo/raw/municipal/13108/data.csv,力石 中村弥兵衛在銘,,富岡八幡宮,,富岡八幡宮,,江東区,13108,江東区登録文化財,美術工芸品,municipal,1981/3/31,35.671958,139.799609,movable,representative_point,municipal,江東区登録文化財,美術工芸,,explicit_municipal_keyword,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,medium
municipal_source,江東区,文化財一覧,131083000000.0,https://www.opendata.metro.tokyo.lg.jp/koto/131083_002_cultural_property.csv,13Tokyo/raw/municipal/13108/data.csv,庚申塔,,富岡八幡宮,,富岡八幡宮,,江東区,13108,江東区登録文化財,美術工芸品,municipal,1983/3/25,35.671958,139.799609,movable,representative_point,municipal,江東区登録文化財,美術工芸,,explicit_municipal_keyword,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,medium
municipal_source,江東区,文化財一覧,131083000000.0,https://www.opendata.metro.tokyo.lg.jp/koto/131083_002_cultural_property.csv,13Tokyo/raw/municipal/13108/data.csv,水盤 仲町丸平内二階中奉納,,富岡八幡宮,,富岡八幡宮,,江東区,13108,江東区登録文化財,美術工芸品,municipal,1983/3/25,35.671958,139.799609,movable,representative_point,municipal,江東区登録文化財,美術工芸,,explicit_municipal_keyword,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,medium
municipal_source,江東区,文化財一覧,131083000000.0,https://www.opendata.metro.tokyo.lg.jp/koto/131083_002_cultural_property.csv,13Tokyo/raw/municipal/13108/data.csv,水盤 久住仕入網中奉納,,富岡八幡宮,,富岡八幡宮,,江東区,13108,江東区登録文化財,美術工芸品,municipal,1984/3/26,35.671958,139.799609,movable,representative_point,municipal,江東区登録文化財,美術工芸,,explicit_municipal_keyword,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,medium
municipal_source,江東区,文化財一覧,131083000000.0,https://www.opendata.metro.tokyo.lg.jp/koto/131083_002_cultural_property.csv,13Tokyo/raw/municipal/13108/data.csv,富士講同行碑 明治元年在銘,,富岡八幡宮,,富岡八幡宮,,江東区,13108,江東区登録文化財,美術工芸品,municipal,1987/3/26,35.671958,139.799609,movable,representative_point,municipal,江東区登録文化財,美術工芸,,explicit_municipal_keyword,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,medium
municipal_source,江東区,文化財一覧,131083000000.0,https://www.opendata.metro.tokyo.lg.jp/koto/131083_002_cultural_property.csv,13Tokyo/raw/municipal/13108/data.csv,富士塚奉納海上安全祈願碑 仙台廻船中奉納,,富岡八幡宮,,富岡八幡宮,,江東区,13108,江東区登録文化財,美術工芸品,municipal,1989/3/24,35.671958,139.799609,movable,representative_point,municipal,江東区登録文化財,美術工芸,,explicit_municipal_keyword,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,medium
municipal_source,江東区,文化財一覧,131083000000.0,https://www.opendata.metro.tokyo.lg.jp/koto/131083_002_cultural_property.csv,13Tokyo/raw/municipal/13108/data.csv,力石 2個,,富岡八幡宮,,富岡八幡宮,,江東区,13108,江東区登録文化財,美術工芸品,municipal,1989/3/24,35.671958,139.799609,movable,representative_point,municipal,江東区登録文化財,美術工芸,,explicit_municipal_keyword,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,medium
municipal_source,江東区,文化財一覧,131083000000.0,https://www.opendata.metro.tokyo.lg.jp/koto/131083_002_cultural_property.csv,13Tokyo/raw/municipal/13108/data.csv,水盤 深川八幡社中奉納,,富岡八幡宮,,富岡八幡宮,,江東区,13108,江東区登録文化財,美術工芸品,municipal,1996/3/22,35.671958,139.799609,movable,representative_point,municipal,江東区登録文化財,美術工芸,,explicit_municipal_keyword,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,medium
municipal_source,江東区,文化財一覧,131083000000.0,https://www.opendata.metro.tokyo.lg.jp/koto/131083_002_cultural_property.csv,13Tokyo/raw/municipal/13108/data.csv,百度石 大正12年在銘,,富岡八幡宮,,富岡八幡宮,,江東区,13108,江東区登録文化財,美術工芸品,municipal,1998/3/30,35.671958,139.799609,movable,representative_point,municipal,江東区登録文化財,美術工芸,,explicit_municipal_keyword,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,medium
municipal_source,江東区,文化財一覧,131083000000.0,https://www.opendata.metro.tokyo.lg.jp/koto/131083_002_cultural_property.csv,13Tokyo/raw/municipal/13108/data.csv,山玉講同行碑 附拓本2枚昭和29年6月17日採拓,,富岡八幡宮,,富岡八幡宮,,江東区,13108,江東区登録文化財,美術工芸品,municipal,2004/12/24,35.671958,139.799609,movable,representative_point,municipal,江東区登録文化財,美術工芸,,explicit_municipal_keyword,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,medium
municipal_source,江東区,文化財一覧,131083000000.0,https://www.opendata.metro.tokyo.lg.jp/koto/131083_002_cultural_property.csv,13Tokyo/raw/municipal/13108/data.csv,深川山山講登山再建立手伝碑,,富岡八幡宮,,富岡八幡宮,,江東区,13108,江東区登録文化財,美術工芸品,municipal,2004/12/24,35.671958,139.799609,movable,representative_point,municipal,江東区登録文化財,美術工芸,,explicit_municipal_keyword,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,medium
municipal_source,江東区,文化財一覧,131083000000.0,https://www.opendata.metro.tokyo.lg.jp/koto/131083_002_cultural_property.csv,13Tokyo/raw/municipal/13108/data.csv,天水桶 明治30年在銘 一対,,おさん稲荷神社,,おさん稲荷神社,,江東区,13108,江東区登録文化財,美術工芸品,municipal,1987/3/26,35.670388,139.793953,movable,representative_point,municipal,江東区登録文化財,美術工芸,,explicit_municipal_keyword,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,medium
municipal_source,江東区,文化財一覧,131083000000.0,https://www.opendata.metro.tokyo.lg.jp/koto/131083_002_cultural_property.csv,13Tokyo/raw/municipal/13108/data.csv,百度石 大正15年在銘,,おさん稲荷神社,,おさん稲荷神社,,江東区,13108,江東区登録文化財,美術工芸品,municipal,2000/3/27,35.670388,139.793953,movable,representative_point,municipal,江東区登録文化財,美術工芸,,explicit_municipal_keyword,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,medium
municipal_source,江東区,文化財一覧,131083000000.0,https://www.opendata.metro.tokyo.lg.jp/koto/131083_002_cultural_property.csv,13Tokyo/raw/municipal/13108/data.csv,力石 8個,,住吉神社,,住吉神社,,江東区,13108,江東区登録文化財,美術工芸品,municipal,1997/3/28,35.669482,139.797678,movable,representative_point,municipal,江東区登録文化財,美術工芸,,explicit_municipal_keyword,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,medium
municipal_source,江東区,文化財一覧,131083000000.0,https://www.opendata.metro.tokyo.lg.jp/koto/131083_002_cultural_property.csv,13Tokyo/raw/municipal/13108/data.csv,小名木川地蔵尊,,開運延命子育地蔵堂,,開運延命子育地蔵堂,,江東区,13108,江東区登録文化財,美術工芸品,municipal,1987/3/26,35.683416,139.813982,movable,representative_point,municipal,江東区登録文化財,美術工芸,,explicit_municipal_keyword,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,medium
municipal_source,江東区,文化財一覧,131083000000.0,https://www.opendata.metro.tokyo.lg.jp/koto/131083_002_cultural_property.csv,13Tokyo/raw/municipal/13108/data.csv,無縁塚供養塔,,重願寺,,重願寺,,江東区,13108,江東区登録文化財,美術工芸品,municipal,1987/3/26,35.686449,139.813519,movable,representative_point,municipal,江東区登録文化財,美術工芸,,explicit_municipal_keyword,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,medium
municipal_source,江東区,文化財一覧,131083000000.0,https://www.opendata.metro.tokyo.lg.jp/koto/131083_002_cultural_property.csv,13Tokyo/raw/municipal/13108/data.csv,水盤 野村屋五郎兵衛奉納,,藤森稲荷神社,,藤森稲荷神社,,江東区,13108,江東区登録文化財,美術工芸品,municipal,1983/3/25,35.685871,139.814147,movable,representative_point,municipal,江東区登録文化財,美術工芸,,explicit_municipal_keyword,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,medium
municipal_source,江東区,文化財一覧,131083000000.0,https://www.opendata.metro.tokyo.lg.jp/koto/131083_002_cultural_property.csv,13Tokyo/raw/municipal/13108/data.csv,五百らかん道標,,釜屋堀子育地蔵堂,,釜屋堀子育地蔵堂,,江東区,13108,江東区登録文化財,美術工芸品,municipal,1985/3/25,35.686327,139.820253,movable,representative_point,municipal,江東区登録文化財,美術工芸,,explicit_municipal_keyword,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,medium
municipal_source,江東区,文化財一覧,131083000000.0,https://www.opendata.metro.tokyo.lg.jp/koto/131083_002_cultural_property.csv,13Tokyo/raw/municipal/13108/data.csv,如意輪観音供養塔 元禄14年在銘,,釜屋堀子育地蔵堂,,釜屋堀子育地蔵堂,,江東区,13108,江東区登録文化財,美術工芸品,municipal,1988/3/24,35.686327,139.820253,movable,representative_point,municipal,江東区登録文化財,美術工芸,,explicit_municipal_keyword,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,medium
municipal_source,江東区,文化財一覧,131083000000.0,https://www.opendata.metro.tokyo.lg.jp/koto/131083_002_cultural_property.csv,13Tokyo/raw/municipal/13108/data.csv,水盤 両長家中奉納,,釜屋堀子育地蔵堂,,釜屋堀子育地蔵堂,,江東区,13108,江東区登録文化財,美術工芸品,municipal,1997/3/28,35.686327,139.820253,movable,representative_point,municipal,江東区登録文化財,美術工芸,,explicit_municipal_keyword,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,medium
municipal_source,江東区,文化財一覧,131083000000.0,https://www.opendata.metro.tokyo.lg.jp/koto/131083_002_cultural_property.csv,13Tokyo/raw/municipal/13108/data.csv,水盤 明治29年在銘,,繁栄稲荷神社,,繁栄稲荷神社,,江東区,13108,江東区登録文化財,美術工芸品,municipal,1988/3/24,35.669951,139.804783,movable,representative_point,municipal,江東区登録文化財,美術工芸,,explicit_municipal_keyword,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,medium
municipal_source,江東区,文化財一覧,131083000000.0,https://www.opendata.metro.tokyo.lg.jp/koto/131083_002_cultural_property.csv,13Tokyo/raw/municipal/13108/data.csv,力石 4個,,洲崎神社,,洲崎神社,,江東区,13108,江東区登録文化財,美術工芸品,municipal,1987/3/26,35.668445,139.807736,movable,representative_point,municipal,江東区登録文化財,美術工芸,,explicit_municipal_keyword,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,medium
municipal_source,江東区,文化財一覧,131083000000.0,https://www.opendata.metro.tokyo.lg.jp/koto/131083_002_cultural_property.csv,13Tokyo/raw/municipal/13108/data.csv,恵比寿像 文政6年在銘、大黒天像,,江東区,,江東区,,江東区,13108,江東区登録文化財,美術工芸品,municipal,1985/3/25,35.672793,139.817322,movable,representative_point,municipal,江東区登録文化財,美術工芸,,explicit_municipal_keyword,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,medium
municipal_source,江東区,文化財一覧,131083000000.0,https://www.opendata.metro.tokyo.lg.jp/koto/131083_002_cultural_property.csv,13Tokyo/raw/municipal/13108/data.csv,亀高村弘法大師道標 天保10年在銘,,江東区,,江東区,,江東区,13108,江東区登録文化財,美術工芸品,municipal,1986/3/26,35.672793,139.817322,movable,representative_point,municipal,江東区登録文化財,美術工芸,,explicit_municipal_keyword,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,medium
municipal_source,江東区,文化財一覧,131083000000.0,https://www.opendata.metro.tokyo.lg.jp/koto/131083_002_cultural_property.csv,13Tokyo/raw/municipal/13108/data.csv,富士講行衣,,江東区,,江東区,,江東区,13108,江東区登録文化財,美術工芸品,municipal,1997/3/28,35.672793,139.817322,movable,representative_point,municipal,江東区登録文化財,美術工芸,,explicit_municipal_keyword,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,medium
municipal_source,江東区,文化財一覧,131083000000.0,https://www.opendata.metro.tokyo.lg.jp/koto/131083_002_cultural_property.csv,13Tokyo/raw/municipal/13108/data.csv,海苔生産用具及び関連資料,,江東区,,江東区,,江東区,13108,江東区登録文化財,美術工芸品,municipal,2019/4/1,35.672793,139.817322,movable,representative_point,municipal,江東区登録文化財,美術工芸,,explicit_municipal_keyword,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,medium
municipal_source,江東区,文化財一覧,131083000000.0,https://www.opendata.metro.tokyo.lg.jp/koto/131083_002_cultural_property.csv,13Tokyo/raw/municipal/13108/data.csv,力石(臥竜石) 蜀山人書,,亀戸天神社,,亀戸天神社,,江東区,13108,江東区登録文化財,美術工芸品,municipal,1982/3/15,35.702666,139.820838,movable,representative_point,municipal,江東区登録文化財,美術工芸,,explicit_municipal_keyword,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,medium
municipal_source,江東区,文化財一覧,131083000000.0,https://www.opendata.metro.tokyo.lg.jp/koto/131083_002_cultural_property.csv,13Tokyo/raw/municipal/13108/data.csv,力石 山谷田中巳之助在銘,,亀戸天神社,,亀戸天神社,,江東区,13108,江東区登録文化財,美術工芸品,municipal,1982/3/15,35.702666,139.820838,movable,representative_point,municipal,江東区登録文化財,美術工芸,,explicit_municipal_keyword,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,medium
municipal_source,江東区,文化財一覧,131083000000.0,https://www.opendata.metro.tokyo.lg.jp/koto/131083_002_cultural_property.csv,13Tokyo/raw/municipal/13108/data.csv,力石 三井親孝書,,亀戸天神社,,亀戸天神社,,江東区,13108,江東区登録文化財,美術工芸品,municipal,1982/3/15,35.702666,139.820838,movable,representative_point,municipal,江東区登録文化財,美術工芸,,explicit_municipal_keyword,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,medium
