source_level,source_authority,source_dataset,source_record_id,source_url,source_file,name,name_kana,place_name,address_detail,owner,address,municipality,municipality_code,category,type,designation,designation_date,latitude,longitude,entity_class,geometry_role,designation_level,raw_category,raw_type,raw_designation,designation_level_code,designation_level_ja,designation_status_code,designation_status_ja,heritage_type_major_code,heritage_type_major_ja,heritage_type_detail,classification_confidence
national,文化庁,国指定文化財等データベース CSV export,official_export_002:150,,13Tokyo/raw/national/official_export_002.csv,旧川端龍子邸画室,,,,,東京都大田区南馬込四丁目49-11,大田区,13111,登録有形文化財(建造物),建造物,national,,35.58301667,139.71562222,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:151,,13Tokyo/raw/national/official_export_002.csv,旧川端龍子邸持仏堂,,,,,東京都大田区南馬込四丁目49-11,大田区,13111,登録有形文化財(建造物),建造物,national,,35.58272778,139.71528333,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:152,,13Tokyo/raw/national/official_export_002.csv,旧川端龍子邸仏間棟,,,,,東京都大田区南馬込四丁目49-11,大田区,13111,登録有形文化財(建造物),建造物,national,,35.58271944,139.71540833,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:153,,13Tokyo/raw/national/official_export_002.csv,旧九段会館,,,,,東京都千代田区九段南一丁目5-1,千代田区,13101,登録有形文化財(建造物),建造物,national,,35.69437778,139.75139167,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:154,,13Tokyo/raw/national/official_export_002.csv,旧佐橋家住宅主屋,,,,,東京都調布市西つつじケ丘一丁目27,調布市,13208,登録有形文化財(建造物),建造物,national,,35.65864167,139.57164167,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:155,,13Tokyo/raw/national/official_export_002.csv,旧佐橋家住宅門,,,,,東京都調布市西つつじケ丘一丁目27-1,調布市,13208,登録有形文化財(建造物),建造物,national,,35.65851111,139.57165,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:156,,13Tokyo/raw/national/official_export_002.csv,旧滋賀家住宅主屋,,,,,東京都杉並区下井草4-260-2,杉並区,13115,登録有形文化財(建造物),建造物,national,,35.72138048,139.61821469,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:157,,13Tokyo/raw/national/official_export_002.csv,旧品川警察署品川橋交通待機所,,,,,東京都品川区南品川一丁目223-5,品川区,13109,登録有形文化財(建造物),建造物,national,,35.61659722,139.74436111,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:158,,13Tokyo/raw/national/official_export_002.csv,旧島津家住宅アトリエ,,,,,東京都新宿区中井2-2096-18,新宿区,13104,登録有形文化財(建造物),建造物,national,,35.71657452,139.68484288,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:159,,13Tokyo/raw/national/official_export_002.csv,旧砂堀医院,,,,,東京都目黒区目黒三丁目533-59,目黒区,13110,登録有形文化財(建造物),建造物,national,,35.63189167,139.70479167,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:160,,13Tokyo/raw/national/official_export_002.csv,旧清明文庫,,,,,東京都大田区南千束2-3-1,大田区,13111,登録有形文化財(建造物),建造物,national,,35.60212051,139.692261,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:161,,13Tokyo/raw/national/official_export_002.csv,旧園田家住宅スタジオ,,,,,東京都目黒区緑が丘2-2374-5,目黒区,13110,登録有形文化財(建造物),建造物,national,,35.610938,139.671617,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:162,,13Tokyo/raw/national/official_export_002.csv,旧高橋家住宅主屋,,,,,東京都西多摩郡檜原村2032,檜原村,13307,登録有形文化財(建造物),建造物,national,,35.71323889,139.08567,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:163,,13Tokyo/raw/national/official_export_002.csv,旧辻󠄀陶房主屋兼作業場,,,,,東京都多摩市連光寺三丁目28-9,多摩市,13224,登録有形文化財(建造物),建造物,national,,35.64264722,139.45903611,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:164,,13Tokyo/raw/national/official_export_002.csv,旧辻󠄀陶房登り窯,,,,,東京都多摩市連光寺三丁目28-9,多摩市,13224,登録有形文化財(建造物),建造物,national,,35.64263333,139.45915,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:165,,13Tokyo/raw/national/official_export_002.csv,旧東京市麻布区役所庁舎(日本獣医生命科学大学一号棟),,,,,東京都武蔵野市境南町一丁目171他,武蔵野市,13203,登録有形文化財(建造物),建造物,national,,35.70175833,139.54683056,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:166,,13Tokyo/raw/national/official_export_002.csv,旧東京市深川食堂,,,,,東京都江東区門前仲町1-19-15,江東区,13108,登録有形文化財(建造物),建造物,national,,35.67407431,139.794922,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:167,,13Tokyo/raw/national/official_export_002.csv,旧常盤家本館(石合家住宅主屋),,,,,東京都新宿区神楽坂3-2-41他,新宿区,13104,登録有形文化財(建造物),建造物,national,,35.70201935,139.74056375,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:168,,13Tokyo/raw/national/official_export_002.csv,旧中村研一邸主屋,,,,,東京都小金井市中町一丁目416,小金井市,13210,登録有形文化財(建造物),建造物,national,,35.691915,139.51839583,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:169,,13Tokyo/raw/national/official_export_002.csv,旧中村研一邸茶室(花侵庵),,,,,東京都小金井市中町一丁目416-1,小金井市,13210,登録有形文化財(建造物),建造物,national,,35.691915,139.51839583,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:170,,13Tokyo/raw/national/official_export_002.csv,旧丹羽家住宅蔵,,,,,東京都豊島区駒込3-498-8,豊島区,13116,登録有形文化財(建造物),建造物,national,,35.73797703,139.74253189,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:171,,13Tokyo/raw/national/official_export_002.csv,旧農林省蚕糸試験場日野桑園第一蚕室,,,,,東京都日野市日野本町六丁目1-87他,日野市,13212,登録有形文化財(建造物),建造物,national,,35.681803,139.401759,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:172,,13Tokyo/raw/national/official_export_002.csv,旧野方配水塔,,,,,東京都中野区江古田1-3,中野区,13114,登録有形文化財(建造物),建造物,national,,35.72464956,139.67485374,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:173,,13Tokyo/raw/national/official_export_002.csv,旧八丈支庁庁舎新館(八丈島歴史民俗資料館新館),,,,,東京都八丈島八丈町大賀郷1186,八丈町,13401,登録有形文化財(建造物),建造物,national,,33.10245,139.78567778,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:174,,13Tokyo/raw/national/official_export_002.csv,旧弘田家住宅主屋,,,,,東京都文京区弥生2-3-103他,文京区,13105,登録有形文化財(建造物),建造物,national,,35.7174481,139.76323594,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:175,,13Tokyo/raw/national/official_export_002.csv,旧弘田家住宅門柱及び塀,,,,,東京都文京区弥生2-3-103他,文京区,13105,登録有形文化財(建造物),建造物,national,,35.71748793,139.76339179,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:176,,13Tokyo/raw/national/official_export_002.csv,旧ほていや玩具店店舗,,,,,東京都青梅市仲町303-2,青梅市,13205,登録有形文化財(建造物),建造物,national,,35.789047,139.25731131,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:177,,13Tokyo/raw/national/official_export_002.csv,旧前田家(キンデー)住宅釜屋形,,,,,東京都新島村本村一丁目318-2,新島村,13363,登録有形文化財(建造物),建造物,national,,34.37678333,139.25683611,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:178,,13Tokyo/raw/national/official_export_002.csv,旧三井文庫第二書庫,,,,,東京都品川区豊町一丁目1131-1,品川区,13109,登録有形文化財(建造物),建造物,national,,35.61228333,139.72053611,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:179,,13Tokyo/raw/national/official_export_002.csv,旧宮脇ビル(川崎ブランドデザインビルヂング),,,,,東京都中央区銀座一丁目207,中央区,13102,登録有形文化財(建造物),建造物,national,,35.673075,139.77056667,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:180,,13Tokyo/raw/national/official_export_002.csv,旧武者小路実篤邸主屋,,,,,東京都調布市若葉町一丁目23-20他,調布市,13208,登録有形文化財(建造物),建造物,national,,,,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:181,,13Tokyo/raw/national/official_export_002.csv,旧文部省庁舎,,,,,東京都千代田区霞が関3-2-2,千代田区,13101,登録有形文化財(建造物),建造物,national,,35.671303,139.74933323,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:182,,13Tokyo/raw/national/official_export_002.csv,旧山口萬吉邸主屋,,,,,東京都千代田区九段北一丁目32-4,千代田区,13101,登録有形文化財(建造物),建造物,national,,35.69618611,139.7481,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:183,,13Tokyo/raw/national/official_export_002.csv,旧山口萬吉邸門及び塀,,,,,東京都千代田区九段北一丁目32-4,千代田区,13101,登録有形文化財(建造物),建造物,national,,35.69625556,139.74801667,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:184,,13Tokyo/raw/national/official_export_002.csv,旧ヤマジュウ田村家住宅主屋,,,,,東京都福生市大字福生字奈賀1158,福生市,13218,登録有形文化財(建造物),建造物,national,,35.741495,139.322117,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:185,,13Tokyo/raw/national/official_export_002.csv,旧ヤマジュウ田村家住宅西土蔵,,,,,東京都福生市大字福生字奈賀1158,福生市,13218,登録有形文化財(建造物),建造物,national,,35.741651,139.322022,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:186,,13Tokyo/raw/national/official_export_002.csv,旧ヤマジュウ田村家住宅東土蔵,,,,,東京都福生市大字福生字奈賀1158,福生市,13218,登録有形文化財(建造物),建造物,national,,35.741672,139.322104,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:187,,13Tokyo/raw/national/official_export_002.csv,旧吉岡家住宅蔵,,,,,東京都東大和市清水三丁目779-4,東大和市,13220,登録有形文化財(建造物),建造物,national,,35.75438,139.44241389,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:188,,13Tokyo/raw/national/official_export_002.csv,旧吉岡家住宅主屋兼アトリエ,,,,,東京都東大和市清水三丁目779-1他,東大和市,13220,登録有形文化財(建造物),建造物,national,,35.75454694,139.44256,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:189,,13Tokyo/raw/national/official_export_002.csv,旧吉岡家住宅中門,,,,,東京都東大和市清水三丁目779-4,東大和市,13220,登録有形文化財(建造物),建造物,national,,35.75447389,139.44243389,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:190,,13Tokyo/raw/national/official_export_002.csv,旧吉岡家住宅長屋門,,,,,東京都東大和市清水三丁目779-5,東大和市,13220,登録有形文化財(建造物),建造物,national,,35.75435389,139.44284806,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:191,,13Tokyo/raw/national/official_export_002.csv,旧吉川英治邸(草思堂)主屋,,,,,東京都青梅市柚木町一丁目101-1,青梅市,13205,登録有形文化財(建造物),建造物,national,,35.79610278,139.21327778,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:192,,13Tokyo/raw/national/official_export_002.csv,旧吉川英治邸(草思堂)土蔵,,,,,東京都青梅市柚木町一丁目101-1,青梅市,13205,登録有形文化財(建造物),建造物,national,,35.79596944,139.21345278,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:193,,13Tokyo/raw/national/official_export_002.csv,旧吉川英治邸(草思堂)長屋門,,,,,東京都青梅市柚木町一丁目101-1,青梅市,13205,登録有形文化財(建造物),建造物,national,,35.7959,139.21336667,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:194,,13Tokyo/raw/national/official_export_002.csv,旧吉川英治邸(草思堂)洋館,,,,,東京都青梅市柚木町一丁目101-1,青梅市,13205,登録有形文化財(建造物),建造物,national,,35.79618889,139.21314444,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:195,,13Tokyo/raw/national/official_export_002.csv,教證寺客殿,,,,,東京都台東区池之端1-104他,台東区,13106,登録有形文化財(建造物),建造物,national,,35.70934006,139.76896805,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:196,,13Tokyo/raw/national/official_export_002.csv,教證寺本堂,,,,,東京都台東区池之端1-104他,台東区,13106,登録有形文化財(建造物),建造物,national,,35.70923775,139.76893236,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:197,,13Tokyo/raw/national/official_export_002.csv,喜代川店舗,,,,,東京都中央区日本橋小網町10-5,中央区,13102,登録有形文化財(建造物),建造物,national,,35.68268889,139.78082222,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:198,,13Tokyo/raw/national/official_export_002.csv,キリスト友会フレンズセンター,,,,,東京都港区三田4-8-19,港区,13103,登録有形文化財(建造物),建造物,national,,35.642616,139.738281,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:199,,13Tokyo/raw/national/official_export_002.csv,銀座大野屋店舗兼主屋,,,,,東京都中央区銀座五丁目202-13,中央区,13102,登録有形文化財(建造物),建造物,national,,35.66965,139.76666667,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:200,,13Tokyo/raw/national/official_export_002.csv,銀座ライオンビル,,,,,東京都中央区銀座七丁目1,中央区,13102,登録有形文化財(建造物),建造物,national,,35.66916111,139.76323889,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:201,,13Tokyo/raw/national/official_export_002.csv,栗原家住宅稲荷社及び石鳥居,,,,,東京都新宿区中井2-1981-1,新宿区,13104,登録有形文化財(建造物),建造物,national,,35.717288,139.686553,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:202,,13Tokyo/raw/national/official_export_002.csv,栗原家住宅蔵,,,,,東京都新宿区中井2-1981,新宿区,13104,登録有形文化財(建造物),建造物,national,,35.717391,139.686533,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:203,,13Tokyo/raw/national/official_export_002.csv,栗原家住宅主屋,,,,,東京都新宿区中井2-1981,新宿区,13104,登録有形文化財(建造物),建造物,national,,35.717418,139.686665,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:204,,13Tokyo/raw/national/official_export_002.csv,栗原家住宅門柱及び塀,,,,,東京都新宿区中井2-1981-1,新宿区,13104,登録有形文化財(建造物),建造物,national,,35.7172492,139.6868601,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:205,,13Tokyo/raw/national/official_export_002.csv,黒沢ビル,,,,,東京都台東区上野2-40,台東区,13106,登録有形文化財(建造物),建造物,national,,35.70906486,139.77054045,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:206,,13Tokyo/raw/national/official_export_002.csv,幻戯山房(旧角川家住宅主屋),,,,,東京都杉並区荻窪3-728,杉並区,13115,登録有形文化財(建造物),建造物,national,,35.69882287,139.62446068,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:207,,13Tokyo/raw/national/official_export_002.csv,小池家住宅主屋,,,,,東京都品川区北品川5-740-10,品川区,13109,登録有形文化財(建造物),建造物,national,,35.62074226,139.7349103,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:208,,13Tokyo/raw/national/official_export_002.csv,功運寺庫裏,,,,,東京都中野区上高田4-14-19,中野区,13114,登録有形文化財(建造物),建造物,national,,35.712367,139.678361,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:209,,13Tokyo/raw/national/official_export_002.csv,功運寺山門,,,,,東京都中野区上高田4-14-3,中野区,13114,登録有形文化財(建造物),建造物,national,,35.711905,139.678414,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:210,,13Tokyo/raw/national/official_export_002.csv,功運寺鐘楼,,,,,東京都中野区上高田4-14-3,中野区,13114,登録有形文化財(建造物),建造物,national,,35.712134,139.67838,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:211,,13Tokyo/raw/national/official_export_002.csv,高岩寺本堂,,,,,東京都豊島区巣鴨3-51-2,豊島区,13116,登録有形文化財(建造物),建造物,national,,35.73580912,139.73551071,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:212,,13Tokyo/raw/national/official_export_002.csv,古宇田家住宅,,,,,東京都杉並区南荻窪三丁目14,杉並区,13115,登録有形文化財(建造物),建造物,national,,35.70224375,139.61081417,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:213,,13Tokyo/raw/national/official_export_002.csv,廣度院表門及び練塀,,,,,東京都港区芝公園1-8-16,港区,13103,登録有形文化財(建造物),建造物,national,,35.65724825,139.75104854,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:214,,13Tokyo/raw/national/official_export_002.csv,国際基督教大学泰山荘表門,,,,,東京都三鷹市大沢3-10-2,三鷹市,13204,登録有形文化財(建造物),建造物,national,,35.68578228,139.52763155,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:215,,13Tokyo/raw/national/official_export_002.csv,国際基督教大学泰山荘蔵,,,,,東京都三鷹市大沢3-10-2,三鷹市,13204,登録有形文化財(建造物),建造物,national,,35.6855248,139.52806475,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:216,,13Tokyo/raw/national/official_export_002.csv,国際基督教大学泰山荘高風居,,,,,東京都三鷹市大沢3-10-2,三鷹市,13204,登録有形文化財(建造物),建造物,national,,35.684868,139.52781772,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:217,,13Tokyo/raw/national/official_export_002.csv,国際基督教大学泰山荘車庫,,,,,東京都三鷹市大沢3-10-2,三鷹市,13204,登録有形文化財(建造物),建造物,national,,35.68554765,139.52732813,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:218,,13Tokyo/raw/national/official_export_002.csv,国際基督教大学泰山荘書院,,,,,東京都三鷹市大沢3-10-2,三鷹市,13204,登録有形文化財(建造物),建造物,national,,35.68540276,139.52796596,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:219,,13Tokyo/raw/national/official_export_002.csv,国際基督教大学泰山荘待合,,,,,東京都三鷹市大沢3-10-2,三鷹市,13204,登録有形文化財(建造物),建造物,national,,35.68532279,139.527267,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
national,文化庁,国指定文化財等データベース CSV export,official_export_002:220,,13Tokyo/raw/national/official_export_002.csv,国際基督教大学ディッフェンドルファー記念館,,,,,東京都三鷹市大沢三丁目1500-1,三鷹市,13204,登録有形文化財(建造物),建造物,national,,35.68601389,139.52980556,building_direct,building_candidate_point,national,登録有形文化財(建造物),登録有形文化財(建造物),,national,国,registered,登録,tangible,有形文化財,建造物,medium
