record_id,name,municipality_name,designation_level,designation_status,heritage_type_major,heritage_type_detail_norm,entity_class,value,value_class,hazard_type,scenario,hazard_key,layer_name
13104:32,木造阿弥陀如来立像,新宿区,,,,,point,2,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_mesh250
13104:54,浄栄寺の梵鐘,新宿区,,,,,point,4,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_town
13104:54,浄栄寺の梵鐘,新宿区,,,,,point,4,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_mesh250
13104:61,長安寺の六地蔵塔,新宿区,,,,,point,3,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_town
13104:61,長安寺の六地蔵塔,新宿区,,,,,point,4,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_mesh250
13104:81,堀部武庸加功遺跡之碑,新宿区,,,,,point,3,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_town
13104:81,堀部武庸加功遺跡之碑,新宿区,,,,,point,3,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_mesh250
13104:86,駿馬塚の碑,新宿区,,,,,point,2,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_town
13104:86,駿馬塚の碑,新宿区,,,,,point,1,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_mesh250
13104:87,月桂寺の切支丹灯籠,新宿区,,,,,point,2,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_town
13104:87,月桂寺の切支丹灯籠,新宿区,,,,,point,3,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_mesh250
13104:94,来迎寺の庚申塔,新宿区,,,,,point,5,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_town
13104:94,来迎寺の庚申塔,新宿区,,,,,point,4,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_mesh250
official_export_001:19,学習院旧正門,新宿区,,,,,building_direct,2,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_town
official_export_001:19,学習院旧正門,新宿区,,,,,building_direct,1,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_mesh250
official_export_002:360,東京地下鉄丸ノ内線四ツ谷跨線橋,千代田区,,,,,building_direct,2,,fire,延焼危険度,fire｜延焼危険度,hazard_fire_spread_town
