record_id,canonical_facility_id,source_id,facility_name_raw,facility_name_normalized,municipality_code,municipality_name,match_key,match_status,matched_record_id,review_required,notes
REC-8d0e8f457f72,MUS-2f13348f51f5,bunka_museum_guide,玉川大学小原國芳記念教育博物館,玉川大学小原國芳記念教育博物館,13209,町田市,玉川大学小原國芳記念教育博物館|13209,core_unique,,false,
REC-beb13e6da0f1,MUS-3a66891c6130,bunka_museum_guide,○東京農工大学科学博物館,東京農工大学科学博物館,13210,小金井市,東京農工大学科学博物館|13210,core_unique,,false,
REC-187f914dccaa,MUS-280de320f2f9,bunka_museum_guide,◎武蔵野美術大学 美術館・図書館,武蔵野美術大学美術館図書館,13211,小平市,武蔵野美術大学美術館図書館|13211,core_unique,,false,
REC-15fa4dfd934b,MUS-6c8ec7a914cd,bunka_museum_guide,◎多摩動物公園,多摩動物公園,13212,日野市,多摩動物公園|13212,core_unique,,false,
REC-993810efe596,MUS-6dca9cbab122,bunka_museum_guide,東村山ふるさと歴史館,東村山ふるさと歴史館,13213,東村山市,東村山ふるさと歴史館|13213,core_unique,,false,
REC-ae6301091b96,MUS-0689fa503e02,bunka_museum_guide,◎くにたち郷土文化館,くにたち郷土文化館,13215,国立市,くにたち郷土文化館|13215,core_unique,,false,
REC-162fbfeef9dc,MUS-a7bc9c0ef912,bunka_museum_guide,東大和市立郷土博物館,東大和市立郷土博物館,13220,東大和市,東大和市立郷土博物館|13220,core_unique,,false,
REC-be8efb1242c8,MUS-da3dcfedc2e7,bunka_museum_guide,清瀬市郷土博物館,清瀬市郷土博物館,13221,清瀬市,清瀬市郷土博物館|13221,core_unique,,false,
REC-285923b74d91,MUS-c78955945ae5,bunka_museum_guide,多摩美術大学附属美術館,多摩美術大学附属美術館,13224,多摩市,多摩美術大学附属美術館|13224,core_unique,,false,
REC-fa7322dff13e,MUS-403212f49a31,bunka_museum_guide,羽村市郷土博物館,羽村市郷土博物館,13227,羽村市,羽村市郷土博物館|13227,core_unique,,false,
REC-24843371e281,MUS-0bfe732291e4,bunka_museum_guide,多摩六都科学館,多摩六都科学館,13229,西東京市,多摩六都科学館|13229,core_unique,,false,
REC-e3ab5e3a1526,MUS-f0d141fdaac8,bunkyo_muse_net,JFAサッカー文化創造拠点 blue-ing!,jfaサッカー文化創造拠点blueing!,13105,文京区,jfaサッカー文化創造拠点blueing!|13105,supplement_unique,,false,
REC-4db1b38a98ac,MUS-31c29bf74394,bunkyo_muse_net,Space Travelium TeNQ,spacetraveliumtenq,13105,文京区,spacetraveliumtenq|13105,supplement_unique,,false,
REC-aff0899156b7,MUS-8e5e9fe2bc6a,bunkyo_muse_net,お茶の水おりがみ会館,お茶の水おりがみ会館,13105,文京区,お茶の水おりがみ会館|13105,supplement_unique,,false,
REC-f6f4f4b4b2d0,MUS-37474a332b6f,bunkyo_muse_net,わだつみのこえ記念館,わだつみのこえ記念館,13105,文京区,わだつみのこえ記念館|13105,supplement_unique,,false,
REC-66c36651c2b2,MUS-b0b7f7db66da,bunkyo_muse_net,トーキョーアーツアンドスペース本郷,トーキョーアーツアンドスペース本郷,13105,文京区,トーキョーアーツアンドスペース本郷|13105,supplement_unique,,false,
REC-155c521a3c73,MUS-40ca141966cf,bunkyo_muse_net,ファーブル昆虫館「虫の詩人の館」,ファーブル昆虫館「虫の詩人の館」,13105,文京区,ファーブル昆虫館「虫の詩人の館」|13105,supplement_unique,,false,
REC-3138c35b63b5,MUS-6bcd97c46deb,bunkyo_muse_net,三菱史料館,三菱史料館,13105,文京区,三菱史料館|13105,supplement_unique,,false,
REC-82c53546550c,MUS-8f5af06f8e57,bunkyo_muse_net,今井館,今井館,13105,文京区,今井館|13105,supplement_unique,,false,
REC-c0c0b229c7e3,MUS-69575acd7fbd,bunkyo_muse_net,元町小学校歴史展示室,元町小学校歴史展示室,13105,文京区,元町小学校歴史展示室|13105,supplement_unique,,false,
