museum_id,facility_name,municipality_code,municipality_name,address_raw,address_normalized,postal_code,latitude,longitude,location_type,address_source_url,source_authority,extraction_method,geocoder,geocode_score,match_level,coordinate_level,coordinate_use,review_status,review_reason,retrieved_at,content_sha256,notes
MUS-74d0265798bd,丸紅ギャラリー,13101,千代田区,東京都千代田区大手町1-4-2 丸紅ビル3F,東京都千代田区大手町1-4-2丸紅ビル3F,100-8088,35.690453,139.760025,facility_location,https://museum.net.city.chiyoda.lg.jp/list/shisetsu/31.php,facility_or_public_official,html_text,digital_agency_abr,1,residential_block,residential_block,plateau_query,accepted,,2026-09-06T16:34:45+00:00,98fb2ff53664583c1966825ce002dc6297779fe12aec6aae423835a4bbc4a8ab,address_score=90
MUS-74f48569201f,出光美術館,13101,千代田区,東京都千代田区丸の内3-1-1,東京都千代田区丸の内3-1-1,,35.676754,139.761078,facility_location,https://idemitsu-museum.or.jp/about/outline/,facility_or_public_official,html_text,digital_agency_abr,1,residential_block,residential_block,plateau_query,accepted,,2026-09-06T16:34:45+00:00,6d0859be5f1c88ccc7e812bd4333f4c888aa0b64542c54f8578615bbd0233ad9,address_score=150
MUS-76ab79655e20,国立新美術館,13103,港区,東京都港区六本木7-22-2,東京都港区六本木7-22-2,,35.665314,139.725174,facility_location,https://www.minato-rekishi.com/musenet/museumlist.html,existing_manifest_source,existing_manifest,digital_agency_abr,1,residential_block,residential_block,plateau_query,accepted,,2026-09-06T16:34:45+00:00,,
MUS-7ac45ed811fa,明治大学博物館,13101,千代田区,東京都千代田区神田駿河台1-1 アカデミーコモン地階,東京都千代田区神田駿河台1-1アカデミーコモン地階,101-8301,35.694004,139.753632,facility_location,https://www.meiji.ac.jp/museum/,facility_or_public_official,html_text,digital_agency_abr,1,machiaza_detail,city,plateau_query,accepted,,2026-09-06T16:34:45+00:00,7a2f97777a50faa045cca0cd5c579f5e817273ee74dfda3456209796b3418c5c,address_score=115
MUS-7b88b70cda47,岡本太郎記念館,13103,港区,東京都港区南青山6-1-19,東京都港区南青山6-1-19,,35.661964,139.716034,facility_location,https://www.minato-rekishi.com/musenet/museumlist.html,existing_manifest_source,existing_manifest,digital_agency_abr,1,residential_block,residential_block,plateau_query,accepted,,2026-09-06T16:34:45+00:00,,
MUS-7bdbbcaea24c,HOSEI ミュージアム,13101,千代田区,東京都千代田区九段北3-3-5 法政大学九段北校舎1F,東京都千代田区九段北3-3-5法政大学九段北校舎1F,102-0073,35.693733,139.740814,facility_location,https://museum.net.city.chiyoda.lg.jp/list/shisetsu/29.php,facility_or_public_official,html_text,digital_agency_abr,1,residential_detail,residential_detail,building_candidate,accepted,,2026-09-06T16:34:45+00:00,81f20a966037a11b73b4379aa8f8ff7c055ffdb8d59f42dfe66c14bd37100744,address_score=90
MUS-7cbedc47f65c,佐藤美術館,13104,新宿区,東京都新宿区大京町31-10,東京都新宿区大京町31-10,160-0015,35.683849,139.717041,facility_location,http://sato-museum.la.coocan.jp/,facility_or_public_official,html_text,digital_agency_abr,1,parcel,machiaza,plateau_query,accepted,,2026-09-06T16:34:45+00:00,4d63a5739006f33478a382a62c7e2e09b48dc0b20d651bc8bb81ec520ba937e6,address_score=115
MUS-8282bfcd5907,松岡美術館,13103,港区,東京都港区白金台5-12-6,東京都港区白金台5-12-6,,35.639927,139.721832,facility_location,https://www.minato-rekishi.com/musenet/museumlist.html,existing_manifest_source,existing_manifest,digital_agency_abr,1,residential_block,residential_block,plateau_query,accepted,,2026-09-06T16:34:45+00:00,,
MUS-82aebabc0693,虎屋 赤坂ギャラリー,13103,港区,東京都港区赤坂4-9-22,東京都港区赤坂4-9-22,,35.65807,139.751602,facility_location,https://www.minato-rekishi.com/musenet/museumlist.html,existing_manifest_source,existing_manifest,digital_agency_abr,1,machiaza_detail,city,plateau_query,accepted,,2026-09-06T16:34:45+00:00,,
MUS-83a00a8673c3,衆議院憲政記念館,13101,千代田区,東京都千代田区永田町1-8-1,東京都千代田区永田町1-8-1,100-0014,35.678917,139.745712,facility_location,https://museum.net.city.chiyoda.lg.jp/list/shisetsu/04.php,facility_or_public_official,html_text,digital_agency_abr,1,residential_block,residential_block,plateau_query,accepted,,2026-09-06T16:34:45+00:00,b9f6e1ca9eff29d0d66ee707459b108bb2273bc1218339df088abf796a541e3c,address_score=90
MUS-83ecd2d261da,日本大学文理学部資料館,13112,世田谷区,東京都世田谷区桜上水3-25-40 図書館棟1階,東京都世田谷区桜上水3-25-40図書館棟1階,156-8550,35.663368,139.634338,facility_location,https://chs.nihon-u.ac.jp/museum/,facility_or_public_official,html_text,digital_agency_abr,1,residential_detail,residential_detail,building_candidate,accepted,,2026-09-06T16:34:45+00:00,370c38ab19ed655758c29ba25df4895f06392847585213ee39bfcbd159b10ac0,address_score=90
MUS-84afc5895616,東京工芸大学芸術学部写大ギャラリー,13114,中野区,東京都中野区本町２-４-７ 5号館（芸術情報館）２Ｆ,東京都中野区本町２-４-７5号館（芸術情報館）２Ｆ,164-8678,35.692631,139.680573,facility_location,https://www.shadai.t-kougei.ac.jp,facility_or_public_official,html_text,digital_agency_abr,1,residential_block,residential_block,plateau_query,accepted,,2026-09-06T16:34:45+00:00,9f0741ac6207e3ac7c9255461a3556ddcd0a2fb885b2ab8799591096b7ecdbda,address_score=115
MUS-863686318cb0,日枝神社宝物殿,13101,千代田区,東京都千代田区永田町2-10-5,東京都千代田区永田町2-10-5,100-0014,35.67485,139.739838,facility_location,https://museum.net.city.chiyoda.lg.jp/list/shisetsu/12.php,facility_or_public_official,html_text,digital_agency_abr,1,residential_block,residential_block,plateau_query,accepted,,2026-09-06T16:34:45+00:00,9f564067119e9dc7b15181a07ba03d3276811fe205ebe12cc13390ba2d9623f2,address_score=90
MUS-8708d6999c0d,太田記念美術館,13113,渋谷区,東京都渋谷区神宮前1-10-10,東京都渋谷区神宮前1-10-10,150-0001,35.67057,139.704742,facility_location,https://www.ukiyoe-ota-muse.jp/,facility_or_public_official,html_text,digital_agency_abr,1,residential_detail,residential_detail,building_candidate,accepted,,2026-09-06T16:34:45+00:00,c43d39a534d36bc0559ad7eb8f3fdf6068e18c768c6a854de69d974ac3139690,address_score=115
MUS-87447d45a91c,和洋学園 硯友社文庫,13101,千代田区,東京都千代田区九段北1-12-12 和洋九段女子中学校高等学校内,東京都千代田区九段北1-12-12和洋九段女子中学校高等学校内,102-0073,35.696476,139.749069,facility_location,https://museum.net.city.chiyoda.lg.jp/list/shisetsu/32.php,facility_or_public_official,html_text,digital_agency_abr,1,residential_detail,residential_detail,building_candidate,accepted,,2026-09-06T16:34:45+00:00,26855108d84847936b1a38ff65403ac9e95a4cde11489f867e6650e5de0fdacd,address_score=90
MUS-874e9f22d9a9,町田リス園,13209,町田市,東京都町田市薬師台1-733-1,東京都町田市薬師台1-733-1,,35.546558,139.438522,facility_location,https://www.jaza.jp/about-jaza/structure/list-zoo,existing_manifest_source,existing_manifest,digital_agency_abr,1,parcel,city,plateau_query,accepted,,2026-09-06T16:34:45+00:00,,
MUS-8883e003c8c2,三菱一号館美術館,13101,千代田区,東京都千代田区丸の内2-6-2,東京都千代田区丸の内2-6-2,100-0005,35.678783,139.763062,facility_location,https://mimt.jp/access/,facility_or_public_official,html_text,digital_agency_abr,1,residential_block,residential_block,plateau_query,accepted,,2026-09-06T16:34:45+00:00,d88c930bb8341c2c61b94f0f906aa0de1271293afdfc49b907f40a2512033a4f,address_score=115
MUS-8a07d4c3ad5b,東京科学大学博物館,13110,目黒区,東京都目黒区大岡山2-12-1,東京都目黒区大岡山2-12-1,,35.606895,139.684875,facility_location,https://museum.bunka.go.jp/guide/,existing_manifest_source,existing_manifest,digital_agency_abr,1,residential_detail,residential_detail,building_candidate,accepted,,2026-09-06T16:34:45+00:00,,
MUS-8b4cb59b18ff,早稲田大学坪内博士記念演劇博物館,13104,新宿区,東京都新宿区西早稲田1-6-1,東京都新宿区西早稲田1-6-1,169-8050,35.708897,139.718689,facility_location,https://enpaku.w.waseda.jp/,facility_or_public_official,html_text,digital_agency_abr,1,residential_block,residential_block,plateau_query,accepted,,2026-09-06T16:34:45+00:00,dc63c1cc9fd67dd2ed8492f181e23cb3335ebf5e70c09103568e65c6695e3d8d,address_score=80
MUS-8bfc217e0022,実践女子学園香雪記念資料館,13113,渋谷区,東京都渋谷区東1-1-49 実践女子大学渋谷キャンパス内,東京都渋谷区東1-1-49実践女子大学渋谷キャンパス内,150-8538,35.658329,139.709839,facility_location,https://www.jissen.ac.jp/kosetsu/,facility_or_public_official,html_text,digital_agency_abr,1,residential_detail,residential_detail,building_candidate,accepted,,2026-09-06T16:34:45+00:00,181464a809bd0ea7489f3b226021d2e73c7b9ff4cc51fe14a9bc7c3f3e27b177,address_score=90
MUS-8d0ea4296399,東京都水道歴史館,13105,文京区,東京都文京区本郷2丁目7番1号,東京都文京区本郷2丁目7番1号,,35.702793,139.760788,facility_location,https://www.city.bunkyo.lg.jp/b014/p004189.html,existing_manifest_source,existing_manifest,digital_agency_abr,1,residential_detail,residential_detail,building_candidate,accepted,,2026-09-06T16:34:45+00:00,,
MUS-8d5832d989c6,紅ミュージアム,13103,港区,東京都港区南青山6-6-20 K's南青山ビル1階,東京都港区南青山6-6-20K's南青山ビル1階,,35.660114,139.717804,facility_location,https://www.minato-rekishi.com/musenet/museumlist.html,existing_manifest_source,existing_manifest,digital_agency_abr,1,residential_block,residential_block,plateau_query,accepted,,2026-09-06T16:34:45+00:00,,
MUS-8e2cf69e0c7a,成蹊学園史料館,13203,武蔵野市,東京都武蔵野市吉祥寺北町3-3-1,東京都武蔵野市吉祥寺北町3-3-1,180-8633,35.710575,139.572693,facility_location,https://www.seikei.ac.jp/gakuen/archive/,facility_or_public_official,html_text,digital_agency_abr,1,residential_detail,residential_detail,building_candidate,accepted,,2026-09-06T16:34:45+00:00,8dfcb9fd0351692058972409e7ac5faf7c779de8038d9b2de18782b728d9f12a,address_score=115
MUS-8e5e9fe2bc6a,お茶の水おりがみ会館,13105,文京区,東京都文京区湯島1丁目7番14号,東京都文京区湯島1丁目7番14号,,35.702946,139.765488,facility_location,https://www.city.bunkyo.lg.jp/b014/p004189.html,existing_manifest_source,existing_manifest,digital_agency_abr,1,residential_detail,residential_detail,building_candidate,accepted,,2026-09-06T16:34:45+00:00,,
MUS-8e6328fb6fb4,JPタワー学術文化総合ミュージアム インターメディアテク,13101,千代田区,東京都千代田区丸の内2-7-2 ＫＩＴＴＥ 2・3F,東京都千代田区丸の内2-7-2ＫＩＴＴＥ2・3F,100-7003,35.679085,139.764679,facility_location,https://museum.net.city.chiyoda.lg.jp/list/shisetsu/21.php,facility_or_public_official,html_text,digital_agency_abr,1,residential_block,residential_block,plateau_query,accepted,,2026-09-06T16:34:45+00:00,bab50f6280904ebeeda264a8fc573c7068661b70504a20f583616448ab154859,address_score=90
MUS-8f5af06f8e57,今井館,13105,文京区,東京都文京区本駒込6丁目11番15号,東京都文京区本駒込6丁目11番15号,,35.730854,139.746094,facility_location,https://www.city.bunkyo.lg.jp/b014/p004189.html,existing_manifest_source,existing_manifest,digital_agency_abr,1,residential_detail,residential_detail,building_candidate,accepted,,2026-09-06T16:34:45+00:00,,
MUS-907ddf044ee3,共同通信社 ニュースアート,13103,港区,東京都港区東新橋1-7-1 汐留メディアタワー,東京都港区東新橋1-7-1汐留メディアタワー,,35.662071,139.759125,facility_location,https://www.minato-rekishi.com/musenet/museumlist.html,existing_manifest_source,existing_manifest,digital_agency_abr,1,residential_block,residential_block,plateau_query,accepted,,2026-09-06T16:34:45+00:00,,
MUS-91e76427b3ff,慶應義塾大学アート・センター,13103,港区,東京都港区三田2-15-45,東京都港区三田2-15-45,,35.648708,139.74234,facility_location,https://museum.bunka.go.jp/guide/,existing_manifest_source,existing_manifest,digital_agency_abr,1,residential_block,residential_block,plateau_query,accepted,,2026-09-06T16:34:45+00:00,,
MUS-91eb434b1f47,物流博物館,13103,港区,東京都港区高輪4-7-15,東京都港区高輪4-7-15,,35.629215,139.732727,facility_location,https://museum.bunka.go.jp/guide/,existing_manifest_source,existing_manifest,digital_agency_abr,1,residential_block,residential_block,plateau_query,accepted,,2026-09-06T16:34:45+00:00,,
MUS-93148e99ad25,ＮＨＫ放送博物館,13103,港区,東京都港区愛宕2-1-1,東京都港区愛宕2-1-1,,35.663872,139.748337,facility_location,https://museum.bunka.go.jp/guide/,existing_manifest_source,existing_manifest,digital_agency_abr,1,residential_block,residential_block,plateau_query,accepted,,2026-09-06T16:34:45+00:00,,
MUS-9807faa03bcb,江戸川区自然動物園,13123,江戸川区,東京都江戸川区北葛西3-2-1,東京都江戸川区北葛西3-2-1,,35.671516,139.858459,facility_location,https://www.jaza.jp/about-jaza/structure/list-zoo,existing_manifest_source,existing_manifest,digital_agency_abr,1,residential_detail,residential_detail,building_candidate,accepted,,2026-09-06T16:34:45+00:00,,
MUS-987f00e0bdd9,國學院大學博物館,13113,渋谷区,東京都渋谷区東4-10-28,東京都渋谷区東4-10-28,150-8440,35.655972,139.711365,facility_location,https://museum.kokugakuin.ac.jp/,facility_or_public_official,html_text,digital_agency_abr,1,residential_detail,residential_detail,building_candidate,accepted,,2026-09-06T16:34:45+00:00,00dd953f291e22a8c4c1c7e101d22202c10d76ddbcc2b4f1f62184a9f17314d2,address_score=115
MUS-9bc5f5f13c4e,日本民藝館,13110,目黒区,東京都目黒区駒場4-3-33,東京都目黒区駒場4-3-33,153-0041,35.660908,139.679062,facility_location,https://mingeikan.or.jp/,facility_or_public_official,html_text,digital_agency_abr,1,residential_detail,residential_detail,building_candidate,accepted,,2026-09-06T16:34:45+00:00,92b20991a90f40362baa8d8a19b8931f2e21eb8527500d05314c2c57e7c5af94,address_score=115
