record_id,name,municipality_name,designation_level,designation_status,heritage_type_major,heritage_type_detail_norm,entity_class,value,value_class,hazard_type,scenario,hazard_key,layer_name
2000000001,旧野方配水塔,中野区,,,,,building_direct,5.829,,seismic,都心東部直下地震,seismic｜都心東部直下地震,hazard_seismic_50m_都心東部直下地震
52,庚申塔,中野区,,,,,movable,5.785,,seismic,都心東部直下地震,seismic｜都心東部直下地震,hazard_seismic_50m_都心東部直下地震
69,成趣園の碑,中野区,,,,,movable,5.769,,seismic,都心東部直下地震,seismic｜都心東部直下地震,hazard_seismic_50m_都心東部直下地震
official_export_002:172,旧野方配水塔,中野区,,,,,building_direct,5.829,,seismic,都心東部直下地震,seismic｜都心東部直下地震,hazard_seismic_50m_都心東部直下地震
official_export_003:47,哲学堂公園,新宿区,,,,,point,5.742,,seismic,都心東部直下地震,seismic｜都心東部直下地震,hazard_seismic_50m_都心東部直下地震
195,哲学堂公園,中野区,,,,,point,5.752,,seismic,都心西部直下地震,seismic｜都心西部直下地震,hazard_seismic_50m_都心西部直下地震
2000000001,旧野方配水塔,中野区,,,,,building_direct,5.827,,seismic,都心西部直下地震,seismic｜都心西部直下地震,hazard_seismic_50m_都心西部直下地震
52,庚申塔,中野区,,,,,movable,5.773,,seismic,都心西部直下地震,seismic｜都心西部直下地震,hazard_seismic_50m_都心西部直下地震
69,成趣園の碑,中野区,,,,,movable,5.838,,seismic,都心西部直下地震,seismic｜都心西部直下地震,hazard_seismic_50m_都心西部直下地震
official_export_002:172,旧野方配水塔,中野区,,,,,building_direct,5.827,,seismic,都心西部直下地震,seismic｜都心西部直下地震,hazard_seismic_50m_都心西部直下地震
official_export_003:47,哲学堂公園,新宿区,,,,,point,5.743,,seismic,都心西部直下地震,seismic｜都心西部直下地震,hazard_seismic_50m_都心西部直下地震
