municipality_code,municipality_name,record_id,name,category,type,designation_level_code,designation_level_ja,designation_status_code,designation_status_ja,heritage_type_major_code,heritage_type_major_ja,heritage_type_detail,owner,address,source_file
13108,江東区,131083000000.0,法華経千部念仏百万遍供養塔,江東区登録文化財,美術工芸品,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,増林寺,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13108,江東区,131083000000.0,六字名号供養塔 天保12年在銘,江東区登録文化財,美術工芸品,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,正覚寺,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13108,江東区,131083000000.0,地蔵菩薩像 宝永3年在銘,江東区登録文化財,美術工芸品,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,慧然寺,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13108,江東区,131083000000.0,水盤 福地弥兵衛奉納,江東区登録文化財,美術工芸品,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,冬木弁天堂,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13108,江東区,131083000000.0,水盤 亀久稲荷神社旧蔵,江東区登録文化財,美術工芸品,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,冬木弁天堂,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13108,江東区,131083000000.0,外置香炉 安政5年在銘,江東区登録文化財,美術工芸品,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,永代寺,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13108,江東区,131083000000.0,豊来講碑 大正10年在銘,江東区登録文化財,美術工芸品,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,深川不動堂,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13108,江東区,131083000000.0,内陣十六講碑 明治18年在銘,江東区登録文化財,美術工芸品,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,深川不動堂,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13108,江東区,131083000000.0,百度敷石奉納碑 明治30年在銘,江東区登録文化財,美術工芸品,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,深川不動堂,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13108,江東区,131083000000.0,力石 加藤吉太郎・川手金次郎在銘,江東区登録文化財,美術工芸品,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,深川不動堂,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13108,江東区,131083000000.0,百度石 大正14年在銘,江東区登録文化財,美術工芸品,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,深川不動堂,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13108,江東区,131083000000.0,力石 中村弥兵衛在銘,江東区登録文化財,美術工芸品,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,富岡八幡宮,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13108,江東区,131083000000.0,庚申塔,江東区登録文化財,美術工芸品,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,富岡八幡宮,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13108,江東区,131083000000.0,水盤 仲町丸平内二階中奉納,江東区登録文化財,美術工芸品,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,富岡八幡宮,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13108,江東区,131083000000.0,水盤 久住仕入網中奉納,江東区登録文化財,美術工芸品,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,富岡八幡宮,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13108,江東区,131083000000.0,富士講同行碑 明治元年在銘,江東区登録文化財,美術工芸品,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,富岡八幡宮,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13108,江東区,131083000000.0,富士塚奉納海上安全祈願碑 仙台廻船中奉納,江東区登録文化財,美術工芸品,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,富岡八幡宮,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13108,江東区,131083000000.0,力石 2個,江東区登録文化財,美術工芸品,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,富岡八幡宮,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13108,江東区,131083000000.0,水盤 深川八幡社中奉納,江東区登録文化財,美術工芸品,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,富岡八幡宮,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13108,江東区,131083000000.0,百度石 大正12年在銘,江東区登録文化財,美術工芸品,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,富岡八幡宮,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13108,江東区,131083000000.0,山玉講同行碑 附拓本2枚昭和29年6月17日採拓,江東区登録文化財,美術工芸品,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,富岡八幡宮,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13108,江東区,131083000000.0,深川山山講登山再建立手伝碑,江東区登録文化財,美術工芸品,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,富岡八幡宮,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13108,江東区,131083000000.0,天水桶 明治30年在銘 一対,江東区登録文化財,美術工芸品,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,おさん稲荷神社,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13108,江東区,131083000000.0,百度石 大正15年在銘,江東区登録文化財,美術工芸品,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,おさん稲荷神社,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13108,江東区,131083000000.0,力石 8個,江東区登録文化財,美術工芸品,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,住吉神社,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13108,江東区,131083000000.0,小名木川地蔵尊,江東区登録文化財,美術工芸品,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,開運延命子育地蔵堂,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13108,江東区,131083000000.0,無縁塚供養塔,江東区登録文化財,美術工芸品,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,重願寺,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13108,江東区,131083000000.0,水盤 野村屋五郎兵衛奉納,江東区登録文化財,美術工芸品,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,藤森稲荷神社,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13108,江東区,131083000000.0,五百羅漢道標 文化2年再建銘,東京都指定文化財,美術工芸品,prefectural,都,designated,指定,tangible,有形文化財,美術工芸品,東京都,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13108,江東区,131083000000.0,五百らかん道標,江東区登録文化財,美術工芸品,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,釜屋堀子育地蔵堂,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13108,江東区,131083000000.0,如意輪観音供養塔 元禄14年在銘,江東区登録文化財,美術工芸品,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,釜屋堀子育地蔵堂,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13108,江東区,131083000000.0,水盤 両長家中奉納,江東区登録文化財,美術工芸品,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,釜屋堀子育地蔵堂,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13108,江東区,131083000000.0,水盤 明治29年在銘,江東区登録文化財,美術工芸品,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,繁栄稲荷神社,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13108,江東区,131083000000.0,力石 4個,江東区登録文化財,美術工芸品,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,洲崎神社,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13108,江東区,131083000000.0,恵比寿像 文政6年在銘、大黒天像,江東区登録文化財,美術工芸品,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,江東区,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13108,江東区,131083000000.0,亀高村弘法大師道標 天保10年在銘,江東区登録文化財,美術工芸品,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,江東区,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13108,江東区,131083000000.0,富士講行衣,江東区登録文化財,美術工芸品,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,江東区,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13108,江東区,131083000000.0,海苔生産用具及び関連資料,江東区登録文化財,美術工芸品,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,江東区,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13108,江東区,131083000000.0,力石(臥竜石) 蜀山人書,江東区登録文化財,美術工芸品,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,亀戸天神社,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13108,江東区,131083000000.0,力石 山谷田中巳之助在銘,江東区登録文化財,美術工芸品,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,亀戸天神社,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13108,江東区,131083000000.0,力石 三井親孝書,江東区登録文化財,美術工芸品,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,亀戸天神社,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13108,江東区,131083000000.0,力石 熊治郎・金七在銘,江東区登録文化財,美術工芸品,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,亀戸天神社,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13108,江東区,131083000000.0,水盤 池田祐春奉納,江東区登録文化財,美術工芸品,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,亀戸天神社,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13108,江東区,131083000000.0,水盤 慶応3年在銘,江東区登録文化財,美術工芸品,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,亀戸天神社,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13108,江東区,131083000000.0,水盤 明治43年在銘,江東区登録文化財,美術工芸品,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,亀戸天神社,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13108,江東区,131083000000.0,力石,江東区登録文化財,美術工芸品,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,亀戸天神社,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13108,江東区,131083000000.0,力石 天神下内田金蔵・八町堀亀島平蔵奉納,江東区登録文化財,美術工芸品,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,亀戸天神社,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13108,江東区,131083000000.0,地蔵菩薩像 寛政11年在銘,江東区登録文化財,美術工芸品,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,長寿寺,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13108,江東区,131083000000.0,三界万霊塔 明和7年在銘,江東区登録文化財,美術工芸品,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,長寿寺,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13108,江東区,131083000000.0,庚申塔 万治2年在銘,江東区指定文化財,美術工芸品,municipal,区市町村,designated,指定,tangible,有形文化財,美術工芸品,龍眼寺,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13108,江東区,131083000000.0,融通念仏供養像台石 正徳5年在銘,江東区登録文化財,美術工芸品,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,龍眼寺,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13108,江東区,131083000000.0,水盤 延享2年在銘,江東区登録文化財,美術工芸品,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,龍眼寺,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13108,江東区,131083000000.0,法華経五千部供養塔 享保18年在銘,江東区登録文化財,美術工芸品,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,龍眼寺,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13108,江東区,131083000000.0,納経塚 文化3年在銘,江東区登録文化財,美術工芸品,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,龍眼寺,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13108,江東区,131083000000.0,力石,江東区登録文化財,美術工芸品,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,天祖神社,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13108,江東区,131083000000.0,鉄造天水桶 大正11年在銘 一対,江東区登録文化財,美術工芸品,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,天祖神社,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13108,江東区,131083000000.0,水盤 明治42年在銘,江東区登録文化財,美術工芸品,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,天祖神社,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13108,江東区,131083000000.0,木下川やくしみち道標 宝暦11年在銘,江東区指定文化財,美術工芸品,municipal,区市町村,designated,指定,tangible,有形文化財,美術工芸品,江東区,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13108,江東区,131083000000.0,庚申塔 延宝4年在銘,江東区登録文化財,美術工芸品,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,光明寺,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13108,江東区,131083000000.0,水盤 文化10年在銘,江東区登録文化財,美術工芸品,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,光明寺,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13108,江東区,131083000000.0,庚申塔 寛文8年在銘,江東区登録文化財,美術工芸品,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,普門院,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13108,江東区,131083000000.0,地蔵供養塔 寛文3年在銘,江東区登録文化財,美術工芸品,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,普門院,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13108,江東区,131083000000.0,地蔵逆修供養塔 寛文3年在銘,江東区登録文化財,美術工芸品,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,普門院,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13108,江東区,131083000000.0,弘法大師供養塔 木食観正書,江東区登録文化財,美術工芸品,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,普門院,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13108,江東区,131083000000.0,普門院札所碑 日本橋藤木店喜八奉納,江東区登録文化財,美術工芸品,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,普門院,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13108,江東区,131083000000.0,水盤 元文4年在銘,江東区登録文化財,美術工芸品,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,普門院,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13108,江東区,131083000000.0,厄除弘法大師標柱 明和7年在銘,江東区登録文化財,美術工芸品,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,竜光寺,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13108,江東区,131083000000.0,宝船(道祖神祭具),江東区登録文化財,美術工芸品,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,香取神社,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13108,江東区,131083000000.0,力石 2個,江東区登録文化財,美術工芸品,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,香取神社,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13108,江東区,131083000000.0,香取神社奉納鏃 2個,江東区登録文化財,美術工芸品,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,香取神社,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13108,江東区,131083000000.0,香取神社奉納刀 7振,江東区登録文化財,美術工芸品,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,香取神社,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13108,江東区,131083000000.0,水盤 天保2年在銘,江東区登録文化財,美術工芸品,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,香取神社,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13108,江東区,131083000000.0,水神社石祠 宝暦12年在銘,江東区登録文化財,美術工芸品,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,水神社,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13108,江東区,131083000000.0,地蔵供養塔 念仏講在銘,江東区登録文化財,美術工芸品,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,浄心寺,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13108,江東区,131083000000.0,不動明王標柱,江東区登録文化財,美術工芸品,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,東覚寺,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13108,江東区,131083000000.0,覚王寺札所碑,江東区登録文化財,美術工芸品,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,東覚寺,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13108,江東区,131083000000.0,庚申塔,江東区登録文化財,美術工芸品,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,東覚寺,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13108,江東区,131083000000.0,観音逆修供養塔,江東区登録文化財,美術工芸品,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,東覚寺,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13108,江東区,131083000000.0,観音供養塔 寛文9年在銘,江東区登録文化財,美術工芸品,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,東覚寺,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13108,江東区,131083000000.0,観音供養塔 元禄11年在銘,江東区登録文化財,美術工芸品,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,宝蓮寺,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13108,江東区,131083000000.0,観音供養塔 延宝6年在銘,江東区登録文化財,美術工芸品,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,宝蓮寺,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13108,江東区,131083000000.0,阿弥陀供養塔 延宝9年在銘,江東区登録文化財,美術工芸品,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,宝蓮寺,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13108,江東区,131083000000.0,六阿弥陀道道標 延宝7年在銘,江東区指定文化財,美術工芸品,municipal,区市町村,designated,指定,tangible,有形文化財,美術工芸品,常光寺,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13108,江東区,131083000000.0,六阿弥陀六番目標柱 元文2年在銘,江東区登録文化財,美術工芸品,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,常光寺,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13108,江東区,131083000000.0,庚申塔 天和3年在銘,江東区登録文化財,美術工芸品,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,常光寺,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13108,江東区,131083000000.0,石地蔵尊像 延享3年在銘,江東区登録文化財,美術工芸品,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,常光寺,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13108,江東区,131083000000.0,水盤 延宝8年在銘,江東区登録文化財,美術工芸品,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,常光寺,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13108,江東区,131083000000.0,元天神石祠,江東区登録文化財,美術工芸品,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,個人蔵,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13108,江東区,131083000000.0,観音供養塔 宝永6年在銘,江東区登録文化財,美術工芸品,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,自性院,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13108,江東区,131083000000.0,水盤 八幡楼奉納,江東区登録文化財,美術工芸品,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,自性院,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13108,江東区,131083000000.0,亀戸の富士塚,江東区指定文化財,美術工芸品,municipal,区市町村,designated,指定,tangible,有形文化財,美術工芸品,江東区,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13108,江東区,131083000000.0,庚申塔 元禄11年在銘,江東区登録文化財,美術工芸品,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,浅間神社,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13108,江東区,131083000000.0,法華経供養塔 元禄14年在銘,江東区登録文化財,美術工芸品,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,浅間神社,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13108,江東区,131083000000.0,観音供養塔 安永8年在銘,江東区登録文化財,美術工芸品,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,浅間神社,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13108,江東区,131083000000.0,身禄歌碑,江東区登録文化財,美術工芸品,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,浅間神社,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13108,江東区,131083000000.0,水盤 寛政7年在銘,江東区登録文化財,美術工芸品,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,浅間神社,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13108,江東区,131083000000.0,如意輪観音供養塔,江東区登録文化財,美術工芸品,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,浅間神社,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
13108,江東区,131083000000.0,地蔵供養塔,江東区登録文化財,美術工芸品,municipal,区市町村,registered,登録,tangible,有形文化財,美術工芸品,浅間神社,,/Users/noguchiatsushi/Documents/GitHub/PLATEAU_heritage/13Tokyo/gml_input/municipal_all_classified.csv
