record_id,risk_type,risk_type_ja,depth_m,hazard_source,scenario,risk_class,risk_basis,municipality_code,municipality_name,designation_level,designation_status,heritage_type_major,heritage_type_detail_norm,entity_class,name,depth_class
official_export_002:254,river_flooding,洪水浸水想定区域,0.01,秋川・平井川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk,13307,檜原村,National,Registered,有形文化財,建造物,building_direct,蛇の湯温泉たから荘,0–0.5 m
official_export_002:255,river_flooding,洪水浸水想定区域,0.021,城南地区河川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk,13109,品川区,National,Registered,有形文化財,建造物,building_direct,十四世喜多六平太記念能楽堂,0–0.5 m
official_export_002:256,high_tide,高潮浸水想定,0.73,東京都高潮浸水想定区域図（令和6年12月19日）,,0.5m以上3m未満,PLATEAU building risk,13103,港区,National,Registered,有形文化財,建造物,building_direct,常行院納骨堂,0.5–3 m
official_export_002:256,river_flooding,洪水浸水想定区域,0.653,古川水系渋谷川・古川・目黒川水系目黒川・呑川水系呑川・立会川水系立会川・内川水系内川;城南地区河川流域,L2（想定最大規模）,0.5m以上3m未満,PLATEAU building risk,13103,港区,National,Registered,有形文化財,建造物,building_direct,常行院納骨堂,0.5–3 m
official_export_002:257,river_flooding,洪水浸水想定区域,0.019,城南地区河川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk,13113,渋谷区,National,Registered,有形文化財,建造物,building_direct,上宮寺鐘楼,0–0.5 m
official_export_002:258,river_flooding,洪水浸水想定区域,0.016,城南地区河川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk,13113,渋谷区,National,Registered,有形文化財,建造物,building_direct,上宮寺本堂,0–0.5 m
official_export_002:259,river_flooding,洪水浸水想定区域,0.016,城南地区河川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk,13113,渋谷区,National,Registered,有形文化財,建造物,building_direct,上宮寺本堂応接部,0–0.5 m
official_export_002:26,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling,13105,文京区,National,Registered,有形文化財,建造物,building_direct,伊勢五蔵,0
official_export_002:260,high_tide,高潮浸水想定,1.15,東京都高潮浸水想定区域図（令和6年12月19日）,,0.5m以上3m未満,PLATEAU building risk,13103,港区,National,Registered,有形文化財,建造物,building_direct,常照院本堂内陣,0.5–3 m
official_export_002:260,river_flooding,洪水浸水想定区域,1.243,古川水系渋谷川・古川・目黒川水系目黒川・呑川水系呑川・立会川水系立会川・内川水系内川;城南地区河川流域,L2（想定最大規模）,0.5m以上3m未満,PLATEAU building risk,13103,港区,National,Registered,有形文化財,建造物,building_direct,常照院本堂内陣,0.5–3 m
official_export_002:261,river_flooding,洪水浸水想定区域,0.019,城南地区河川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk,13111,大田区,National,Registered,有形文化財,建造物,building_direct,松風荘主屋,0–0.5 m
official_export_002:262,river_flooding,洪水浸水想定区域,0.013,城南地区河川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk,13111,大田区,National,Registered,有形文化財,建造物,building_direct,松風荘待合,0–0.5 m
official_export_002:263,river_flooding,洪水浸水想定区域,0.019,城南地区河川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk,13111,大田区,National,Registered,有形文化財,建造物,building_direct,松風荘門,0–0.5 m
official_export_002:264,river_flooding,浸水予想区域,0.0,城南地区河川流域,,0,external point-grid sampling,13111,大田区,National,Registered,有形文化財,建造物,building_direct,昭和のくらし博物館(旧小泉家住宅主屋),0
official_export_002:265,river_flooding,洪水浸水想定区域,0.1,野川・仙川・入間川・谷沢川・丸子川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk,13208,調布市,National,Registered,有形文化財,建造物,building_direct,白百合女子大学めぐみ荘(旧菊池家住宅主屋),0–0.5 m
official_export_002:266,river_flooding,洪水浸水想定区域,0.043,神田川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk,13105,文京区,National,Registered,有形文化財,建造物,building_direct,進開屋,0–0.5 m
official_export_002:267,river_flooding,浸水予想区域,0.02,城南地区河川流域,,0–0.5 m,external point-grid sampling,13103,港区,National,Registered,有形文化財,建造物,building_direct,心光院表門,0–0.5 m
official_export_002:268,river_flooding,洪水浸水想定区域,0.02,城南地区河川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk,13103,港区,National,Registered,有形文化財,建造物,building_direct,心光院本堂,0–0.5 m
official_export_002:269,river_flooding,洪水浸水想定区域,0.11,神田川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk,13104,新宿区,National,Registered,有形文化財,建造物,building_direct,新潮社倉庫,0–0.5 m
official_export_002:27,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling,13105,文京区,National,Registered,有形文化財,建造物,building_direct,伊勢五主屋,0
official_export_002:270,river_flooding,洪水浸水想定区域,0.11,神田川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk,13104,新宿区,National,Registered,有形文化財,建造物,building_direct,新潮社本館,0–0.5 m
official_export_002:271,high_tide,高潮浸水想定,0.13,東京都高潮浸水想定区域図（令和6年12月19日）,,0.5m未満,PLATEAU building risk,13102,中央区,National,Registered,有形文化財,建造物,building_direct,新富町躍金楼店舗,0–0.5 m
official_export_002:271,river_flooding,洪水浸水想定区域,0.04,隅田川・新河岸川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk,13102,中央区,National,Registered,有形文化財,建造物,building_direct,新富町躍金楼店舗,0–0.5 m
official_export_002:272,river_flooding,洪水浸水想定区域,0.014,神田川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk,13105,文京区,National,Registered,有形文化財,建造物,building_direct,新町館(三宅家住宅),0–0.5 m
official_export_002:273,river_flooding,洪水浸水想定区域,0.197,神田川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk,13104,新宿区,National,Registered,有形文化財,建造物,building_direct,鈴木家住宅主屋,0–0.5 m
official_export_002:274,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling,13106,台東区,National,Registered,有形文化財,建造物,building_direct,すぺーす小倉屋蔵,0
official_export_002:275,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling,13106,台東区,National,Registered,有形文化財,建造物,building_direct,すぺーす小倉屋店舗,0
official_export_002:276,high_tide,高潮浸水想定,3.58,東京都高潮浸水想定区域図（令和6年12月19日）,,3m以上5m未満,PLATEAU building risk,13107,墨田区,National,Registered,有形文化財,建造物,building_direct,墨田区立言問小学校校舎,3–5 m
official_export_002:276,river_flooding,洪水浸水想定区域,0.66,隅田川・新河岸川流域,L2（想定最大規模）,0.5m以上3m未満,PLATEAU building risk,13107,墨田区,National,Registered,有形文化財,建造物,building_direct,墨田区立言問小学校校舎,0.5–3 m
official_export_002:277,high_tide,高潮浸水想定,3.56,東京都高潮浸水想定区域図（令和6年12月19日）,,3m以上5m未満,PLATEAU building risk,13107,墨田区,National,Registered,有形文化財,建造物,building_direct,墨田区立言問小学校講堂,3–5 m
official_export_002:277,river_flooding,洪水浸水想定区域,0.66,隅田川・新河岸川流域,L2（想定最大規模）,0.5m以上3m未満,PLATEAU building risk,13107,墨田区,National,Registered,有形文化財,建造物,building_direct,墨田区立言問小学校講堂,0.5–3 m
official_export_002:278,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling,13115,杉並区,National,Registered,有形文化財,建造物,building_direct,西郊ロッヂング,0
official_export_002:279,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling,13105,文京区,National,Registered,有形文化財,建造物,building_direct,瀬川家住宅(旧古市家住宅)蔵,0
official_export_002:28,high_tide,高潮浸水想定,0.02,東京都高潮浸水想定区域図（令和6年12月19日）,,0.5m未満,PLATEAU building risk,13106,台東区,National,Registered,有形文化財,建造物,building_direct,伊勢屋店舗兼主屋,0–0.5 m
official_export_002:28,river_flooding,洪水浸水想定区域,0.01,隅田川・新河岸川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk,13106,台東区,National,Registered,有形文化財,建造物,building_direct,伊勢屋店舗兼主屋,0–0.5 m
official_export_002:280,river_flooding,洪水浸水想定区域,0.019,神田川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk,13105,文京区,National,Registered,有形文化財,建造物,building_direct,瀬川家住宅(旧古市家住宅)主屋,0–0.5 m
official_export_002:281,river_flooding,洪水浸水想定区域,0.084,石神井川・白子川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk,13116,豊島区,National,Registered,有形文化財,建造物,building_direct,ソルフェージスクール,0–0.5 m
official_export_002:282,high_tide,高潮浸水想定,1.1,東京都高潮浸水想定区域図（令和6年12月19日）,,0.5m以上3m未満,PLATEAU building risk,13106,台東区,National,Registered,有形文化財,建造物,building_direct,タイガービルヂング,0.5–3 m
official_export_002:282,river_flooding,洪水浸水想定区域,0.68,神田川流域;荒川水系神田川流域;隅田川・新河岸川流域,L2（想定最大規模）,0.5m以上3m未満;0.5m未満,PLATEAU building risk,13106,台東区,National,Registered,有形文化財,建造物,building_direct,タイガービルヂング,0.5–3 m
official_export_002:283,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling,13106,台東区,National,Registered,有形文化財,建造物,building_direct,台東区立朝倉彫塑館東屋,0
official_export_002:284,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling,13106,台東区,National,Registered,有形文化財,建造物,building_direct,台東区立朝倉彫塑館アトリエ棟,0
official_export_002:285,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling,13106,台東区,National,Registered,有形文化財,建造物,building_direct,台東区立朝倉彫塑館旧アトリエ,0
official_export_002:286,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling,13106,台東区,National,Registered,有形文化財,建造物,building_direct,台東区立朝倉彫塑館住居,0
official_export_002:287,river_flooding,洪水浸水想定区域,0.022,神田川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk,13101,千代田区,National,Registered,有形文化財,建造物,building_direct,太洋ビルディング(丸石ビルディング),0–0.5 m
official_export_002:288,river_flooding,浸水予想区域,0.0,隅田川及び新河岸川流域,,0,external point-grid sampling,13105,文京区,National,Registered,有形文化財,建造物,building_direct,髙木家住宅離れ,0
official_export_002:289,river_flooding,浸水予想区域,0.0,隅田川及び新河岸川流域,,0,external point-grid sampling,13105,文京区,National,Registered,有形文化財,建造物,building_direct,髙木家住宅洋館,0
official_export_002:29,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling,13106,台東区,National,Registered,有形文化財,建造物,building_direct,市田家住宅裏門,0
official_export_002:290,river_flooding,浸水予想区域,0.0,石神井川及び白子川流域,,0,external point-grid sampling,13229,西東京市,National,Registered,有形文化財,建造物,building_direct,髙橋家住宅衣装蔵,0
official_export_002:291,river_flooding,浸水予想区域,0.0,石神井川及び白子川流域,,0,external point-grid sampling,13229,西東京市,National,Registered,有形文化財,建造物,building_direct,髙橋家住宅表門,0
official_export_002:292,river_flooding,浸水予想区域,0.0,石神井川及び白子川流域,,0,external point-grid sampling,13229,西東京市,National,Registered,有形文化財,建造物,building_direct,髙橋家住宅主屋,0
official_export_002:293,river_flooding,浸水予想区域,0.0,石神井川及び白子川流域,,0,external point-grid sampling,13229,西東京市,National,Registered,有形文化財,建造物,building_direct,髙橋家住宅土蔵,0
official_export_002:294,river_flooding,浸水予想区域,0.0,石神井川及び白子川流域,,0,external point-grid sampling,13229,西東京市,National,Registered,有形文化財,建造物,building_direct,髙橋家住宅納屋,0
official_export_002:295,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling,13104,新宿区,National,Registered,有形文化財,建造物,building_direct,高橋建築事務所社屋,0
official_export_002:296,river_flooding,浸水予想区域,0.0,城南地区河川流域,,0,external point-grid sampling,13111,大田区,National,Registered,有形文化財,建造物,building_direct,高橋診療所,0
official_export_002:297,river_flooding,洪水浸水想定区域,0.057,神田川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk,13101,千代田区,National,Registered,有形文化財,建造物,building_direct,高畠家住宅主屋,0–0.5 m
official_export_002:298,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling,13101,千代田区,National,Registered,有形文化財,建造物,building_direct,高畠家住宅正門,0
official_export_002:299,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling,13101,千代田区,National,Registered,有形文化財,建造物,building_direct,高畠家住宅塀及び石垣,0
official_export_002:3,river_flooding,浸水予想区域,0.0,城南地区河川流域,,0,external point-grid sampling,13113,渋谷区,National,Registered,有形文化財,建造物,building_direct,青山学院間島記念館,0
official_export_002:30,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling,13106,台東区,National,Registered,有形文化財,建造物,building_direct,市田家住宅表門,0
official_export_002:300,river_flooding,洪水浸水想定区域,0.27,多摩川水系多摩川・浅川・大栗川,L2（想定最大規模）,0.5m未満,PLATEAU building risk,13215,国立市,National,Registered,有形文化財,建造物,building_direct,滝乃川学園本館,0–0.5 m
official_export_002:301,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling,13105,文京区,National,Registered,有形文化財,建造物,building_direct,田口家住宅主屋,0
official_export_002:302,river_flooding,洪水浸水想定区域,0.007,野川・仙川・入間川・谷沢川・丸子川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk,13111,大田区,National,Registered,有形文化財,建造物,building_direct,竹中家住宅主屋,0–0.5 m
official_export_002:303,river_flooding,洪水浸水想定区域,0.183,神田川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk,13105,文京区,National,Registered,有形文化財,建造物,building_direct,棚澤書店,0–0.5 m
official_export_002:304,river_flooding,洪水浸水想定区域,0.029,石神井川・白子川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk,13229,西東京市,National,Registered,有形文化財,建造物,building_direct,田無神社参集殿,0–0.5 m
official_export_002:305,high_tide,高潮浸水想定,0.32,東京都高潮浸水想定区域図（令和6年12月19日）,,0.5m未満,PLATEAU building risk,13102,中央区,National,Registered,有形文化財,建造物,building_direct,玉置文治郎ビル,0–0.5 m
official_export_002:305,river_flooding,浸水予想区域,0.0,神田川流域;隅田川及び新河岸川流域,,0,external point-grid sampling,13102,中央区,National,Registered,有形文化財,建造物,building_direct,玉置文治郎ビル,0
official_export_002:31,river_flooding,洪水浸水想定区域,0.047,神田川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk,13106,台東区,National,Registered,有形文化財,建造物,building_direct,市田家住宅蔵,0–0.5 m
official_export_002:311,high_tide,高潮浸水想定,0.03,東京都高潮浸水想定区域図（令和6年12月19日）,,0.5m未満,PLATEAU building risk,13106,台東区,National,Registered,有形文化財,建造物,building_direct,茶寮一松表門及び塀,0–0.5 m
official_export_002:311,river_flooding,洪水浸水想定区域,0.02,隅田川・新河岸川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk,13106,台東区,National,Registered,有形文化財,建造物,building_direct,茶寮一松表門及び塀,0–0.5 m
official_export_002:312,high_tide,高潮浸水想定,0.13,東京都高潮浸水想定区域図（令和6年12月19日）,,0.5m未満,PLATEAU building risk,13106,台東区,National,Registered,有形文化財,建造物,building_direct,茶寮一松店舗及び住居,0–0.5 m
official_export_002:312,river_flooding,洪水浸水想定区域,0.02,隅田川・新河岸川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk,13106,台東区,National,Registered,有形文化財,建造物,building_direct,茶寮一松店舗及び住居,0–0.5 m
official_export_002:313,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling,13105,文京区,National,Registered,有形文化財,建造物,building_direct,椿山荘残月,0
official_export_002:314,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling,13105,文京区,National,Registered,有形文化財,建造物,building_direct,椿山荘三重塔,0
official_export_002:315,river_flooding,洪水浸水想定区域,0.009,城南地区河川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk,13111,大田区,National,Registered,有形文化財,建造物,building_direct,塚﨑家住宅主屋,0–0.5 m
official_export_002:316,river_flooding,浸水予想区域,0.016,城南地区河川流域,,0–0.5 m,external point-grid sampling,13111,大田区,National,Registered,有形文化財,建造物,building_direct,塚﨑家住宅門及び塀,0–0.5 m
official_export_002:317,river_flooding,浸水予想区域,0.276,野川_仙川_入間川_谷沢川及び丸子川流域,,0–0.5 m,external point-grid sampling,13112,世田谷区,National,Registered,有形文化財,建造物,building_direct,築山家住宅石垣,0–0.5 m
official_export_002:318,river_flooding,洪水浸水想定区域,0.276,野川・仙川・入間川・谷沢川・丸子川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk,13112,世田谷区,National,Registered,有形文化財,建造物,building_direct,築山家住宅主屋,0–0.5 m
official_export_002:319,river_flooding,浸水予想区域,0.016,野川_仙川_入間川_谷沢川及び丸子川流域,,0–0.5 m,external point-grid sampling,13112,世田谷区,National,Registered,有形文化財,建造物,building_direct,築山家住宅水蓮池,0–0.5 m
official_export_002:32,river_flooding,洪水浸水想定区域,0.047,神田川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk,13106,台東区,National,Registered,有形文化財,建造物,building_direct,市田家住宅主屋,0–0.5 m
official_export_002:320,river_flooding,浸水予想区域,0.276,野川_仙川_入間川_谷沢川及び丸子川流域,,0–0.5 m,external point-grid sampling,13112,世田谷区,National,Registered,有形文化財,建造物,building_direct,築山家住宅門,0–0.5 m
official_export_002:324,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling,13115,杉並区,National,Registered,有形文化財,建造物,building_direct,辻家住宅旧主屋,0
official_export_002:325,river_flooding,洪水浸水想定区域,0.12,隅田川・新河岸川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk,13106,台東区,National,Registered,有形文化財,建造物,building_direct,燕湯,0–0.5 m
official_export_002:326,river_flooding,洪水浸水想定区域,0.012,神田川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk,13106,台東区,National,Registered,有形文化財,建造物,building_direct,手焼せんべい嵯峨の家店舗,0–0.5 m
official_export_002:327,high_tide,高潮浸水想定,2.07,東京都高潮浸水想定区域図（令和6年12月19日）,,0.5m以上3m未満,PLATEAU building risk,13107,墨田区,National,Registered,有形文化財,建造物,building_direct,照田家住宅主屋,0.5–3 m
official_export_002:327,river_flooding,洪水浸水想定区域,0.04,隅田川・新河岸川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk,13107,墨田区,National,Registered,有形文化財,建造物,building_direct,照田家住宅主屋,0–0.5 m
official_export_002:328,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling,13105,文京区,National,Registered,有形文化財,建造物,building_direct,東京カテドラル鐘塔,0
official_export_002:329,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling,13105,文京区,National,Registered,有形文化財,建造物,building_direct,東京カテドラル聖マリア大聖堂,0
official_export_002:33,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling,13104,新宿区,National,Registered,有形文化財,建造物,building_direct,一水寮,0
official_export_002:330,river_flooding,浸水予想区域,0.0,城南地区河川流域,,0,external point-grid sampling,13110,目黒区,National,Registered,有形文化財,建造物,building_direct,東京工業大学大岡山西一号館(旧分析化学実験室),0
official_export_002:331,river_flooding,浸水予想区域,0.0,城南地区河川流域,,0,external point-grid sampling,13110,目黒区,National,Registered,有形文化財,建造物,building_direct,東京工業大学七〇周年記念講堂,0
official_export_002:332,river_flooding,洪水浸水想定区域,0.348,城南地区河川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk,13110,目黒区,National,Registered,有形文化財,建造物,building_direct,東京工業大学本館,0–0.5 m
official_export_002:333,high_tide,高潮浸水想定,1.82,東京都高潮浸水想定区域図（令和6年12月19日）,,0.5m以上3m未満,PLATEAU building risk,13108,江東区,National,Registered,有形文化財,建造物,building_direct,東京商船大学1号館,0.5–3 m
official_export_002:333,river_flooding,浸水予想区域,0.0,江東内部河川流域,,0,external point-grid sampling,13108,江東区,National,Registered,有形文化財,建造物,building_direct,東京商船大学1号館,0
official_export_002:334,high_tide,高潮浸水想定,2.24,東京都高潮浸水想定区域図（令和6年12月19日）,,0.5m以上3m未満,PLATEAU building risk,13108,江東区,National,Registered,有形文化財,建造物,building_direct,東京商船大学旧天体観測所(第一観測台),0.5–3 m
official_export_002:334,river_flooding,洪水浸水想定区域,0.11,江東内部河川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk,13108,江東区,National,Registered,有形文化財,建造物,building_direct,東京商船大学旧天体観測所(第一観測台),0–0.5 m
official_export_002:335,high_tide,高潮浸水想定,2.39,東京都高潮浸水想定区域図（令和6年12月19日）,,0.5m以上3m未満,PLATEAU building risk,13108,江東区,National,Registered,有形文化財,建造物,building_direct,東京商船大学旧天体観測所(第二観測台),0.5–3 m
official_export_002:335,river_flooding,洪水浸水想定区域,0.12,江東内部河川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk,13108,江東区,National,Registered,有形文化財,建造物,building_direct,東京商船大学旧天体観測所(第二観測台),0–0.5 m
official_export_002:336,high_tide,高潮浸水想定,1.69,東京都高潮浸水想定区域図（令和6年12月19日）,,0.5m以上3m未満,PLATEAU building risk,13108,江東区,National,Registered,有形文化財,建造物,building_direct,東京商船大学事務局管理棟,0.5–3 m
official_export_002:336,river_flooding,洪水浸水想定区域,0.2,江東内部河川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk,13108,江東区,National,Registered,有形文化財,建造物,building_direct,東京商船大学事務局管理棟,0–0.5 m
official_export_002:337,high_tide,高潮浸水想定,1.44,東京都高潮浸水想定区域図（令和6年12月19日）,,0.5m以上3m未満,PLATEAU building risk,13108,江東区,National,Registered,有形文化財,建造物,building_direct,東京商船大学2号館,0.5–3 m
official_export_002:337,river_flooding,浸水予想区域,0.0,江東内部河川流域,,0,external point-grid sampling,13108,江東区,National,Registered,有形文化財,建造物,building_direct,東京商船大学2号館,0
official_export_002:338,river_flooding,洪水浸水想定区域,0.089,神田川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk,13115,杉並区,National,Registered,有形文化財,建造物,building_direct,東京女子大学講堂・礼拝堂,0–0.5 m
official_export_002:339,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling,13115,杉並区,National,Registered,有形文化財,建造物,building_direct,東京女子大学17号館(ライシャワー館),0
official_export_002:34,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling,13115,杉並区,National,Registered,有形文化財,建造物,building_direct,伊藤家住宅主屋,0
official_export_002:340,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling,13115,杉並区,National,Registered,有形文化財,建造物,building_direct,東京女子大学14号館(安井記念館),0
official_export_002:341,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling,13115,杉並区,National,Registered,有形文化財,建造物,building_direct,東京女子大学16号館(外国人教師館),0
official_export_002:342,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling,13115,杉並区,National,Registered,有形文化財,建造物,building_direct,東京女子大学7号館(西校舎),0
official_export_002:343,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling,13115,杉並区,National,Registered,有形文化財,建造物,building_direct,東京女子大学本館,0
official_export_002:344,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling,13115,杉並区,National,Registered,有形文化財,建造物,building_direct,東京女子大学6号館(東校舎),0
official_export_002:345,high_tide,高潮浸水想定,0.03,東京都高潮浸水想定区域図（令和6年12月19日）,,0.5m未満,PLATEAU building risk,13103,港区,National,Registered,有形文化財,建造物,building_direct,東京水産大学雲鷹丸,0–0.5 m
official_export_002:345,river_flooding,洪水浸水想定区域,0.081,城南地区河川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk,13103,港区,National,Registered,有形文化財,建造物,building_direct,東京水産大学雲鷹丸,0–0.5 m
official_export_002:346,river_flooding,浸水予想区域,0.0,城南地区河川流域,,0,external point-grid sampling,13110,目黒区,National,Registered,有形文化財,建造物,building_direct,東京大学教養学部旧第一高等学校本館(時計台),0
official_export_002:347,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling,13105,文京区,National,Registered,有形文化財,建造物,building_direct,東京大学工学部1号館,0
official_export_002:348,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling,13105,文京区,National,Registered,有形文化財,建造物,building_direct,東京大学工学部列品館,0
official_export_002:349,river_flooding,浸水予想区域,0.0,城南地区河川流域,,0,external point-grid sampling,13110,目黒区,National,Registered,有形文化財,建造物,building_direct,東京大学先端科学技術研究センター十三号館(旧東京帝国大学航空研究所本館),0
official_export_002:35,river_flooding,洪水浸水想定区域,0.007,城南地区河川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk,13111,大田区,National,Registered,有形文化財,建造物,building_direct,伊藤家住宅主屋,0–0.5 m
official_export_002:350,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling,13105,文京区,National,Registered,有形文化財,建造物,building_direct,東京大学大講堂(安田講堂),0
official_export_002:351,river_flooding,洪水浸水想定区域,0.071,神田川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk,13105,文京区,National,Registered,有形文化財,建造物,building_direct,東京大学法学部3号館,0–0.5 m
official_export_002:352,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling,13105,文京区,National,Registered,有形文化財,建造物,building_direct,東京大学法文1号館,0
official_export_002:353,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling,13105,文京区,National,Registered,有形文化財,建造物,building_direct,東京大学法文2号館,0
official_export_002:354,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling,13105,文京区,National,Registered,有形文化財,建造物,building_direct,東京大学本郷正門及び門衛所,0
official_export_002:355,river_flooding,洪水浸水想定区域,0.003,神田川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk,13105,文京区,National,Registered,有形文化財,建造物,building_direct,東京大学野球場観覧席・ダッグアウト及びフェンス,0–0.5 m
official_export_002:356,river_flooding,洪水浸水想定区域,0.23,城南地区河川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk,13103,港区,National,Registered,有形文化財,建造物,building_direct,東京タワー,0–0.5 m
official_export_002:357,river_flooding,浸水予想区域,0.0,神田川流域;隅田川及び新河岸川流域,,0,external point-grid sampling,13106,台東区,National,Registered,有形文化財,建造物,building_direct,東京地下鉄銀座線浅草駅四番出入口上家,0
official_export_002:358,river_flooding,浸水予想区域,1.0,神田川流域,,0.5–3 m,external point-grid sampling,13105,文京区,National,Registered,有形文化財,建造物,building_direct,東京地下鉄丸ノ内線御茶ノ水駅出入口上家,0.5–3 m
official_export_002:359,river_flooding,洪水浸水想定区域,0.014,神田川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk,13101,千代田区,National,Registered,有形文化財,建造物,building_direct,東京地下鉄丸ノ内線御茶ノ水橋梁,0–0.5 m
official_export_002:36,river_flooding,浸水予想区域,0.0,野川_仙川_入間川_谷沢川及び丸子川流域,,0,external point-grid sampling,13204,三鷹市,National,Registered,有形文化財,建造物,building_direct,伊藤家住宅主屋,0
official_export_002:360,river_flooding,浸水予想区域,0.0,隅田川及び新河岸川流域,,0,external point-grid sampling,13101,千代田区,National,Registered,有形文化財,建造物,building_direct,東京地下鉄丸ノ内線四ツ谷跨線橋,0
official_export_002:362,river_flooding,洪水浸水想定区域,0.095,神田川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk,13106,台東区,National,Registered,有形文化財,建造物,building_direct,東京文化財研究所黒田記念館書庫,0–0.5 m
official_export_002:363,river_flooding,洪水浸水想定区域,0.293,神田川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk,13106,台東区,National,Registered,有形文化財,建造物,building_direct,東京文化財研究所黒田記念館本館,0–0.5 m
