municipality_code,municipality_name,その他,文化的景観,文化財保存技術,有形文化財,未判定,民俗文化財,無形文化財,記念物,Total
13120,青ケ島村,0,0,0,0,0,0,0,0,0
13120,青梅市,0,0,0,0,0,0,0,0,0
13121,あきる野市,0,0,0,0,0,0,0,0,0
13121,三宅村,0,0,0,0,0,0,0,0,0
13121,三鷹市,0,0,0,0,0,0,0,0,0
13121,世田谷区,0,0,0,0,0,0,0,0,0
13121,中央区,0,0,0,0,0,0,0,0,0
13121,中野区,0,0,0,0,0,0,0,0,0
13121,八丈町,0,0,0,0,0,0,0,0,0
13121,八王子市,0,0,0,0,0,0,0,0,0
13121,利島村,0,0,0,0,0,0,0,0,0
13121,千代田区,0,0,0,0,0,0,0,0,0
13121,台東区,0,0,0,0,0,0,0,0,0
13121,品川区,0,0,0,0,0,0,0,0,0
13121,国分寺市,0,0,0,0,0,0,0,0,0
13121,国立市,0,0,0,0,0,0,0,0,0
13121,墨田区,0,0,0,0,0,0,0,0,0
13121,多摩市,0,0,0,0,0,0,0,0,0
13121,大島町,0,0,0,0,0,0,0,0,0
13121,大田区,0,0,0,0,0,0,0,0,0
13121,小平市,0,0,0,0,0,0,0,0,0
13121,小金井市,0,0,0,0,0,0,0,0,0
13121,府中市,0,0,0,0,0,0,0,0,0
13121,文京区,0,0,0,0,0,0,0,0,0
13121,新宿区,0,0,0,0,0,0,0,0,0
13121,新島村,0,0,0,0,0,0,0,0,0
13121,日の出町,0,0,0,0,0,0,0,0,0
13121,日野市,0,0,0,0,0,0,0,0,0
13121,昭島市,0,0,0,0,0,0,0,0,0
13121,杉並区,0,0,0,0,0,0,0,0,0
13121,東久留米市,0,0,0,0,0,0,0,0,0
13121,東大和市,0,0,0,0,0,0,0,0,0
13121,東村山市,0,0,0,0,0,0,0,0,0
13121,板橋区,0,0,0,0,0,0,0,0,0
13121,檜原村,0,0,0,0,0,0,0,0,0
13121,武蔵村山市,0,0,0,0,0,0,0,0,0
13121,武蔵野市,0,0,0,0,0,0,0,0,0
13121,江戸川区,0,0,0,0,0,0,0,0,0
13121,江東区,0,0,0,0,0,0,0,0,0
13121,清瀬市,0,0,0,0,0,0,0,0,0
13121,渋谷区,0,0,0,0,0,0,0,0,0
13121,港区,0,0,0,0,0,0,0,0,0
13121,狛江市,0,0,0,0,0,0,0,0,0
13121,町田市,0,0,0,0,0,0,0,0,0
13121,目黒区,0,0,0,0,0,0,0,0,0
13121,福生市,0,0,0,0,0,0,0,0,0
13121,稲城市,0,0,0,0,0,0,0,0,0
13121,立川市,0,0,0,0,0,0,0,0,0
13121,練馬区,0,0,0,0,0,0,0,0,0
13121,羽村市,0,0,0,0,0,0,0,0,0
13121,荒川区,0,0,0,0,0,0,0,0,0
13121,葛飾区,0,0,0,0,0,0,0,0,0
13121,西東京市,0,0,0,0,0,0,0,0,0
13121,調布市,0,0,0,0,0,0,0,0,0
13121,豊島区,0,0,0,0,0,0,0,0,0
13121,足立区,0,0,0,0,1,0,0,0,1
13121,青ケ島村,0,0,0,0,0,0,0,0,0
13121,青梅市,0,0,0,0,0,0,0,0,0
13122,あきる野市,0,0,0,0,0,0,0,0,0
13122,三宅村,0,0,0,0,0,0,0,0,0
13122,三鷹市,0,0,0,0,0,0,0,0,0
13122,世田谷区,0,0,0,0,0,0,0,0,0
13122,中央区,0,0,0,0,0,0,0,0,0
13122,中野区,0,0,0,0,0,0,0,0,0
13122,八丈町,0,0,0,0,0,0,0,0,0
13122,八王子市,0,0,0,0,0,0,0,0,0
13122,利島村,0,0,0,0,0,0,0,0,0
13122,千代田区,0,0,0,0,0,0,0,0,0
13122,台東区,0,0,0,0,0,0,0,0,0
13122,品川区,0,0,0,0,0,0,0,0,0
13122,国分寺市,0,0,0,0,0,0,0,0,0
13122,国立市,0,0,0,0,0,0,0,0,0
13122,墨田区,0,0,0,0,0,0,0,0,0
13122,多摩市,0,0,0,0,0,0,0,0,0
13122,大島町,0,0,0,0,0,0,0,0,0
13122,大田区,0,0,0,0,0,0,0,0,0
13122,小平市,0,0,0,0,0,0,0,0,0
13122,小金井市,0,0,0,0,0,0,0,0,0
13122,府中市,0,0,0,0,0,0,0,0,0
13122,文京区,0,0,0,0,0,0,0,0,0
13122,新宿区,0,0,0,0,0,0,0,0,0
13122,新島村,0,0,0,0,0,0,0,0,0
13122,日の出町,0,0,0,0,0,0,0,0,0
13122,日野市,0,0,0,0,0,0,0,0,0
13122,昭島市,0,0,0,0,0,0,0,0,0
13122,杉並区,0,0,0,0,0,0,0,0,0
13122,東久留米市,0,0,0,0,0,0,0,0,0
13122,東大和市,0,0,0,0,0,0,0,0,0
13122,東村山市,0,0,0,0,0,0,0,0,0
13122,板橋区,0,0,0,0,0,0,0,0,0
13122,檜原村,0,0,0,0,0,0,0,0,0
13122,武蔵村山市,0,0,0,0,0,0,0,0,0
13122,武蔵野市,0,0,0,0,0,0,0,0,0
13122,江戸川区,0,0,0,0,0,0,0,0,0
13122,江東区,0,0,0,0,0,0,0,0,0
13122,清瀬市,0,0,0,0,0,0,0,0,0
13122,渋谷区,0,0,0,0,0,0,0,0,0
13122,港区,0,0,0,0,0,0,0,0,0
13122,狛江市,0,0,0,0,0,0,0,0,0
13122,町田市,0,0,0,0,0,0,0,0,0
13122,目黒区,0,0,0,0,0,0,0,0,0
13122,福生市,0,0,0,0,0,0,0,0,0
13122,稲城市,0,0,0,0,0,0,0,0,0
13122,立川市,0,0,0,0,0,0,0,0,0
13122,練馬区,0,0,0,0,0,0,0,0,0
13122,羽村市,0,0,0,0,0,0,0,0,0
13122,荒川区,0,0,0,0,0,0,0,0,0
13122,葛飾区,0,1,1,130,0,55,2,29,218
13122,西東京市,0,0,0,0,0,0,0,0,0
13122,調布市,0,0,0,0,0,0,0,0,0
13122,豊島区,0,0,0,0,0,0,0,0,0
13122,足立区,0,0,0,0,0,0,0,0,0
13122,青ケ島村,0,0,0,0,0,0,0,0,0
13122,青梅市,0,0,0,0,0,0,0,0,0
13123,あきる野市,0,0,0,0,0,0,0,0,0
13123,三宅村,0,0,0,0,0,0,0,0,0
13123,三鷹市,0,0,0,0,0,0,0,0,0
13123,世田谷区,0,0,0,0,0,0,0,0,0
13123,中央区,0,0,0,0,0,0,0,0,0
13123,中野区,0,0,0,0,0,0,0,0,0
13123,八丈町,0,0,0,0,0,0,0,0,0
13123,八王子市,0,0,0,0,0,0,0,0,0
13123,利島村,0,0,0,0,0,0,0,0,0
13123,千代田区,0,0,0,0,0,0,0,0,0
13123,台東区,0,0,0,0,0,0,0,0,0
13123,品川区,0,0,0,0,0,0,0,0,0
13123,国分寺市,0,0,0,0,0,0,0,0,0
13123,国立市,0,0,0,0,0,0,0,0,0
13123,墨田区,0,0,0,0,0,0,0,0,0
13123,多摩市,0,0,0,0,0,0,0,0,0
13123,大島町,0,0,0,0,0,0,0,0,0
13123,大田区,0,0,0,0,0,0,0,0,0
13123,小平市,0,0,0,0,0,0,0,0,0
13123,小金井市,0,0,0,0,0,0,0,0,0
13123,府中市,0,0,0,0,0,0,0,0,0
13123,文京区,0,0,0,0,0,0,0,0,0
13123,新宿区,0,0,0,0,0,0,0,0,0
13123,新島村,0,0,0,0,0,0,0,0,0
13123,日の出町,0,0,0,0,0,0,0,0,0
13123,日野市,0,0,0,0,0,0,0,0,0
13123,昭島市,0,0,0,0,0,0,0,0,0
13123,杉並区,0,0,0,0,0,0,0,0,0
13123,東久留米市,0,0,0,0,0,0,0,0,0
13123,東大和市,0,0,0,0,0,0,0,0,0
13123,東村山市,0,0,0,0,0,0,0,0,0
13123,板橋区,0,0,0,0,0,0,0,0,0
13123,檜原村,0,0,0,0,0,0,0,0,0
13123,武蔵村山市,0,0,0,0,0,0,0,0,0
13123,武蔵野市,0,0,0,0,0,0,0,0,0
13123,江戸川区,0,0,0,1,239,0,0,2,242
13123,江東区,0,0,0,0,0,0,0,0,0
13123,清瀬市,0,0,0,0,0,0,0,0,0
13123,渋谷区,0,0,0,0,0,0,0,0,0
13123,港区,0,0,0,0,0,0,0,0,0
13123,狛江市,0,0,0,0,0,0,0,0,0
13123,町田市,0,0,0,0,0,0,0,0,0
13123,目黒区,0,0,0,0,0,0,0,0,0
13123,福生市,0,0,0,0,0,0,0,0,0
13123,稲城市,0,0,0,0,0,0,0,0,0
13123,立川市,0,0,0,0,0,0,0,0,0
13123,練馬区,0,0,0,0,0,0,0,0,0
13123,羽村市,0,0,0,0,0,0,0,0,0
13123,荒川区,0,0,0,0,0,0,0,0,0
13123,葛飾区,0,0,0,0,0,0,0,0,0
13123,西東京市,0,0,0,0,0,0,0,0,0
13123,調布市,0,0,0,0,0,0,0,0,0
13123,豊島区,0,0,0,0,0,0,0,0,0
13123,足立区,0,0,0,0,0,0,0,0,0
13123,青ケ島村,0,0,0,0,0,0,0,0,0
13123,青梅市,0,0,0,0,0,0,0,0,0
13201,あきる野市,0,0,0,0,0,0,0,0,0
13201,三宅村,0,0,0,0,0,0,0,0,0
13201,三鷹市,0,0,0,0,0,0,0,0,0
13201,世田谷区,0,0,0,0,0,0,0,0,0
13201,中央区,0,0,0,0,0,0,0,0,0
13201,中野区,0,0,0,0,0,0,0,0,0
13201,八丈町,0,0,0,0,0,0,0,0,0
13201,八王子市,0,0,0,5,0,0,0,10,15
13201,利島村,0,0,0,0,0,0,0,0,0
13201,千代田区,0,0,0,0,0,0,0,0,0
13201,台東区,0,0,0,0,0,0,0,0,0
13201,品川区,0,0,0,0,0,0,0,0,0
13201,国分寺市,0,0,0,0,0,0,0,0,0
13201,国立市,0,0,0,0,0,0,0,0,0
13201,墨田区,0,0,0,0,0,0,0,0,0
13201,多摩市,0,0,0,0,0,0,0,0,0
13201,大島町,0,0,0,0,0,0,0,0,0
13201,大田区,0,0,0,0,0,0,0,0,0
13201,小平市,0,0,0,0,0,0,0,0,0
13201,小金井市,0,0,0,0,0,0,0,0,0
13201,府中市,0,0,0,0,0,0,0,0,0
13201,文京区,0,0,0,0,0,0,0,0,0
13201,新宿区,0,0,0,0,0,0,0,0,0
13201,新島村,0,0,0,0,0,0,0,0,0
13201,日の出町,0,0,0,0,0,0,0,0,0
13201,日野市,0,0,0,0,0,0,0,0,0
13201,昭島市,0,0,0,0,0,0,0,0,0
13201,杉並区,0,0,0,0,0,0,0,0,0
13201,東久留米市,0,0,0,0,0,0,0,0,0
13201,東大和市,0,0,0,0,0,0,0,0,0
13201,東村山市,0,0,0,0,0,0,0,0,0
13201,板橋区,0,0,0,0,0,0,0,0,0
13201,檜原村,0,0,0,0,0,0,0,0,0
13201,武蔵村山市,0,0,0,0,0,0,0,0,0
13201,武蔵野市,0,0,0,0,0,0,0,0,0
13201,江戸川区,0,0,0,0,0,0,0,0,0
13201,江東区,0,0,0,0,0,0,0,0,0
13201,清瀬市,0,0,0,0,0,0,0,0,0
13201,渋谷区,0,0,0,0,0,0,0,0,0
13201,港区,0,0,0,0,0,0,0,0,0
13201,狛江市,0,0,0,0,0,0,0,0,0
13201,町田市,0,0,0,0,0,0,0,0,0
13201,目黒区,0,0,0,0,0,0,0,0,0
13201,福生市,0,0,0,0,0,0,0,0,0
13201,稲城市,0,0,0,0,0,0,0,0,0
13201,立川市,0,0,0,0,0,0,0,0,0
13201,練馬区,0,0,0,0,0,0,0,0,0
13201,羽村市,0,0,0,0,0,0,0,0,0
13201,荒川区,0,0,0,0,0,0,0,0,0
13201,葛飾区,0,0,0,0,0,0,0,0,0
13201,西東京市,0,0,0,0,0,0,0,0,0
13201,調布市,0,0,0,0,0,0,0,0,0
13201,豊島区,0,0,0,0,0,0,0,0,0
13201,足立区,0,0,0,0,0,0,0,0,0
13201,青ケ島村,0,0,0,0,0,0,0,0,0
13201,青梅市,0,0,0,0,0,0,0,0,0
13202,あきる野市,0,0,0,0,0,0,0,0,0
13202,三宅村,0,0,0,0,0,0,0,0,0
13202,三鷹市,0,0,0,0,0,0,0,0,0
13202,世田谷区,0,0,0,0,0,0,0,0,0
13202,中央区,0,0,0,0,0,0,0,0,0
13202,中野区,0,0,0,0,0,0,0,0,0
13202,八丈町,0,0,0,0,0,0,0,0,0
13202,八王子市,0,0,0,0,0,0,0,0,0
13202,利島村,0,0,0,0,0,0,0,0,0
13202,千代田区,0,0,0,0,0,0,0,0,0
13202,台東区,0,0,0,0,0,0,0,0,0
13202,品川区,0,0,0,0,0,0,0,0,0
13202,国分寺市,0,0,0,0,0,0,0,0,0
13202,国立市,0,0,0,0,0,0,0,0,0
13202,墨田区,0,0,0,0,0,0,0,0,0
13202,多摩市,0,0,0,0,0,0,0,0,0
13202,大島町,0,0,0,0,0,0,0,0,0
13202,大田区,0,0,0,0,0,0,0,0,0
13202,小平市,0,0,0,0,0,0,0,0,0
13202,小金井市,0,0,0,0,0,0,0,0,0
13202,府中市,0,0,0,0,0,0,0,0,0
13202,文京区,0,0,0,0,0,0,0,0,0
13202,新宿区,0,0,0,0,0,0,0,0,0
13202,新島村,0,0,0,0,0,0,0,0,0
13202,日の出町,0,0,0,0,0,0,0,0,0
13202,日野市,0,0,0,0,0,0,0,0,0
13202,昭島市,0,0,0,0,0,0,0,0,0
13202,杉並区,0,0,0,0,0,0,0,0,0
13202,東久留米市,0,0,0,0,0,0,0,0,0
13202,東大和市,0,0,0,0,0,0,0,0,0
13202,東村山市,0,0,0,0,0,0,0,0,0
13202,板橋区,0,0,0,0,0,0,0,0,0
13202,檜原村,0,0,0,0,0,0,0,0,0
13202,武蔵村山市,0,0,0,0,0,0,0,0,0
13202,武蔵野市,0,0,0,0,0,0,0,0,0
13202,江戸川区,0,0,0,0,0,0,0,0,0
13202,江東区,0,0,0,0,0,0,0,0,0
13202,清瀬市,0,0,0,0,0,0,0,0,0
13202,渋谷区,0,0,0,0,0,0,0,0,0
13202,港区,0,0,0,0,0,0,0,0,0
13202,狛江市,0,0,0,0,0,0,0,0,0
13202,町田市,0,0,0,0,0,0,0,0,0
13202,目黒区,0,0,0,0,0,0,0,0,0
13202,福生市,0,0,0,0,0,0,0,0,0
13202,稲城市,0,0,0,0,0,0,0,0,0
13202,立川市,0,0,0,2,0,0,0,0,2
13202,練馬区,0,0,0,0,0,0,0,0,0
13202,羽村市,0,0,0,0,0,0,0,0,0
13202,荒川区,0,0,0,0,0,0,0,0,0
13202,葛飾区,0,0,0,0,0,0,0,0,0
13202,西東京市,0,0,0,0,0,0,0,0,0
13202,調布市,0,0,0,0,0,0,0,0,0
13202,豊島区,0,0,0,0,0,0,0,0,0
13202,足立区,0,0,0,0,0,0,0,0,0
13202,青ケ島村,0,0,0,0,0,0,0,0,0
13202,青梅市,0,0,0,0,0,0,0,0,0
13203,あきる野市,0,0,0,0,0,0,0,0,0
13203,三宅村,0,0,0,0,0,0,0,0,0
13203,三鷹市,0,0,0,0,0,0,0,0,0
13203,世田谷区,0,0,0,0,0,0,0,0,0
13203,中央区,0,0,0,0,0,0,0,0,0
13203,中野区,0,0,0,0,0,0,0,0,0
13203,八丈町,0,0,0,0,0,0,0,0,0
13203,八王子市,0,0,0,0,0,0,0,0,0
13203,利島村,0,0,0,0,0,0,0,0,0
13203,千代田区,0,0,0,0,0,0,0,0,0
13203,台東区,0,0,0,0,0,0,0,0,0
13203,品川区,0,0,0,0,0,0,0,0,0
13203,国分寺市,0,0,0,0,0,0,0,0,0
13203,国立市,0,0,0,0,0,0,0,0,0
13203,墨田区,0,0,0,0,0,0,0,0,0
13203,多摩市,0,0,0,0,0,0,0,0,0
13203,大島町,0,0,0,0,0,0,0,0,0
13203,大田区,0,0,0,0,0,0,0,0,0
13203,小平市,0,0,0,0,0,0,0,0,0
13203,小金井市,0,0,0,0,0,0,0,0,0
13203,府中市,0,0,0,0,0,0,0,0,0
13203,文京区,0,0,0,0,0,0,0,0,0
13203,新宿区,0,0,0,0,0,0,0,0,0
13203,新島村,0,0,0,0,0,0,0,0,0
13203,日の出町,0,0,0,0,0,0,0,0,0
13203,日野市,0,0,0,0,0,0,0,0,0
13203,昭島市,0,0,0,0,0,0,0,0,0
13203,杉並区,0,0,0,0,0,0,0,0,0
13203,東久留米市,0,0,0,0,0,0,0,0,0
13203,東大和市,0,0,0,0,0,0,0,0,0
13203,東村山市,0,0,0,0,0,0,0,0,0
13203,板橋区,0,0,0,0,0,0,0,0,0
13203,檜原村,0,0,0,0,0,0,0,0,0
13203,武蔵村山市,0,0,0,0,0,0,0,0,0
13203,武蔵野市,0,0,0,3,0,0,0,1,4
13203,江戸川区,0,0,0,0,0,0,0,0,0
13203,江東区,0,0,0,0,0,0,0,0,0
13203,清瀬市,0,0,0,0,0,0,0,0,0
13203,渋谷区,0,0,0,0,0,0,0,0,0
13203,港区,0,0,0,0,0,0,0,0,0
13203,狛江市,0,0,0,0,0,0,0,0,0
13203,町田市,0,0,0,0,0,0,0,0,0
13203,目黒区,0,0,0,0,0,0,0,0,0
13203,福生市,0,0,0,0,0,0,0,0,0
13203,稲城市,0,0,0,0,0,0,0,0,0
13203,立川市,0,0,0,0,0,0,0,0,0
13203,練馬区,0,0,0,0,0,0,0,0,0
13203,羽村市,0,0,0,0,0,0,0,0,0
13203,荒川区,0,0,0,0,0,0,0,0,0
13203,葛飾区,0,0,0,0,0,0,0,0,0
13203,西東京市,0,0,0,0,0,0,0,0,0
13203,調布市,0,0,0,0,0,0,0,0,0
13203,豊島区,0,0,0,0,0,0,0,0,0
13203,足立区,0,0,0,0,0,0,0,0,0
13203,青ケ島村,0,0,0,0,0,0,0,0,0
13203,青梅市,0,0,0,0,0,0,0,0,0
13204,あきる野市,0,0,0,0,0,0,0,0,0
13204,三宅村,0,0,0,0,0,0,0,0,0
13204,三鷹市,0,0,0,24,0,1,0,1,26
13204,世田谷区,0,0,0,0,0,0,0,0,0
13204,中央区,0,0,0,0,0,0,0,0,0
13204,中野区,0,0,0,0,0,0,0,0,0
13204,八丈町,0,0,0,0,0,0,0,0,0
13204,八王子市,0,0,0,0,0,0,0,0,0
13204,利島村,0,0,0,0,0,0,0,0,0
13204,千代田区,0,0,0,0,0,0,0,0,0
13204,台東区,0,0,0,0,0,0,0,0,0
13204,品川区,0,0,0,0,0,0,0,0,0
13204,国分寺市,0,0,0,0,0,0,0,0,0
13204,国立市,0,0,0,0,0,0,0,0,0
13204,墨田区,0,0,0,0,0,0,0,0,0
13204,多摩市,0,0,0,0,0,0,0,0,0
13204,大島町,0,0,0,0,0,0,0,0,0
13204,大田区,0,0,0,0,0,0,0,0,0
13204,小平市,0,0,0,0,0,0,0,0,0
13204,小金井市,0,0,0,0,0,0,0,0,0
13204,府中市,0,0,0,0,0,0,0,0,0
13204,文京区,0,0,0,0,0,0,0,0,0
13204,新宿区,0,0,0,0,0,0,0,0,0
13204,新島村,0,0,0,0,0,0,0,0,0
13204,日の出町,0,0,0,0,0,0,0,0,0
13204,日野市,0,0,0,0,0,0,0,0,0
13204,昭島市,0,0,0,0,0,0,0,0,0
13204,杉並区,0,0,0,0,0,0,0,0,0
13204,東久留米市,0,0,0,0,0,0,0,0,0
13204,東大和市,0,0,0,0,0,0,0,0,0
13204,東村山市,0,0,0,0,0,0,0,0,0
13204,板橋区,0,0,0,0,0,0,0,0,0
13204,檜原村,0,0,0,0,0,0,0,0,0
13204,武蔵村山市,0,0,0,0,0,0,0,0,0
13204,武蔵野市,0,0,0,0,0,0,0,0,0
13204,江戸川区,0,0,0,0,0,0,0,0,0
13204,江東区,0,0,0,0,0,0,0,0,0
13204,清瀬市,0,0,0,0,0,0,0,0,0
13204,渋谷区,0,0,0,0,0,0,0,0,0
13204,港区,0,0,0,0,0,0,0,0,0
13204,狛江市,0,0,0,0,0,0,0,0,0
13204,町田市,0,0,0,0,0,0,0,0,0
13204,目黒区,0,0,0,0,0,0,0,0,0
13204,福生市,0,0,0,0,0,0,0,0,0
13204,稲城市,0,0,0,0,0,0,0,0,0
13204,立川市,0,0,0,0,0,0,0,0,0
13204,練馬区,0,0,0,0,0,0,0,0,0
13204,羽村市,0,0,0,0,0,0,0,0,0
13204,荒川区,0,0,0,0,0,0,0,0,0
13204,葛飾区,0,0,0,0,0,0,0,0,0
13204,西東京市,0,0,0,0,0,0,0,0,0
13204,調布市,0,0,0,0,0,0,0,0,0
13204,豊島区,0,0,0,0,0,0,0,0,0
13204,足立区,0,0,0,0,0,0,0,0,0
13204,青ケ島村,0,0,0,0,0,0,0,0,0
13204,青梅市,0,0,0,0,0,0,0,0,0
13205,あきる野市,0,0,0,0,0,0,0,0,0
13205,三宅村,0,0,0,0,0,0,0,0,0
13205,三鷹市,0,0,0,0,0,0,0,0,0
13205,世田谷区,0,0,0,0,0,0,0,0,0
13205,中央区,0,0,0,0,0,0,0,0,0
13205,中野区,0,0,0,0,0,0,0,0,0
13205,八丈町,0,0,0,0,0,0,0,0,0
13205,八王子市,0,0,0,0,0,0,0,0,0
13205,利島村,0,0,0,0,0,0,0,0,0
13205,千代田区,0,0,0,0,0,0,0,0,0
13205,台東区,0,0,0,0,0,0,0,0,0
13205,品川区,0,0,0,0,0,0,0,0,0
13205,国分寺市,0,0,0,0,0,0,0,0,0
13205,国立市,0,0,0,0,0,0,0,0,0
13205,墨田区,0,0,0,0,0,0,0,0,0
13205,多摩市,0,0,0,0,0,0,0,0,0
13205,大島町,0,0,0,0,0,0,0,0,0
13205,大田区,0,0,0,0,0,0,0,0,0
13205,小平市,0,0,0,0,0,0,0,0,0
13205,小金井市,0,0,0,0,0,0,0,0,0
13205,府中市,0,0,0,0,0,0,0,0,0
13205,文京区,0,0,0,0,0,0,0,0,0
13205,新宿区,0,0,0,0,0,0,0,0,0
13205,新島村,0,0,0,0,0,0,0,0,0
13205,日の出町,0,0,0,0,0,0,0,0,0
13205,日野市,0,0,0,0,0,0,0,0,0
13205,昭島市,0,0,0,0,0,0,0,0,0
13205,杉並区,0,0,0,0,0,0,0,0,0
13205,東久留米市,0,0,0,0,0,0,0,0,0
13205,東大和市,0,0,0,0,0,0,0,0,0
13205,東村山市,0,0,0,0,0,0,0,0,0
13205,板橋区,0,0,0,0,0,0,0,0,0
13205,檜原村,0,0,0,0,0,0,0,0,0
13205,武蔵村山市,0,0,0,0,0,0,0,0,0
13205,武蔵野市,0,0,0,0,0,0,0,0,0
13205,江戸川区,0,0,0,0,0,0,0,0,0
13205,江東区,0,0,0,0,0,0,0,0,0
13205,清瀬市,0,0,0,0,0,0,0,0,0
13205,渋谷区,0,0,0,0,0,0,0,0,0
13205,港区,0,0,0,0,0,0,0,0,0
13205,狛江市,0,0,0,0,0,0,0,0,0
13205,町田市,0,0,0,0,0,0,0,0,0
13205,目黒区,0,0,0,0,0,0,0,0,0
13205,福生市,0,0,0,0,0,0,0,0,0
13205,稲城市,0,0,0,0,0,0,0,0,0
13205,立川市,0,0,0,0,0,0,0,0,0
13205,練馬区,0,0,0,0,0,0,0,0,0
13205,羽村市,0,0,0,0,0,0,0,0,0
13205,荒川区,0,0,0,0,0,0,0,0,0
13205,葛飾区,0,0,0,0,0,0,0,0,0
13205,西東京市,0,0,0,0,0,0,0,0,0
13205,調布市,0,0,0,0,0,0,0,0,0
13205,豊島区,0,0,0,0,0,0,0,0,0
13205,足立区,0,0,0,0,0,0,0,0,0
13205,青ケ島村,0,0,0,0,0,0,0,0,0
13205,青梅市,0,0,0,30,0,1,0,10,41
13206,あきる野市,0,0,0,0,0,0,0,0,0
13206,三宅村,0,0,0,0,0,0,0,0,0
13206,三鷹市,0,0,0,0,0,0,0,0,0
13206,世田谷区,0,0,0,0,0,0,0,0,0
13206,中央区,0,0,0,0,0,0,0,0,0
13206,中野区,0,0,0,0,0,0,0,0,0
13206,八丈町,0,0,0,0,0,0,0,0,0
13206,八王子市,0,0,0,0,0,0,0,0,0
13206,利島村,0,0,0,0,0,0,0,0,0
13206,千代田区,0,0,0,0,0,0,0,0,0
13206,台東区,0,0,0,0,0,0,0,0,0
13206,品川区,0,0,0,0,0,0,0,0,0
13206,国分寺市,0,0,0,0,0,0,0,0,0
13206,国立市,0,0,0,0,0,0,0,0,0
13206,墨田区,0,0,0,0,0,0,0,0,0
13206,多摩市,0,0,0,0,0,0,0,0,0
13206,大島町,0,0,0,0,0,0,0,0,0
13206,大田区,0,0,0,0,0,0,0,0,0
13206,小平市,0,0,0,0,0,0,0,0,0
13206,小金井市,0,0,0,0,0,0,0,0,0
13206,府中市,0,0,0,4,0,0,0,5,9
13206,文京区,0,0,0,0,0,0,0,0,0
13206,新宿区,0,0,0,0,0,0,0,0,0
13206,新島村,0,0,0,0,0,0,0,0,0
13206,日の出町,0,0,0,0,0,0,0,0,0
13206,日野市,0,0,0,0,0,0,0,0,0
13206,昭島市,0,0,0,0,0,0,0,0,0
13206,杉並区,0,0,0,0,0,0,0,0,0
13206,東久留米市,0,0,0,0,0,0,0,0,0
13206,東大和市,0,0,0,0,0,0,0,0,0
13206,東村山市,0,0,0,0,0,0,0,0,0
13206,板橋区,0,0,0,0,0,0,0,0,0
13206,檜原村,0,0,0,0,0,0,0,0,0
13206,武蔵村山市,0,0,0,0,0,0,0,0,0
13206,武蔵野市,0,0,0,0,0,0,0,0,0
13206,江戸川区,0,0,0,0,0,0,0,0,0
13206,江東区,0,0,0,0,0,0,0,0,0
13206,清瀬市,0,0,0,0,0,0,0,0,0
13206,渋谷区,0,0,0,0,0,0,0,0,0
13206,港区,0,0,0,0,0,0,0,0,0
13206,狛江市,0,0,0,0,0,0,0,0,0
13206,町田市,0,0,0,0,0,0,0,0,0
13206,目黒区,0,0,0,0,0,0,0,0,0
13206,福生市,0,0,0,0,0,0,0,0,0
13206,稲城市,0,0,0,0,0,0,0,0,0
13206,立川市,0,0,0,0,0,0,0,0,0
13206,練馬区,0,0,0,0,0,0,0,0,0
13206,羽村市,0,0,0,0,0,0,0,0,0
13206,荒川区,0,0,0,0,0,0,0,0,0
13206,葛飾区,0,0,0,0,0,0,0,0,0
13206,西東京市,0,0,0,0,0,0,0,0,0
13206,調布市,0,0,0,0,0,0,0,0,0
13206,豊島区,0,0,0,0,0,0,0,0,0
13206,足立区,0,0,0,0,0,0,0,0,0
13206,青ケ島村,0,0,0,0,0,0,0,0,0
13206,青梅市,0,0,0,0,0,0,0,0,0
13207,あきる野市,0,0,0,0,0,0,0,0,0
13207,三宅村,0,0,0,0,0,0,0,0,0
13207,三鷹市,0,0,0,0,0,0,0,0,0
13207,世田谷区,0,0,0,0,0,0,0,0,0
13207,中央区,0,0,0,0,0,0,0,0,0
13207,中野区,0,0,0,0,0,0,0,0,0
13207,八丈町,0,0,0,0,0,0,0,0,0
13207,八王子市,0,0,0,0,0,0,0,0,0
13207,利島村,0,0,0,0,0,0,0,0,0
13207,千代田区,0,0,0,0,0,0,0,0,0
13207,台東区,0,0,0,0,0,0,0,0,0
13207,品川区,0,0,0,0,0,0,0,0,0
13207,国分寺市,0,0,0,0,0,0,0,0,0
13207,国立市,0,0,0,0,0,0,0,0,0
13207,墨田区,0,0,0,0,0,0,0,0,0
13207,多摩市,0,0,0,0,0,0,0,0,0
13207,大島町,0,0,0,0,0,0,0,0,0
13207,大田区,0,0,0,0,0,0,0,0,0
13207,小平市,0,0,0,0,0,0,0,0,0
13207,小金井市,0,0,0,0,0,0,0,0,0
13207,府中市,0,0,0,0,0,0,0,0,0
13207,文京区,0,0,0,0,0,0,0,0,0
13207,新宿区,0,0,0,0,0,0,0,0,0
13207,新島村,0,0,0,0,0,0,0,0,0
13207,日の出町,0,0,0,0,0,0,0,0,0
13207,日野市,0,0,0,0,0,0,0,0,0
13207,昭島市,0,0,0,2,0,0,0,2,4
13207,杉並区,0,0,0,0,0,0,0,0,0
13207,東久留米市,0,0,0,0,0,0,0,0,0
13207,東大和市,0,0,0,0,0,0,0,0,0
13207,東村山市,0,0,0,0,0,0,0,0,0
13207,板橋区,0,0,0,0,0,0,0,0,0
