record_id,municipality_code,municipality_name,designation_level,designation_status,heritage_type_major,heritage_type_detail_norm,entity_class,name,seismic_intensity,scenario,seismic_class
official_export_001:6,13106,台東区,National,Designated,有形文化財,建造物,building_direct,旧岩崎家住宅(東京都台東区池之端一丁目),4.902,南海トラフ巨大地震,5弱
official_export_001:7,13106,台東区,National,Designated,有形文化財,建造物,building_direct,旧岩崎家住宅(東京都台東区池之端一丁目),4.902,南海トラフ巨大地震,5弱
official_export_001:8,13106,台東区,National,Designated,有形文化財,建造物,building_direct,旧岩崎家住宅(東京都台東区池之端一丁目),4.897,南海トラフ巨大地震,5弱
official_export_001:9,13106,台東区,National,Designated,有形文化財,建造物,building_direct,旧因州池田屋敷表門,4.837,南海トラフ巨大地震,5弱
official_export_001:21,13106,台東区,National,Designated,有形文化財,建造物,building_direct,寛永寺旧本坊表門(黒門),4.839,南海トラフ巨大地震,5弱
official_export_001:22,13106,台東区,National,Designated,有形文化財,建造物,building_direct,寛永寺清水堂,4.826,南海トラフ巨大地震,5弱
official_export_001:23,13106,台東区,National,Designated,有形文化財,建造物,building_direct,旧寛永寺五重塔,4.764,南海トラフ巨大地震,5弱
official_export_001:42,13106,台東区,National,Designated,有形文化財,建造物,building_direct,旧東京科学博物館本館,4.824,南海トラフ巨大地震,5弱
official_export_001:56,13106,台東区,National,Designated,有形文化財,建造物,building_direct,厳有院霊廟奥院,4.911,南海トラフ巨大地震,5弱
official_export_001:58,13106,台東区,National,Designated,有形文化財,建造物,building_direct,厳有院霊廟勅額門及び水盤舎,4.892,南海トラフ巨大地震,5弱
official_export_001:59,13106,台東区,National,Designated,有形文化財,建造物,building_direct,厳有院霊廟勅額門及び水盤舎,4.896,南海トラフ巨大地震,5弱
official_export_001:60,13106,台東区,National,Designated,有形文化財,建造物,building_direct,国立西洋美術館本館,4.796,南海トラフ巨大地震,5弱
official_export_001:73,13106,台東区,National,Designated,有形文化財,建造物,building_direct,旧十輪院宝蔵,4.862,南海トラフ巨大地震,5弱
official_export_001:74,13106,台東区,National,Designated,有形文化財,建造物,building_direct,常憲院霊廟奥院,4.908,南海トラフ巨大地震,5弱
official_export_001:76,13106,台東区,National,Designated,有形文化財,建造物,building_direct,常憲院霊廟勅額門及び水盤舎,4.907,南海トラフ巨大地震,5弱
official_export_001:77,13106,台東区,National,Designated,有形文化財,建造物,building_direct,常憲院霊廟勅額門及び水盤舎,4.907,南海トラフ巨大地震,5弱
official_export_001:85,13106,台東区,National,Designated,有形文化財,建造物,building_direct,浅草寺伝法院,5.062,南海トラフ巨大地震,5強
official_export_001:86,13106,台東区,National,Designated,有形文化財,建造物,building_direct,浅草寺伝法院,5.062,南海トラフ巨大地震,5強
official_export_001:87,13106,台東区,National,Designated,有形文化財,建造物,building_direct,浅草寺伝法院,5.062,南海トラフ巨大地震,5強
official_export_001:88,13106,台東区,National,Designated,有形文化財,建造物,building_direct,浅草寺伝法院,5.062,南海トラフ巨大地震,5強
official_export_001:89,13106,台東区,National,Designated,有形文化財,建造物,building_direct,浅草寺伝法院,5.062,南海トラフ巨大地震,5強
official_export_001:90,13106,台東区,National,Designated,有形文化財,建造物,building_direct,浅草寺伝法院,5.039,南海トラフ巨大地震,5強
official_export_001:91,13106,台東区,National,Designated,有形文化財,建造物,building_direct,浅草寺二天門,4.948,南海トラフ巨大地震,5弱
official_export_001:104,13106,台東区,National,Designated,有形文化財,建造物,building_direct,旧東京音楽学校奏楽堂,4.824,南海トラフ巨大地震,5弱
official_export_001:105,13106,台東区,National,Designated,有形文化財,建造物,building_direct,旧東京帝室博物館本館,4.873,南海トラフ巨大地震,5弱
official_export_001:107,13106,台東区,National,Designated,有形文化財,建造物,building_direct,東照宮社殿,4.766,南海トラフ巨大地震,5弱
official_export_001:108,13106,台東区,National,Designated,有形文化財,建造物,building_direct,東照宮社殿,4.766,南海トラフ巨大地震,5弱
official_export_001:109,13106,台東区,National,Designated,有形文化財,建造物,building_direct,東照宮社殿,4.766,南海トラフ巨大地震,5弱
official_export_001:110,13106,台東区,National,Designated,有形文化財,建造物,building_direct,東照宮社殿,4.878,南海トラフ巨大地震,5弱
official_export_001:126,13106,台東区,National,Designated,有形文化財,建造物,building_direct,表慶館,4.855,南海トラフ巨大地震,5弱
official_export_002:28,13106,台東区,National,Registered,有形文化財,建造物,building_direct,伊勢屋店舗兼主屋,5.459,南海トラフ巨大地震,5強
official_export_002:29,13106,台東区,National,Registered,有形文化財,建造物,building_direct,市田家住宅裏門,5.183,南海トラフ巨大地震,5強
official_export_002:30,13106,台東区,National,Registered,有形文化財,建造物,building_direct,市田家住宅表門,4.859,南海トラフ巨大地震,5弱
official_export_002:31,13106,台東区,National,Registered,有形文化財,建造物,building_direct,市田家住宅蔵,5.183,南海トラフ巨大地震,5強
official_export_002:32,13106,台東区,National,Registered,有形文化財,建造物,building_direct,市田家住宅主屋,5.183,南海トラフ巨大地震,5強
official_export_002:40,13106,台東区,National,Registered,有形文化財,建造物,building_direct,今半別館北棟,4.988,南海トラフ巨大地震,5弱
official_export_002:41,13106,台東区,National,Registered,有形文化財,建造物,building_direct,今半別館玄関棟,5.004,南海トラフ巨大地震,5強
official_export_002:42,13106,台東区,National,Registered,有形文化財,建造物,building_direct,今半別館南棟,4.988,南海トラフ巨大地震,5弱
official_export_002:43,13106,台東区,National,Registered,有形文化財,建造物,building_direct,今半本店北奥座敷,5.13,南海トラフ巨大地震,5強
official_export_002:44,13106,台東区,National,Registered,有形文化財,建造物,building_direct,今半本店西奥座敷,5.13,南海トラフ巨大地震,5強
official_export_002:45,13106,台東区,National,Registered,有形文化財,建造物,building_direct,今半本店東奥座敷,5.13,南海トラフ巨大地震,5強
official_export_002:46,13106,台東区,National,Registered,有形文化財,建造物,building_direct,岩田家住宅和館,5.158,南海トラフ巨大地震,5強
official_export_002:107,13106,台東区,National,Registered,有形文化財,建造物,building_direct,神谷バー本館,5.098,南海トラフ巨大地震,5強
official_export_002:112,13106,台東区,National,Registered,有形文化財,建造物,building_direct,寛永寺葵の間,4.916,南海トラフ巨大地震,5弱
official_export_002:113,13106,台東区,National,Registered,有形文化財,建造物,building_direct,寛永寺護国院庫裏,4.836,南海トラフ巨大地震,5弱
official_export_002:114,13106,台東区,National,Registered,有形文化財,建造物,building_direct,寛永寺根本中堂,4.916,南海トラフ巨大地震,5弱
official_export_002:115,13106,台東区,National,Registered,有形文化財,建造物,building_direct,寛永寺渋沢家霊堂,4.921,南海トラフ巨大地震,5弱
official_export_002:124,13106,台東区,National,Registered,有形文化財,建造物,building_direct,観音寺客殿,4.862,南海トラフ巨大地震,5弱
official_export_002:125,13106,台東区,National,Registered,有形文化財,建造物,building_direct,観音寺築地塀,4.862,南海トラフ巨大地震,5弱
official_export_002:132,13106,台東区,National,Registered,有形文化財,建造物,building_direct,ギャラリー・エフ蔵(株式会社淵川金属事務所),5.193,南海トラフ巨大地震,5強
official_export_002:139,13106,台東区,National,Registered,有形文化財,建造物,building_direct,旧井阪屋本店河合ビル,5.133,南海トラフ巨大地震,5強
official_export_002:140,13106,台東区,National,Registered,有形文化財,建造物,building_direct,旧井阪屋本店河合ビル稲荷社,5.124,南海トラフ巨大地震,5強
official_export_002:144,13106,台東区,National,Registered,有形文化財,建造物,building_direct,旧柏湯,5.185,南海トラフ巨大地震,5強
official_export_002:145,13106,台東区,National,Registered,有形文化財,建造物,building_direct,旧唐木田家住宅主屋,4.926,南海トラフ巨大地震,5弱
official_export_002:147,13106,台東区,National,Registered,有形文化財,建造物,building_direct,旧川嶋屋米倉庫,4.916,南海トラフ巨大地震,5弱
official_export_002:148,13106,台東区,National,Registered,有形文化財,建造物,building_direct,旧川嶋屋店舗兼住居,4.924,南海トラフ巨大地震,5弱
official_export_002:195,13106,台東区,National,Registered,有形文化財,建造物,building_direct,教證寺客殿,5.222,南海トラフ巨大地震,5強
official_export_002:196,13106,台東区,National,Registered,有形文化財,建造物,building_direct,教證寺本堂,5.222,南海トラフ巨大地震,5強
official_export_002:205,13106,台東区,National,Registered,有形文化財,建造物,building_direct,黒沢ビル,4.949,南海トラフ巨大地震,5弱
official_export_002:243,13106,台東区,National,Registered,有形文化財,建造物,building_direct,西徳寺本堂,5.389,南海トラフ巨大地震,5強
official_export_002:274,13106,台東区,National,Registered,有形文化財,建造物,building_direct,すぺーす小倉屋蔵,4.89,南海トラフ巨大地震,5弱
official_export_002:275,13106,台東区,National,Registered,有形文化財,建造物,building_direct,すぺーす小倉屋店舗,4.89,南海トラフ巨大地震,5弱
official_export_002:282,13106,台東区,National,Registered,有形文化財,建造物,building_direct,タイガービルヂング,5.368,南海トラフ巨大地震,5強
official_export_002:283,13106,台東区,National,Registered,有形文化財,建造物,building_direct,台東区立朝倉彫塑館東屋,4.87,南海トラフ巨大地震,5弱
official_export_002:284,13106,台東区,National,Registered,有形文化財,建造物,building_direct,台東区立朝倉彫塑館アトリエ棟,4.87,南海トラフ巨大地震,5弱
official_export_002:285,13106,台東区,National,Registered,有形文化財,建造物,building_direct,台東区立朝倉彫塑館旧アトリエ,4.878,南海トラフ巨大地震,5弱
official_export_002:286,13106,台東区,National,Registered,有形文化財,建造物,building_direct,台東区立朝倉彫塑館住居,4.878,南海トラフ巨大地震,5弱
official_export_002:311,13106,台東区,National,Registered,有形文化財,建造物,building_direct,茶寮一松表門及び塀,5.041,南海トラフ巨大地震,5強
official_export_002:312,13106,台東区,National,Registered,有形文化財,建造物,building_direct,茶寮一松店舗及び住居,5.126,南海トラフ巨大地震,5強
official_export_002:325,13106,台東区,National,Registered,有形文化財,建造物,building_direct,燕湯,4.889,南海トラフ巨大地震,5弱
official_export_002:326,13106,台東区,National,Registered,有形文化財,建造物,building_direct,手焼せんべい嵯峨の家店舗,4.916,南海トラフ巨大地震,5弱
official_export_002:357,13106,台東区,National,Registered,有形文化財,建造物,building_direct,東京地下鉄銀座線浅草駅四番出入口上家,5.129,南海トラフ巨大地震,5強
official_export_002:362,13106,台東区,National,Registered,有形文化財,建造物,building_direct,東京文化財研究所黒田記念館書庫,4.856,南海トラフ巨大地震,5弱
official_export_002:363,13106,台東区,National,Registered,有形文化財,建造物,building_direct,東京文化財研究所黒田記念館本館,4.856,南海トラフ巨大地震,5弱
official_export_002:367,13106,台東区,National,Registered,有形文化財,建造物,building_direct,中江店舗,5.459,南海トラフ巨大地震,5強
official_export_002:376,13106,台東区,National,Registered,有形文化財,建造物,building_direct,難波商店店舗兼主屋,5.124,南海トラフ巨大地震,5強
official_export_002:385,13106,台東区,National,Registered,有形文化財,建造物,building_direct,日本聖公会浅草聖ヨハネ教会,4.904,南海トラフ巨大地震,5弱
official_export_002:394,13106,台東区,National,Registered,有形文化財,建造物,building_direct,花重店舗,4.926,南海トラフ巨大地震,5弱
official_export_003:2,13106,台東区,National,Designated,記念物,天然記念物,point,伊能忠敬墓,5.096,南海トラフ巨大地震,5強
official_export_003:14,13106,台東区,National,Designated,記念物,天然記念物,point,蒲生君平墓,4.983,南海トラフ巨大地震,5弱
official_export_003:16,13106,台東区,National,Designated,記念物,天然記念物,point,旧朝倉文夫氏庭園,4.87,南海トラフ巨大地震,5弱
official_export_003:42,13106,台東区,National,Designated,記念物,天然記念物,point,高橋至時墓,5.096,南海トラフ巨大地震,5強
official_export_003:48,13106,台東区,National,Designated,記念物,天然記念物,point,伝法院庭園,,南海トラフ巨大地震,No data
official_export_003:59,13106,台東区,National,Designated,記念物,天然記念物,point,平賀源内墓,5.323,南海トラフ巨大地震,5強
official_export_003:72,13106,台東区,National,Designated,記念物,天然記念物,point,横山大観旧宅及び庭園,5.198,南海トラフ巨大地震,5強
95,13107,墨田区,Tokyo Metropolitan,Designated,有形文化財,歴史資料,point,石造明暦大火横死者等供養塔,4.796,南海トラフ巨大地震,5弱
171,13107,墨田区,Tokyo Metropolitan,Designated,記念物,旧跡,point,赤穂浪士元禄義挙の跡,5.317,南海トラフ巨大地震,5強
172,13107,墨田区,Tokyo Metropolitan,Designated,記念物,旧跡,point,加藤千蔭墓,5.235,南海トラフ巨大地震,5強
173,13107,墨田区,Tokyo Metropolitan,Designated,記念物,旧跡,point,磐瀬京伝墓,5.235,南海トラフ巨大地震,5強
174,13107,墨田区,Tokyo Metropolitan,Designated,記念物,旧跡,point,磐瀬京山墓,5.235,南海トラフ巨大地震,5強
197,13107,墨田区,Tokyo Metropolitan,Designated,記念物,名勝,point,旧安田庭園,5.011,南海トラフ巨大地震,5強
131075100001,13107,墨田区,Municipal,Unknown,有形文化財,建造物,building_direct,牛嶋神社石造鳥居,5.043,南海トラフ巨大地震,5強
131075100002,13107,墨田区,Municipal,Unknown,有形文化財,建造物,building_direct,白髭神社石造鳥居,5.189,南海トラフ巨大地震,5強
131075100003,13107,墨田区,Municipal,Unknown,有形文化財,建造物,building_direct,多聞寺山門,5.206,南海トラフ巨大地震,5強
131075100004,13107,墨田区,Municipal,Unknown,有形文化財,建造物,building_direct,旧小山家住宅,5.191,南海トラフ巨大地震,5強
131075100005,13107,墨田区,Municipal,Unknown,有形文化財,建造物,building_direct,小林家住宅 ※非公開,,南海トラフ巨大地震,No data
131075100006,13107,墨田区,Municipal,Unknown,有形文化財,建造物,building_direct,三囲神社石造鳥居(堤下の大鳥居),5.143,南海トラフ巨大地震,5強
131075100007,13107,墨田区,Municipal,Unknown,有形文化財,建造物,building_direct,弘福寺本堂(大雄寳殿),5.16,南海トラフ巨大地震,5強
131075100008,13107,墨田区,Municipal,Unknown,有形文化財,建造物,building_direct,三囲神社本社,5.143,南海トラフ巨大地震,5強
131075100009,13107,墨田区,Municipal,Unknown,有形文化財,建造物,building_direct,旧鈴木八太郎家住宅 ※非公開,,南海トラフ巨大地震,No data
131075100010,13107,墨田区,Municipal,Unknown,有形文化財,建造物,building_direct,牛嶋神社社殿,5.043,南海トラフ巨大地震,5強
131075100011,13107,墨田区,Municipal,Unknown,有形文化財,建造物,building_direct,牛嶋神社神輿蔵,5.043,南海トラフ巨大地震,5強
131075100012,13107,墨田区,Municipal,Unknown,有形文化財,建造物,building_direct,隅田川神社社殿,5.226,南海トラフ巨大地震,5強
131075100013,13107,墨田区,Municipal,Unknown,有形文化財,建造物,building_direct,吉野家住宅主屋及び表門,,南海トラフ巨大地震,No data
131075100014,13107,墨田区,Municipal,Unknown,有形文化財,建造物,building_direct,實相寺熊谷稲荷堂 附再建関連文書ニ点・青図三枚・写真一点,5.171,南海トラフ巨大地震,5強
131075100016,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,楢崎宗重博士旧蔵美術資料群(楢崎宗重コレクション),4.941,南海トラフ巨大地震,5弱
131075100017,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,紙本着色「隅田川両岸景色図」一巻,4.941,南海トラフ巨大地震,5弱
131075100047,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,都鳥手鑑 ※非公開,5.244,南海トラフ巨大地震,5強
131075100048,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,正福寺の板碑,5.279,南海トラフ巨大地震,5強
131075100049,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,法泉寺所蔵板碑 ※非公開,5.234,南海トラフ巨大地震,5強
131075100050,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,啓運閣所蔵板碑 ※非公開,5.303,南海トラフ巨大地震,5強
131075100051,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,鈴木家所蔵板碑 ※非公開,,南海トラフ巨大地震,No data
131075100052,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,松尾芭蕉「いざさらば」の句碑 (雪見の句碑),5.161,南海トラフ巨大地震,5強
131075100053,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,橋本家旧蔵板碑,5.014,南海トラフ巨大地震,5強
131075100054,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,烏亭焉馬「いそがずば」の狂歌碑,5.043,南海トラフ巨大地震,5強
131075100055,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,宝井其角「ゆうだちや」の句碑 (雨乞いの句碑),5.143,南海トラフ巨大地震,5強
131075100056,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,秋葉神社の石造燈籠 寛保元年銘 二基 宝永元年銘 二基 宝永二年銘 二基,5.412,南海トラフ巨大地震,5強
131075100057,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,蓮花寺の石柱道標 文化十五年銘 一基 文政五年銘 一基,5.205,南海トラフ巨大地震,5強
131075100058,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,要津寺雪中庵関係石碑群,5.184,南海トラフ巨大地震,5強
131075100059,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,多聞寺の板碑,5.206,南海トラフ巨大地震,5強
131075100061,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,石造海難供養碑,5.241,南海トラフ巨大地震,5強
131075100062,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,三囲神社の石造常夜燈,5.143,南海トラフ巨大地震,5強
131075100063,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,石造墨堤永代常夜燈,5.157,南海トラフ巨大地震,5強
131075100064,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,吾嬬神社の連理の楠,5.254,南海トラフ巨大地震,5強
131075100065,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,墨堤植桜之碑,5.161,南海トラフ巨大地震,5強
131075100066,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,絹本墨書扁額「明明徳」,5.401,南海トラフ巨大地震,5強
131075100067,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,歌川豊広辞世の狂歌碑,5.405,南海トラフ巨大地震,5強
131075100068,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,石造標柱「隅田公園入口」,4.923,南海トラフ巨大地震,5弱
131075100069,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,石造「夜寉井銘」の碑,5.334,南海トラフ巨大地震,5強
131075100070,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,生月鯨太左衛門の墓 ※非公開,5.152,南海トラフ巨大地震,5強
131075100071,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,無縁法界塔,5.241,南海トラフ巨大地震,5強
131075100072,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,板坂如春の碑(2基),5.179,南海トラフ巨大地震,5強
131075100073,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,芥川家旧蔵雛人形,5.014,南海トラフ巨大地震,5強
131075100074,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,「天下之糸平」の碑,5.244,南海トラフ巨大地震,5強
131075100075,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,大石三平墓,5.224,南海トラフ巨大地震,5強
131075100076,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,江島杉山神社の銅製釣燈籠,5.213,南海トラフ巨大地震,5強
131075100077,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,佐羽淡斎「墨多三絶」の漢詩碑,5.41,南海トラフ巨大地震,5強
131075100078,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,亀田鵬斎「題隅田堤櫻花」の漢詩碑,5.244,南海トラフ巨大地震,5強
131075100079,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,「吾嬬森碑」,5.254,南海トラフ巨大地震,5強
131075100080,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,近松門左衛門供養碑(断片) ※非公開,5.299,南海トラフ巨大地震,5強
131075100081,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,「一勇斎歌川先生墓表」(歌川国芳顕彰碑),5.143,南海トラフ巨大地震,5強
131075100082,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,「勝川春英翁略傳」の碑,5.161,南海トラフ巨大地震,5強
131075100083,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,初代歌川豊国筆塚(断片),5.299,南海トラフ巨大地震,5強
131075100084,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,窪俊満「故郷の」の歌碑,5.234,南海トラフ巨大地震,5強
131075100085,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,鈴木家旧蔵雛人形,5.014,南海トラフ巨大地震,5強
131075100086,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,太田氏七代供養塔,5.306,南海トラフ巨大地震,5強
131075100087,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,旗本太田資同墓碑,5.306,南海トラフ巨大地震,5強
131075100088,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,隅田川神社資料,5.226,南海トラフ巨大地震,5強
131075100089,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,矢掛弓雄関係石碑群,5.226,南海トラフ巨大地震,5強
131075100090,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,木阿弥(元杢網)「けふよりも」の歌碑,5.226,南海トラフ巨大地震,5強
131075100091,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,義士墓(那珂湊戦争関連資料),5.241,南海トラフ巨大地震,5強
131075100092,13107,墨田区,Municipal,Unknown,有形文化財,歴史資料,point,回向院の石造歴史災害供養塔群,5.241,南海トラフ巨大地震,5強
131075100095,13107,墨田区,Municipal,Unknown,民俗文化財,有形民俗文化財,point,牛嶋神社の石造狛犬 享保十四年銘 一対 文政十年銘 一対,5.043,南海トラフ巨大地震,5強
131075100096,13107,墨田区,Municipal,Unknown,民俗文化財,有形民俗文化財,point,三囲神社の石造狛犬,5.143,南海トラフ巨大地震,5強
131075100097,13107,墨田区,Municipal,Unknown,民俗文化財,有形民俗文化財,point,如意輪寺の六面六地蔵石幢,5.014,南海トラフ巨大地震,5強
131075100098,13107,墨田区,Municipal,Unknown,民俗文化財,有形民俗文化財,point,正福寺の石造阿弥陀如来立像,5.279,南海トラフ巨大地震,5強
131075100099,13107,墨田区,Municipal,Unknown,民俗文化財,有形民俗文化財,point,多聞寺の石造庚申塔(阿弥陀如来),5.206,南海トラフ巨大地震,5強
131075100100,13107,墨田区,Municipal,Unknown,民俗文化財,有形民俗文化財,point,圓徳寺の石造庚申塔(釈迦如来),5.233,南海トラフ巨大地震,5強
131075100101,13107,墨田区,Municipal,Unknown,民俗文化財,有形民俗文化財,point,吾嬬神社の石造狛犬,5.254,南海トラフ巨大地震,5強
131075100102,13107,墨田区,Municipal,Unknown,民俗文化財,有形民俗文化財,point,庚申講法具 ※非公開,,南海トラフ巨大地震,No data
131075100103,13107,墨田区,Municipal,Unknown,民俗文化財,有形民俗文化財,point,萬福寺の石造庚申塔 (青面金剛童子),5.323,南海トラフ巨大地震,5強
131075100104,13107,墨田区,Municipal,Unknown,民俗文化財,有形民俗文化財,point,白鬚神社の石造狛犬,5.41,南海トラフ巨大地震,5強
131075100105,13107,墨田区,Municipal,Unknown,民俗文化財,有形民俗文化財,point,香取神社の石造水鉢(禊盥),5.304,南海トラフ巨大地震,5強
131075100106,13107,墨田区,Municipal,Unknown,民俗文化財,有形民俗文化財,point,牛嶋神社の石造神牛,5.043,南海トラフ巨大地震,5強
131075100107,13107,墨田区,Municipal,Unknown,民俗文化財,有形民俗文化財,point,三囲神社の石造神狐,5.143,南海トラフ巨大地震,5強
131075100108,13107,墨田区,Municipal,Unknown,民俗文化財,有形民俗文化財,point,長命寺の石造庚申塔 (地蔵菩薩),5.161,南海トラフ巨大地震,5強
131075100109,13107,墨田区,Municipal,Unknown,民俗文化財,有形民俗文化財,point,正覚寺の石造庚申塔(青面金剛童子),5.262,南海トラフ巨大地震,5強
131075100110,13107,墨田区,Municipal,Unknown,民俗文化財,有形民俗文化財,point,回向院の石造阿弥陀三尊立像,5.241,南海トラフ巨大地震,5強
131075100111,13107,墨田区,Municipal,Unknown,民俗文化財,有形民俗文化財,point,円通寺の石造地蔵菩薩立像,5.61,南海トラフ巨大地震,6弱
131075100112,13107,墨田区,Municipal,Unknown,民俗文化財,有形民俗文化財,point,多聞寺の石造六地蔵坐像,5.206,南海トラフ巨大地震,5強
131075100113,13107,墨田区,Municipal,Unknown,民俗文化財,有形民俗文化財,point,法泉寺の石造地蔵菩薩立像,5.234,南海トラフ巨大地震,5強
131075100114,13107,墨田区,Municipal,Unknown,民俗文化財,有形民俗文化財,point,東漸寺の石造庚申道標,5.179,南海トラフ巨大地震,5強
131075100115,13107,墨田区,Municipal,Unknown,民俗文化財,有形民俗文化財,point,牛嶋神社境内力石群,5.043,南海トラフ巨大地震,5強
131075100116,13107,墨田区,Municipal,Unknown,民俗文化財,有形民俗文化財,point,力石,5.38,南海トラフ巨大地震,5強
131075100117,13107,墨田区,Municipal,Unknown,民俗文化財,有形民俗文化財,point,吾嬬神社境内力石群,5.254,南海トラフ巨大地震,5強
131075100118,13107,墨田区,Municipal,Unknown,民俗文化財,有形民俗文化財,point,牛嶋神社石造神牛(撫牛),5.043,南海トラフ巨大地震,5強
131075100119,13107,墨田区,Municipal,Unknown,民俗文化財,有形民俗文化財,point,鼠小僧供養碑(鼠小僧の墓),5.241,南海トラフ巨大地震,5強
131075100120,13107,墨田区,Municipal,Unknown,民俗文化財,有形民俗文化財,point,安藤家旧蔵田舟,5.131,南海トラフ巨大地震,5強
131075100121,13107,墨田区,Municipal,Unknown,民俗文化財,有形民俗文化財,point,江島杉山神社境内力石,5.213,南海トラフ巨大地震,5強
131075100122,13107,墨田区,Municipal,Unknown,民俗文化財,有形民俗文化財,point,山玉向嶋講社の碑,5.61,南海トラフ巨大地震,6弱
131075100123,13107,墨田区,Municipal,Unknown,民俗文化財,有形民俗文化財,point,山玉向嶋講社の碑,5.41,南海トラフ巨大地震,5強
131075100124,13107,墨田区,Municipal,Unknown,民俗文化財,有形民俗文化財,point,出羽三山の碑,5.161,南海トラフ巨大地震,5強
131075100125,13107,墨田区,Municipal,Unknown,民俗文化財,有形民俗文化財,point,柳嶋村念仏講道具一式 附関連文書,5.014,南海トラフ巨大地震,5強
131075100126,13107,墨田区,Municipal,Unknown,民俗文化財,有形民俗文化財,point,山玉向嶋講社富士講祭祀具一式 附関連資料 ※非公開,,南海トラフ巨大地震,No data
131075100127,13107,墨田区,Municipal,Unknown,民俗文化財,有形民俗文化財,point,山玉向嶋講社富士講先達遺品 附関連資料 ※非公開,,南海トラフ巨大地震,No data
131075100128,13107,墨田区,Municipal,Unknown,民俗文化財,有形民俗文化財,point,旧小村井村の庚申塔群 附関連資料,,南海トラフ巨大地震,No data
131075100149,13107,墨田区,Municipal,Unknown,民俗文化財,無形民俗文化財(民俗芸能),point,隅田囃子(箕輪囃子),5.204,南海トラフ巨大地震,5強
131075100150,13107,墨田区,Municipal,Unknown,民俗文化財,無形民俗文化財(風俗慣習),point,隅田川七福神めぐり,5.161,南海トラフ巨大地震,5強
131075100151,13107,墨田区,Municipal,Unknown,記念物,史跡,point,肥前平戸藩松浦家墓所 ※非公開,5.152,南海トラフ巨大地震,5強
131075100152,13107,墨田区,Municipal,Unknown,記念物,史跡,point,橘守部墓・橘冬照墓,5.161,南海トラフ巨大地震,5強
131075100153,13107,墨田区,Municipal,Unknown,記念物,史跡,point,池田冠山墓,5.16,南海トラフ巨大地震,5強
131075100154,13107,墨田区,Municipal,Unknown,記念物,史跡,point,常陸笠間藩牧野家墓所 ※非公開,5.184,南海トラフ巨大地震,5強
131075100155,13107,墨田区,Municipal,Unknown,記念物,史跡,point,回向院相撲関係石碑群(力塚),5.241,南海トラフ巨大地震,5強
131075100156,13107,墨田区,Municipal,Unknown,記念物,天然記念物,point,飛木稲荷神社のイチョウ,5.61,南海トラフ巨大地震,6弱
131075100157,13107,墨田区,Municipal,Unknown,記念物,名勝,point,墨堤の桜,5.141,南海トラフ巨大地震,5強
