record_id,risk_type,risk_type_ja,depth_m,hazard_source,scenario,risk_class,risk_basis
131083000000.0,river_flooding,浸水予想区域,0.76,江東内部河川流域,,0.5–3 m,external point-grid sampling
131083000000.0,river_flooding,浸水予想区域,0.1,江東内部河川流域,,0–0.5 m,external point-grid sampling
official_export_002:333,river_flooding,浸水予想区域,0.0,江東内部河川流域,,0,external point-grid sampling
131083000000.0,river_flooding,浸水予想区域,0.19,江東内部河川流域,,0–0.5 m,external point-grid sampling
131083000000.0,river_flooding,浸水予想区域,0.0,江東内部河川流域,,0,external point-grid sampling
131083000000.0,river_flooding,浸水予想区域,0.28,江東内部河川流域,,0–0.5 m,external point-grid sampling
official_export_002:166,river_flooding,浸水予想区域,0.28,江東内部河川流域,,0–0.5 m,external point-grid sampling
official_export_002:335,river_flooding,浸水予想区域,0.12,江東内部河川流域,,0–0.5 m,external point-grid sampling
official_export_002:336,river_flooding,浸水予想区域,0.0,江東内部河川流域,,0,external point-grid sampling
131083000000.0,river_flooding,浸水予想区域,0.0,江東内部河川流域,,0,external point-grid sampling
131083000000.0,river_flooding,浸水予想区域,0.0,江東内部河川流域,,0,external point-grid sampling
official_export_002:334,river_flooding,浸水予想区域,0.11,江東内部河川流域,,0–0.5 m,external point-grid sampling
131083000000.0,river_flooding,浸水予想区域,0.0,江東内部河川流域,,0,external point-grid sampling
131083000000.0,river_flooding,浸水予想区域,0.24,江東内部河川流域,,0–0.5 m,external point-grid sampling
131083000000.0,river_flooding,浸水予想区域,0.13,江東内部河川流域,,0–0.5 m,external point-grid sampling
131083000000.0,river_flooding,浸水予想区域,0.0,江東内部河川流域,,0,external point-grid sampling
131083000000.0,river_flooding,浸水予想区域,0.0,江東内部河川流域,,0,external point-grid sampling
131083000000.0,river_flooding,浸水予想区域,0.0,江東内部河川流域,,0,external point-grid sampling
131083000000.0,river_flooding,浸水予想区域,0.0,江東内部河川流域,,0,external point-grid sampling
131083000000.0,river_flooding,浸水予想区域,0.1,江東内部河川流域,,0–0.5 m,external point-grid sampling
131083000000.0,river_flooding,浸水予想区域,0.0,江東内部河川流域,,0,external point-grid sampling
131083000000.0,river_flooding,浸水予想区域,0.0,江東内部河川流域,,0,external point-grid sampling
131083000000.0,river_flooding,浸水予想区域,0.21,江東内部河川流域,,0–0.5 m,external point-grid sampling
131083000000.0,river_flooding,浸水予想区域,0.0,江東内部河川流域,,0,external point-grid sampling
131083000000.0,river_flooding,浸水予想区域,0.09,江東内部河川流域,,0–0.5 m,external point-grid sampling
131083000000.0,river_flooding,浸水予想区域,0.0,江東内部河川流域,,0,external point-grid sampling
131083000000.0,river_flooding,浸水予想区域,0.0,江東内部河川流域,,0,external point-grid sampling
131083000000.0,river_flooding,浸水予想区域,0.0,江東内部河川流域,,0,external point-grid sampling
131083000000.0,river_flooding,浸水予想区域,0.0,江東内部河川流域,,0,external point-grid sampling
131083000000.0,river_flooding,浸水予想区域,0.0,江東内部河川流域,,0,external point-grid sampling
131083000000.0,river_flooding,浸水予想区域,0.4,江東内部河川流域,,0–0.5 m,external point-grid sampling
131083000000.0,river_flooding,浸水予想区域,0.24,江東内部河川流域,,0–0.5 m,external point-grid sampling
131083000000.0,river_flooding,浸水予想区域,0.19,江東内部河川流域,,0–0.5 m,external point-grid sampling
131083000000.0,river_flooding,浸水予想区域,0.38,江東内部河川流域,,0–0.5 m,external point-grid sampling
131083000000.0,river_flooding,浸水予想区域,0.15,江東内部河川流域,,0–0.5 m,external point-grid sampling
131083000000.0,river_flooding,浸水予想区域,1.0,江東内部河川流域,,0.5–3 m,external point-grid sampling
131083000000.0,river_flooding,浸水予想区域,0.9,江東内部河川流域,,0.5–3 m,external point-grid sampling
131083000000.0,river_flooding,浸水予想区域,0.0,江東内部河川流域,,0,external point-grid sampling
131083000000.0,river_flooding,浸水予想区域,0.0,江東内部河川流域,,0,external point-grid sampling
131083000000.0,river_flooding,浸水予想区域,0.37,江東内部河川流域,,0–0.5 m,external point-grid sampling
131083000000.0,river_flooding,浸水予想区域,1.24,江東内部河川流域,,0.5–3 m,external point-grid sampling
131083000000.0,river_flooding,浸水予想区域,0.0,江東内部河川流域,,0,external point-grid sampling
131083000000.0,river_flooding,浸水予想区域,0.84,江東内部河川流域,,0.5–3 m,external point-grid sampling
131083000000.0,river_flooding,浸水予想区域,0.36,江東内部河川流域,,0–0.5 m,external point-grid sampling
131083000000.0,river_flooding,浸水予想区域,0.73,江東内部河川流域,,0.5–3 m,external point-grid sampling
131083000000.0,river_flooding,浸水予想区域,1.11,江東内部河川流域,,0.5–3 m,external point-grid sampling
131083000000.0,river_flooding,浸水予想区域,0.06,江東内部河川流域,,0–0.5 m,external point-grid sampling
131083000000.0,river_flooding,浸水予想区域,0.0,江東内部河川流域,,0,external point-grid sampling
131083000000.0,river_flooding,浸水予想区域,0.0,江東内部河川流域,,0,external point-grid sampling
131083000000.0,river_flooding,浸水予想区域,0.26,江東内部河川流域,,0–0.5 m,external point-grid sampling
131083000000.0,river_flooding,浸水予想区域,0.04,江東内部河川流域,,0–0.5 m,external point-grid sampling
131083000000.0,river_flooding,浸水予想区域,0.0,江東内部河川流域,,0,external point-grid sampling
official_export_001:193,river_flooding,浸水予想区域,0.0,江東内部河川流域,,0,external point-grid sampling
official_export_002:337,river_flooding,浸水予想区域,0.0,江東内部河川流域,,0,external point-grid sampling
official_export_003:33,river_flooding,浸水予想区域,0.0,江東内部河川流域,,0,external point-grid sampling
131075100002,river_flooding,浸水予想区域,0.49,江東内部河川流域,,0–0.5 m,external point-grid sampling
131075100064,river_flooding,浸水予想区域,0.02,江東内部河川流域,,0–0.5 m,external point-grid sampling
131075100072,river_flooding,浸水予想区域,1.39,江東内部河川流域,,0.5–3 m,external point-grid sampling
131075100079,river_flooding,浸水予想区域,0.02,江東内部河川流域,,0–0.5 m,external point-grid sampling
131075100101,river_flooding,浸水予想区域,0.02,江東内部河川流域,,0–0.5 m,external point-grid sampling
131075100109,river_flooding,浸水予想区域,0.26,江東内部河川流域,,0–0.5 m,external point-grid sampling
131075100111,river_flooding,浸水予想区域,0.45,江東内部河川流域,,0–0.5 m,external point-grid sampling
131075100114,river_flooding,浸水予想区域,1.39,江東内部河川流域,,0.5–3 m,external point-grid sampling
131075100117,river_flooding,浸水予想区域,0.02,江東内部河川流域,,0–0.5 m,external point-grid sampling
131075100156,river_flooding,浸水予想区域,0.45,江東内部河川流域,,0–0.5 m,external point-grid sampling
198,river_flooding,浸水予想区域,0.0,江東内部河川流域,,0,external point-grid sampling
official_export_001:100,river_flooding,浸水予想区域,1.26,江東内部河川流域,,0.5–3 m,external point-grid sampling
42,river_flooding,浸水予想区域,0.02,浅川圏域_大栗川及び三沢川流域,,0–0.5 m,external point-grid sampling
43,river_flooding,浸水予想区域,0.04,浅川圏域_大栗川及び三沢川流域,,0–0.5 m,external point-grid sampling
official_export_001:65,river_flooding,浸水予想区域,0.03,浅川圏域_大栗川及び三沢川流域,,0–0.5 m,external point-grid sampling
official_export_001:66,river_flooding,浸水予想区域,0.02,浅川圏域_大栗川及び三沢川流域,,0–0.5 m,external point-grid sampling
188,river_flooding,浸水予想区域,0.0,浅川圏域_大栗川及び三沢川流域,,0,external point-grid sampling
142,river_flooding,浸水予想区域,0.01,浅川圏域_大栗川及び三沢川流域,,0–0.5 m,external point-grid sampling
141,river_flooding,浸水予想区域,0.01,浅川圏域_大栗川及び三沢川流域,,0–0.5 m,external point-grid sampling
official_export_002:146,river_flooding,浸水予想区域,0.01,浅川圏域_大栗川及び三沢川流域,,0–0.5 m,external point-grid sampling
official_export_002:109,river_flooding,浸水予想区域,0.0,浅川圏域_大栗川及び三沢川流域,,0,external point-grid sampling
official_export_002:163,river_flooding,浸水予想区域,0.01,浅川圏域_大栗川及び三沢川流域,,0–0.5 m,external point-grid sampling
official_export_002:164,river_flooding,浸水予想区域,0.01,浅川圏域_大栗川及び三沢川流域,,0–0.5 m,external point-grid sampling
224,river_flooding,浸水予想区域,0.0,浅川圏域_大栗川及び三沢川流域,,0,external point-grid sampling
126,river_flooding,浸水予想区域,0.0,浅川圏域_大栗川及び三沢川流域,,0,external point-grid sampling
127,river_flooding,浸水予想区域,0.09,浅川圏域_大栗川及び三沢川流域,,0–0.5 m,external point-grid sampling
184,river_flooding,浸水予想区域,0.11,浅川圏域_大栗川及び三沢川流域,,0–0.5 m,external point-grid sampling
215,river_flooding,浸水予想区域,0.01,浅川圏域_大栗川及び三沢川流域,,0–0.5 m,external point-grid sampling
216,river_flooding,浸水予想区域,0.01,浅川圏域_大栗川及び三沢川流域,,0–0.5 m,external point-grid sampling
official_export_003:22,river_flooding,浸水予想区域,0.05,浅川圏域_大栗川及び三沢川流域,,0–0.5 m,external point-grid sampling
official_export_003:27,river_flooding,浸水予想区域,0.01,浅川圏域_大栗川及び三沢川流域,,0–0.5 m,external point-grid sampling
official_export_003:43,river_flooding,浸水予想区域,0.0,浅川圏域_大栗川及び三沢川流域,,0,external point-grid sampling
official_export_003:57,river_flooding,浸水予想区域,0.01,浅川圏域_大栗川及び三沢川流域,,0–0.5 m,external point-grid sampling
official_export_003:60,river_flooding,浸水予想区域,0.01,浅川圏域_大栗川及び三沢川流域,,0–0.5 m,external point-grid sampling
223,river_flooding,浸水予想区域,0.0,浅川圏域_大栗川及び三沢川流域,,0,external point-grid sampling
official_export_002:281,river_flooding,浸水予想区域,0.08,石神井川及び白子川流域,,0–0.5 m,external point-grid sampling
official_export_002:241,river_flooding,浸水予想区域,0.0,石神井川及び白子川流域,,0,external point-grid sampling
official_export_002:242,river_flooding,浸水予想区域,0.0,石神井川及び白子川流域,,0,external point-grid sampling
89,river_flooding,浸水予想区域,0.0,石神井川及び白子川流域,,0,external point-grid sampling
122,river_flooding,浸水予想区域,0.0,石神井川及び白子川流域,,0,external point-grid sampling
132101000000.0,river_flooding,浸水予想区域,0.0,石神井川及び白子川流域,,0,external point-grid sampling
239,river_flooding,浸水予想区域,0.0,石神井川及び白子川流域,,0,external point-grid sampling
132101000000.0,river_flooding,浸水予想区域,0.0,石神井川及び白子川流域,,0,external point-grid sampling
132101000000.0,river_flooding,浸水予想区域,0.0,石神井川及び白子川流域,,0,external point-grid sampling
official_export_002:240,river_flooding,浸水予想区域,0.0,石神井川及び白子川流域,,0,external point-grid sampling
official_export_002:304,river_flooding,浸水予想区域,0.0,石神井川及び白子川流域,,0,external point-grid sampling
official_export_002:293,river_flooding,浸水予想区域,0.0,石神井川及び白子川流域,,0,external point-grid sampling
official_export_002:294,river_flooding,浸水予想区域,0.0,石神井川及び白子川流域,,0,external point-grid sampling
official_export_002:290,river_flooding,浸水予想区域,0.0,石神井川及び白子川流域,,0,external point-grid sampling
official_export_002:292,river_flooding,浸水予想区域,0.0,石神井川及び白子川流域,,0,external point-grid sampling
official_export_003:45,river_flooding,浸水予想区域,0.0,石神井川及び白子川流域,,0,external point-grid sampling
121,river_flooding,浸水予想区域,0.0,石神井川及び白子川流域,,0,external point-grid sampling
179,river_flooding,浸水予想区域,0.0,石神井川及び白子川流域,,0,external point-grid sampling
official_export_003:26,river_flooding,浸水予想区域,0.0,石神井川及び白子川流域,,0,external point-grid sampling
official_export_003:37,river_flooding,浸水予想区域,0.0,石神井川及び白子川流域,,0,external point-grid sampling
official_export_002:252,river_flooding,浸水予想区域,0.0,石神井川及び白子川流域,,0,external point-grid sampling
official_export_002:253,river_flooding,浸水予想区域,0.0,石神井川及び白子川流域,,0,external point-grid sampling
official_export_002:291,river_flooding,浸水予想区域,0.0,石神井川及び白子川流域,,0,external point-grid sampling
official_export_003:32,river_flooding,浸水予想区域,0.0,石神井川及び白子川流域,,0,external point-grid sampling
official_export_002:287,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_002:384,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_002:153,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_002:81,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_002:100,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_001:192,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_002:182,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_001:103,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_001:115,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_002:297,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_002:422,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_001:116,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_002:460,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_001:118,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_001:114,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_001:117,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_002:119,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_002:116,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_002:117,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_002:118,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_002:120,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_002:121,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_002:122,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_002:123,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_002:359,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
131024000000.0,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
131024000000.0,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_001:139,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
131024000000.0,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_001:112,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
131024000000.0,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
131024000000.0,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
131024000000.0,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
131024000000.0,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_001:99,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
131024000000.0,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_002:423,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
131024000000.0,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
131024000000.0,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
131024000000.0,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
131024000000.0,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
131024000000.0,river_flooding,浸水予想区域,1.0,神田川流域,,0.5–3 m,external point-grid sampling
131024000000.0,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
131024000000.0,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
131024000000.0,river_flooding,浸水予想区域,1.0,神田川流域,,0.5–3 m,external point-grid sampling
official_export_002:197,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
131024000000.0,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_002:53,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_002:396,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_002:473,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
131024000000.0,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
131024000000.0,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
131024000000.0,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_002:305,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
131024000000.0,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_002:59,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_002:271,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
131024000000.0,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_002:200,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
131024000000.0,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
131024000000.0,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_002:199,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
131024000000.0,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_002:179,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_002:415,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_002:365,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:231,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
34,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_002:456,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:225,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:185,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:199,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:214,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:132,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:215,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:56,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_002:11,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_002:433,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:167,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:108,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:91,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:5,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:6,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:88,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:89,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:90,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_001:197,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:124,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:2,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:71,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:93,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:159,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:147,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:20,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:120,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:144,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:207,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:153,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:123,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:3,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:184,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:198,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:50,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:4,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:70,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_002:158,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:178,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:230,river_flooding,浸水予想区域,2.0,神田川流域,,0.5–3 m,external point-grid sampling
official_export_002:167,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:193,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:60,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_002:201,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:11,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:200,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_002:202,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_002:203,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:209,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:186,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:190,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:211,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:169,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:201,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:195,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:205,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:192,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:177,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:170,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_002:465,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:136,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:154,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_002:33,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:43,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:210,river_flooding,浸水予想区域,2.0,神田川流域,,0.5–3 m,external point-grid sampling
official_export_002:269,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_002:270,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_002:273,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:176,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:188,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_002:295,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:57,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:168,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:127,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:165,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:213,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:58,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:114,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
13104:125,river_flooding,浸水予想区域,0.057999998,神田川流域,,0–0.5 m,external point-grid sampling
13104:194,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_002:388,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_001:43,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_002:244,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
1,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_002:351,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_002:347,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_002:301,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_002:303,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_002:353,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_002:352,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_002:348,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_002:419,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_002:39,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
2,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_002:406,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_002:408,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_002:390,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_002:407,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_002:411,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_002:420,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_002:421,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_002:50,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_002:350,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_002:101,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_002:103,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_001:18,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_002:414,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
155,river_flooding,浸水予想区域,1.0,神田川流域,,0.5–3 m,external point-grid sampling
official_export_002:272,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_001:119,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
156,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_001:124,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_002:463,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_002:355,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_002:5,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_002:462,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_002:250,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
196,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_001:102,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_001:5,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
official_export_002:459,river_flooding,浸水予想区域,0.0,神田川流域,,0,external point-grid sampling
