record_id,municipality_code,municipality_name,designation_level,designation_status,heritage_type_major,heritage_type_detail_norm,entity_class,name,seismic_intensity,scenario,seismic_class
13104:103,13104,新宿区,Unknown,Unknown,未判定,未細分,point,葛谷御霊神社の力石,5.792,都心西部直下地震,6弱
13104:104,13104,新宿区,Unknown,Unknown,未判定,未細分,point,成子天神社の力石,5.981,都心西部直下地震,6弱
13104:105,13104,新宿区,Unknown,Unknown,未判定,未細分,point,雨乞のむしろ旗,5.873,都心西部直下地震,6弱
13104:106,13104,新宿区,Unknown,Unknown,未判定,未細分,point,市谷亀岡八幡宮の力石,5.741,都心西部直下地震,6弱
13104:107,13104,新宿区,Unknown,Unknown,未判定,未細分,point,筑土八幡神社の庚申塔,5.783,都心西部直下地震,6弱
13104:108,13104,新宿区,Unknown,Unknown,未判定,未細分,point,尺八「放下着」一式ならびに普化尺八伝授関連資料,5.907,都心西部直下地震,6弱
13104:109,13104,新宿区,Unknown,Unknown,未判定,未細分,point,善国寺の石虎,5.756,都心西部直下地震,6弱
13104:110,13104,新宿区,Unknown,Unknown,未判定,未細分,point,中井御霊神社の狛犬,5.873,都心西部直下地震,6弱
13104:111,13104,新宿区,Unknown,Unknown,未判定,未細分,point,巴講睦の獅子頭,5.875,都心西部直下地震,6弱
13104:112,13104,新宿区,Unknown,Unknown,未判定,未細分,point,一行院の板碑,6.158,都心西部直下地震,6強以上
13104:113,13104,新宿区,Unknown,Unknown,未判定,未細分,point,塞神三柱の塔,5.822,都心西部直下地震,6弱
13104:114,13104,新宿区,Unknown,Unknown,未判定,未細分,point,全龍寺の庚申塔,5.874,都心西部直下地震,6弱
13104:115,13104,新宿区,Unknown,Unknown,未判定,未細分,point,慈雲山観音寺の庚申塔,5.817,都心西部直下地震,6弱
13104:116,13104,新宿区,Unknown,Unknown,未判定,未細分,point,下落合二丁目の庚申塔,5.749,都心西部直下地震,6弱
13104:117,13104,新宿区,Unknown,Unknown,未判定,未細分,point,旧源兵衛村の庚申塔,5.879,都心西部直下地震,6弱
13104:118,13104,新宿区,Unknown,Unknown,未判定,未細分,point,幸国寺の題目塔,5.869,都心西部直下地震,6弱
13104:119,13104,新宿区,Unknown,Unknown,未判定,未細分,point,熊野神社の狛犬,5.837,都心西部直下地震,6弱
13104:120,13104,新宿区,Unknown,Unknown,未判定,未細分,point,高田馬場の流鏑馬,5.822,都心西部直下地震,6弱
13104:121,13104,新宿区,Unknown,Unknown,未判定,未細分,point,中井御霊神社の備射祭,5.873,都心西部直下地震,6弱
13104:122,13104,新宿区,Unknown,Unknown,未判定,未細分,point,葛谷御霊神社の備謝祭,5.792,都心西部直下地震,6弱
13104:123,13104,新宿区,Unknown,Unknown,未判定,未細分,point,丸藤宮元講社の富士講行事,5.829,都心西部直下地震,6弱
13104:124,13104,新宿区,Unknown,Unknown,未判定,未細分,point,戸塚囃子,5.759,都心西部直下地震,6弱
13104:125,13104,新宿区,Unknown,Unknown,未判定,未細分,point,萩原社中里神楽,5.903,都心西部直下地震,6弱
13104:126,13104,新宿区,Unknown,Unknown,未判定,未細分,point,上落合餅つき唄,5.846,都心西部直下地震,6弱
13104:127,13104,新宿区,Unknown,Unknown,未判定,未細分,point,鉄砲組百人隊行列,5.88,都心西部直下地震,6弱
13104:128,13104,新宿区,Unknown,Unknown,未判定,未細分,point,高松喜六の墓,5.955,都心西部直下地震,6弱
13104:129,13104,新宿区,Unknown,Unknown,未判定,未細分,point,服部半蔵の墓,5.953,都心西部直下地震,6弱
13104:130,13104,新宿区,Unknown,Unknown,未判定,未細分,point,小泉八雲旧居跡,5.951,都心西部直下地震,6弱
13104:131,13104,新宿区,Unknown,Unknown,未判定,未細分,point,塙保己一の墓,5.955,都心西部直下地震,6弱
13104:132,13104,新宿区,Unknown,Unknown,未判定,未細分,point,山県大弐の墓,5.81,都心西部直下地震,6弱
13104:133,13104,新宿区,Unknown,Unknown,未判定,未細分,point,十二社の碑,5.837,都心西部直下地震,6弱
13104:134,13104,新宿区,Unknown,Unknown,未判定,未細分,point,松井須磨子の墓,5.866,都心西部直下地震,6弱
13104:135,13104,新宿区,Unknown,Unknown,未判定,未細分,point,源清麿の墓,5.996,都心西部直下地震,6弱
13104:136,13104,新宿区,Unknown,Unknown,未判定,未細分,point,尾崎紅葉旧居跡,5.775,都心西部直下地震,6弱
13104:137,13104,新宿区,Unknown,Unknown,未判定,未細分,point,田村虎蔵旧居跡,5.755,都心西部直下地震,6弱
13104:138,13104,新宿区,Unknown,Unknown,未判定,未細分,point,恋川春町の墓,5.931,都心西部直下地震,6弱
13104:139,13104,新宿区,Unknown,Unknown,未判定,未細分,point,月岡芳年の墓,5.89,都心西部直下地震,6弱
13104:140,13104,新宿区,Unknown,Unknown,未判定,未細分,point,浄瑠璃坂の仇討跡,5.72,都心西部直下地震,6弱
13104:141,13104,新宿区,Unknown,Unknown,未判定,未細分,point,国産飛行機発祥の地,5.681,都心西部直下地震,6弱
13104:142,13104,新宿区,Unknown,Unknown,未判定,未細分,point,大久保の犬御用屋敷跡,5.906,都心西部直下地震,6弱
13104:143,13104,新宿区,Unknown,Unknown,未判定,未細分,point,三遊亭円朝旧居跡,5.857,都心西部直下地震,6弱
13104:144,13104,新宿区,Unknown,Unknown,未判定,未細分,point,夏目漱石誕生の地,5.854,都心西部直下地震,6弱
13104:145,13104,新宿区,Unknown,Unknown,未判定,未細分,point,夏目漱石終焉の地,5.846,都心西部直下地震,6弱
13104:146,13104,新宿区,Unknown,Unknown,未判定,未細分,point,便々館湖鯉鮒狂歌碑,5.897,都心西部直下地震,6弱
13104:147,13104,新宿区,Unknown,Unknown,未判定,未細分,point,永井荷風旧居跡,5.852,都心西部直下地震,6弱
13104:148,13104,新宿区,Unknown,Unknown,未判定,未細分,point,岡崎三郎信康供養塔,5.953,都心西部直下地震,6弱
13104:149,13104,新宿区,Unknown,Unknown,未判定,未細分,point,榊原鍵吉の墓,6.0,都心西部直下地震,6強以上
13104:150,13104,新宿区,Unknown,Unknown,未判定,未細分,point,平秩東作の墓,5.846,都心西部直下地震,6弱
13104:151,13104,新宿区,Unknown,Unknown,未判定,未細分,point,二葉亭四迷旧居跡,5.832,都心西部直下地震,6弱
13104:152,13104,新宿区,Unknown,Unknown,未判定,未細分,point,大和田建樹終焉の地,5.892,都心西部直下地震,6弱
13104:153,13104,新宿区,Unknown,Unknown,未判定,未細分,point,有島武郎旧居跡,5.819,都心西部直下地震,6弱
13104:154,13104,新宿区,Unknown,Unknown,未判定,未細分,point,島村抱月終焉の地 (芸術倶楽部跡),5.792,都心西部直下地震,6弱
13104:155,13104,新宿区,Unknown,Unknown,未判定,未細分,point,内藤正勝の墓,5.909,都心西部直下地震,6弱
13104:156,13104,新宿区,Unknown,Unknown,未判定,未細分,point,筒井政憲の墓,5.897,都心西部直下地震,6弱
13104:157,13104,新宿区,Unknown,Unknown,未判定,未細分,point,小泉八雲終焉の地,5.897,都心西部直下地震,6弱
13104:158,13104,新宿区,Unknown,Unknown,未判定,未細分,point,紅皿の墓,5.885,都心西部直下地震,6弱
13104:159,13104,新宿区,Unknown,Unknown,未判定,未細分,point,坪内逍遙旧居跡(文芸協会演劇研究所跡),5.858,都心西部直下地震,6弱
13104:160,13104,新宿区,Unknown,Unknown,未判定,未細分,point,佐伯祐三アトリエの地,5.976,都心西部直下地震,6弱
13104:161,13104,新宿区,Unknown,Unknown,未判定,未細分,point,滝沢馬琴終焉の地,5.977,都心西部直下地震,6弱
13104:162,13104,新宿区,Unknown,Unknown,未判定,未細分,point,柳田國男旧居跡,5.907,都心西部直下地震,6弱
13104:163,13104,新宿区,Unknown,Unknown,未判定,未細分,point,斎藤茂吉終焉の地,5.895,都心西部直下地震,6弱
13104:164,13104,新宿区,Unknown,Unknown,未判定,未細分,point,下村湖人終焉の地,5.842,都心西部直下地震,6弱
13104:165,13104,新宿区,Unknown,Unknown,未判定,未細分,point,落合秋艸堂跡(會津八一旧居跡),5.787,都心西部直下地震,6弱
13104:166,13104,新宿区,Unknown,Unknown,未判定,未細分,point,西條八十旧居跡,5.812,都心西部直下地震,6弱
13104:167,13104,新宿区,Unknown,Unknown,未判定,未細分,point,女人芸術社跡(長谷川時雨・三上於菟吉旧居跡),5.761,都心西部直下地震,6弱
13104:168,13104,新宿区,Unknown,Unknown,未判定,未細分,point,内村鑑三終焉の地(今井館聖書講堂跡),5.99,都心西部直下地震,6弱
13104:169,13104,新宿区,Unknown,Unknown,未判定,未細分,point,鈴木三重吉終焉の地(「赤い鳥」社跡),5.946,都心西部直下地震,6弱
13104:170,13104,新宿区,Unknown,Unknown,未判定,未細分,point,鏑木清方旧居跡,5.846,都心西部直下地震,6弱
13104:171,13104,新宿区,Unknown,Unknown,未判定,未細分,point,辰野金吾の墓,5.896,都心西部直下地震,6弱
13104:172,13104,新宿区,Unknown,Unknown,未判定,未細分,point,牛込城跡,5.709,都心西部直下地震,6弱
13104:173,13104,新宿区,Unknown,Unknown,未判定,未細分,point,富塚跡,5.833,都心西部直下地震,6弱
13104:174,13104,新宿区,Unknown,Unknown,未判定,未細分,point,便々館湖鯉鮒の墓,5.709,都心西部直下地震,6弱
13104:175,13104,新宿区,Unknown,Unknown,未判定,未細分,point,成子天神社の富士塚,5.981,都心西部直下地震,6弱
13104:176,13104,新宿区,Unknown,Unknown,未判定,未細分,point,生田春月旧居跡,5.814,都心西部直下地震,6弱
13104:177,13104,新宿区,Unknown,Unknown,未判定,未細分,point,泉鏡花旧居跡,5.808,都心西部直下地震,6弱
13104:178,13104,新宿区,Unknown,Unknown,未判定,未細分,point,林芙美子終焉の地,5.711,都心西部直下地震,6弱
13104:179,13104,新宿区,Unknown,Unknown,未判定,未細分,point,塚本明毅の墓碑,5.931,都心西部直下地震,6弱
13104:180,13104,新宿区,Unknown,Unknown,未判定,未細分,point,萩原宗固の墓,5.811,都心西部直下地震,6弱
13104:181,13104,新宿区,Unknown,Unknown,未判定,未細分,point,吉川湊一の墓,5.866,都心西部直下地震,6弱
13104:182,13104,新宿区,Unknown,Unknown,未判定,未細分,point,東京府仮小学第三校跡,5.79,都心西部直下地震,6弱
13104:183,13104,新宿区,Unknown,Unknown,未判定,未細分,point,シイ,6.247,都心西部直下地震,6強以上
13104:184,13104,新宿区,Unknown,Unknown,未判定,未細分,point,イチョウ,5.866,都心西部直下地震,6弱
13104:185,13104,新宿区,Unknown,Unknown,未判定,未細分,point,末広亭,5.882,都心西部直下地震,6弱
13104:186,13104,新宿区,Unknown,Unknown,未判定,未細分,point,歌舞伎町建設記念碑,5.809,都心西部直下地震,6弱
13104:187,13104,新宿区,Unknown,Unknown,未判定,未細分,point,六桜社跡,5.837,都心西部直下地震,6弱
13104:188,13104,新宿区,Unknown,Unknown,未判定,未細分,point,佐々木活字店,5.741,都心西部直下地震,6弱
13104:189,13104,新宿区,Unknown,Unknown,未判定,未細分,point,近衛篤麿公記念碑,5.869,都心西部直下地震,6弱
13104:190,13104,新宿区,Unknown,Unknown,未判定,未細分,point,花園神社の二宮尊徳像,5.917,都心西部直下地震,6弱
13104:191,13104,新宿区,Unknown,Unknown,未判定,未細分,point,長谷川平蔵埋葬の地,5.824,都心西部直下地震,6弱
13104:192,13104,新宿区,Unknown,Unknown,未判定,未細分,point,神楽坂の東八拳,5.875,都心西部直下地震,6弱
13104:193,13104,新宿区,Unknown,Unknown,未判定,未細分,point,神楽坂をどり,5.76,都心西部直下地震,6弱
13104:194,13104,新宿区,Unknown,Unknown,未判定,未細分,point,旧近衛邸のケヤキ,5.877,都心西部直下地震,6弱
13104:195,13104,新宿区,Unknown,Unknown,未判定,未細分,point,オブジェ「歓び(PLAISIR)」,5.823,都心西部直下地震,6弱
13104:196,13104,新宿区,Unknown,Unknown,未判定,未細分,point,源兵衛子育地蔵尊の石造物群,5.829,都心西部直下地震,6弱
13104:197,13104,新宿区,Unknown,Unknown,未判定,未細分,point,彰忠碑,5.829,都心西部直下地震,6弱
13104:198,13104,新宿区,Unknown,Unknown,未判定,未細分,point,太平洋戦争本土初空襲の地跡,5.794,都心西部直下地震,6弱
13104:199,13104,新宿区,Unknown,Unknown,未判定,未細分,point,名曲喫茶らんぶる,5.862,都心西部直下地震,6弱
13104:200,13104,新宿区,Unknown,Unknown,未判定,未細分,point,西落合耕地整理記念碑,5.792,都心西部直下地震,6弱
13104:201,13104,新宿区,Unknown,Unknown,未判定,未細分,point,旧淀橋浄水場蝶型弁,5.795,都心西部直下地震,6弱
13104:202,13104,新宿区,Unknown,Unknown,未判定,未細分,point,旧淀橋浄水場六角堂,5.837,都心西部直下地震,6弱
13104:203,13104,新宿区,Unknown,Unknown,未判定,未細分,point,巴講睦の獅子図屏風,5.875,都心西部直下地震,6弱
13104:204,13104,新宿区,Unknown,Unknown,未判定,未細分,point,服部良一旧居跡,5.885,都心西部直下地震,6弱
13104:205,13104,新宿区,Unknown,Unknown,未判定,未細分,point,天祖神社の神門,5.82,都心西部直下地震,6弱
13104:206,13104,新宿区,Unknown,Unknown,未判定,未細分,point,戸山射撃場跡,5.855,都心西部直下地震,6弱
13104:207,13104,新宿区,Unknown,Unknown,未判定,未細分,point,喜久井町 戦災者供養観音像,5.857,都心西部直下地震,6弱
13104:208,13104,新宿区,Unknown,Unknown,未判定,未細分,point,白糸塚,5.931,都心西部直下地震,6弱
13104:209,13104,新宿区,Unknown,Unknown,未判定,未細分,point,獅子吼会の山門,5.907,都心西部直下地震,6弱
13104:210,13104,新宿区,Unknown,Unknown,未判定,未細分,point,田島森碑,5.794,都心西部直下地震,6弱
13104:211,13104,新宿区,Unknown,Unknown,未判定,未細分,point,忠魂碑,5.917,都心西部直下地震,6弱
13104:212,13104,新宿区,Unknown,Unknown,未判定,未細分,point,祭馬碑,5.767,都心西部直下地震,6弱
13104:213,13104,新宿区,Unknown,Unknown,未判定,未細分,point,渡辺玉花旧居,5.808,都心西部直下地震,6弱
13104:214,13104,新宿区,Unknown,Unknown,未判定,未細分,point,花園アパート跡,5.885,都心西部直下地震,6弱
13104:215,13104,新宿区,Unknown,Unknown,未判定,未細分,point,美濃国高須藩主 松平家上屋敷跡,5.801,都心西部直下地震,6弱
13104:216,13104,新宿区,Unknown,Unknown,未判定,未細分,point,水準点II号,5.981,都心西部直下地震,6弱
13104:217,13104,新宿区,Unknown,Unknown,未判定,未細分,point,東京若葉キリスト教会,5.854,都心西部直下地震,6弱
13104:218,13104,新宿区,Unknown,Unknown,未判定,未細分,point,稲荷鬼王神社の節分祭,5.816,都心西部直下地震,6弱
13104:219,13104,新宿区,Unknown,Unknown,未判定,未細分,point,中井御霊神社の節分祭,5.873,都心西部直下地震,6弱
13104:220,13104,新宿区,Unknown,Unknown,未判定,未細分,point,花園神社の節分祭,5.917,都心西部直下地震,6弱
13104:221,13104,新宿区,Unknown,Unknown,未判定,未細分,point,氷川神社の節分祭,5.705,都心西部直下地震,6弱
13104:222,13104,新宿区,Unknown,Unknown,未判定,未細分,point,鎧神社の節分祭,5.841,都心西部直下地震,6弱
13104:223,13104,新宿区,Unknown,Unknown,未判定,未細分,point,自性院の節分会,5.932,都心西部直下地震,6弱
13104:224,13104,新宿区,Unknown,Unknown,未判定,未細分,point,有隣園跡,5.987,都心西部直下地震,6弱
13104:225,13104,新宿区,Unknown,Unknown,未判定,未細分,point,太宗寺の閻魔大王開帳,5.909,都心西部直下地震,6弱
13104:226,13104,新宿区,Unknown,Unknown,未判定,未細分,point,太宗寺の大震災紀念碑,5.909,都心西部直下地震,6弱
13104:227,13104,新宿区,Unknown,Unknown,未判定,未細分,point,放生寺の水掛け地蔵と大震火災死亡群霊塔,5.748,都心西部直下地震,6弱
13104:228,13104,新宿区,Unknown,Unknown,未判定,未細分,point,文学座アトリエ,6.082,都心西部直下地震,6強以上
13104:229,13104,新宿区,Unknown,Unknown,未判定,未細分,point,新宿園跡,,都心西部直下地震,No data
13104:230,13104,新宿区,Unknown,Unknown,未判定,未細分,point,弘文学院跡,5.681,都心西部直下地震,6弱
13104:231,13104,新宿区,Unknown,Unknown,未判定,未細分,point,ムーラン・ルージュ新宿座跡,5.908,都心西部直下地震,6弱
official_export_001:19,13104,新宿区,National,Designated,有形文化財,建造物,building_direct,学習院旧正門,5.79,都心西部直下地震,6弱
official_export_001:43,13104,新宿区,National,Designated,有形文化財,建造物,building_direct,旧馬場家牛込邸,5.726,都心西部直下地震,6弱
official_export_001:79,13104,新宿区,National,Designated,有形文化財,建造物,building_direct,新宿御苑旧洋館御休所,5.857,都心西部直下地震,6弱
official_export_001:84,13104,新宿区,National,Designated,有形文化財,建造物,building_direct,聖徳記念絵画館,5.988,都心西部直下地震,6弱
official_export_001:197,13104,新宿区,National,Designated,有形文化財,建造物,building_direct,早稲田大学大隈記念講堂,5.816,都心西部直下地震,6弱
official_export_002:11,13104,新宿区,National,Registered,有形文化財,建造物,building_direct,新井家住宅主屋,5.791,都心西部直下地震,6弱
official_export_002:33,13104,新宿区,National,Registered,有形文化財,建造物,building_direct,一水寮,5.792,都心西部直下地震,6弱
official_export_002:158,13104,新宿区,National,Registered,有形文化財,建造物,building_direct,旧島津家住宅アトリエ,5.737,都心西部直下地震,6弱
official_export_002:167,13104,新宿区,National,Registered,有形文化財,建造物,building_direct,旧常盤家本館(石合家住宅主屋),5.727,都心西部直下地震,6弱
official_export_002:201,13104,新宿区,National,Registered,有形文化財,建造物,building_direct,栗原家住宅稲荷社及び石鳥居,5.906,都心西部直下地震,6弱
official_export_002:202,13104,新宿区,National,Registered,有形文化財,建造物,building_direct,栗原家住宅蔵,5.906,都心西部直下地震,6弱
official_export_002:203,13104,新宿区,National,Registered,有形文化財,建造物,building_direct,栗原家住宅主屋,5.906,都心西部直下地震,6弱
official_export_002:204,13104,新宿区,National,Registered,有形文化財,建造物,building_direct,栗原家住宅門柱及び塀,5.906,都心西部直下地震,6弱
official_export_002:269,13104,新宿区,National,Registered,有形文化財,建造物,building_direct,新潮社倉庫,5.881,都心西部直下地震,6弱
official_export_002:270,13104,新宿区,National,Registered,有形文化財,建造物,building_direct,新潮社本館,5.881,都心西部直下地震,6弱
official_export_002:273,13104,新宿区,National,Registered,有形文化財,建造物,building_direct,鈴木家住宅主屋,5.854,都心西部直下地震,6弱
official_export_002:295,13104,新宿区,National,Registered,有形文化財,建造物,building_direct,高橋建築事務所社屋,5.877,都心西部直下地震,6弱
official_export_002:388,13104,新宿区,National,Registered,有形文化財,建造物,building_direct,日本バプテストキリスト教目白ヶ丘教会礼拝堂,5.884,都心西部直下地震,6弱
official_export_002:433,13104,新宿区,National,Registered,有形文化財,建造物,building_direct,宮城道雄記念館検校の間,5.72,都心西部直下地震,6弱
official_export_002:456,13104,新宿区,National,Registered,有形文化財,建造物,building_direct,安与ビル,5.943,都心西部直下地震,6弱
official_export_002:465,13104,新宿区,National,Registered,有形文化財,建造物,building_direct,矢来能楽堂,5.858,都心西部直下地震,6弱
official_export_003:47,13104,新宿区,National,Designated,記念物,天然記念物,point,哲学堂公園,5.743,都心西部直下地震,6弱
official_export_003:69,13104,新宿区,National,Designated,記念物,天然記念物,point,山鹿素行墓,5.858,都心西部直下地震,6弱
official_export_003:75,13104,新宿区,National,Designated,記念物,天然記念物,point,林氏墓地,5.801,都心西部直下地震,6弱
1,13105,文京区,Tokyo Metropolitan,Designated,有形文化財,建造物,building_direct,湯島天満宮表鳥居,5.822,都心西部直下地震,6弱
2,13105,文京区,Tokyo Metropolitan,Designated,有形文化財,建造物,building_direct,求道会館,5.838,都心西部直下地震,6弱
155,13105,文京区,Tokyo Metropolitan,Designated,記念物,旧跡,point,藤田東湖護母致命の処,5.894,都心西部直下地震,6弱
156,13105,文京区,Tokyo Metropolitan,Designated,記念物,旧跡,point,森?外遺跡,5.96,都心西部直下地震,6弱
196,13105,文京区,Tokyo Metropolitan,Designated,記念物,名勝,point,旧安田楠雄邸庭園,5.772,都心西部直下地震,6弱
240,13105,文京区,Tokyo Metropolitan,Designated,記念物,史跡,point,原氏墓所,5.834,都心西部直下地震,6弱
official_export_001:4,13105,文京区,National,Designated,有形文化財,建造物,building_direct,旧磯野家住宅,5.91,都心西部直下地震,6弱
official_export_001:5,13105,文京区,National,Designated,有形文化財,建造物,building_direct,旧磯野家住宅,5.898,都心西部直下地震,6弱
official_export_001:18,13105,文京区,National,Designated,有形文化財,建造物,building_direct,旧加賀屋敷御守殿門(赤門),5.702,都心西部直下地震,6弱
official_export_001:61,13105,文京区,National,Designated,有形文化財,建造物,building_direct,護国寺月光殿(旧日光院客殿),5.78,都心西部直下地震,6弱
official_export_001:62,13105,文京区,National,Designated,有形文化財,建造物,building_direct,護国寺本堂,5.775,都心西部直下地震,6弱
official_export_001:83,13105,文京区,National,Designated,有形文化財,建造物,building_direct,スカイハウス(旧菊竹清訓自邸),5.886,都心西部直下地震,6弱
official_export_001:102,13105,文京区,National,Designated,有形文化財,建造物,building_direct,旧東京医学校本館,5.738,都心西部直下地震,6弱
official_export_001:119,13105,文京区,National,Designated,有形文化財,建造物,building_direct,根津神社,5.936,都心西部直下地震,6弱
official_export_001:120,13105,文京区,National,Designated,有形文化財,建造物,building_direct,根津神社,5.936,都心西部直下地震,6弱
official_export_001:121,13105,文京区,National,Designated,有形文化財,建造物,building_direct,根津神社,5.936,都心西部直下地震,6弱
official_export_001:122,13105,文京区,National,Designated,有形文化財,建造物,building_direct,根津神社,5.936,都心西部直下地震,6弱
official_export_001:123,13105,文京区,National,Designated,有形文化財,建造物,building_direct,根津神社,5.976,都心西部直下地震,6弱
official_export_001:124,13105,文京区,National,Designated,有形文化財,建造物,building_direct,根津神社,5.937,都心西部直下地震,6弱
official_export_001:125,13105,文京区,National,Designated,有形文化財,建造物,building_direct,根津神社,5.976,都心西部直下地震,6弱
official_export_002:5,13105,文京区,National,Registered,有形文化財,建造物,building_direct,芦葉家住宅倉庫,5.767,都心西部直下地震,6弱
official_export_002:6,13105,文京区,National,Registered,有形文化財,建造物,building_direct,芦葉家住宅門,5.767,都心西部直下地震,6弱
official_export_002:18,13105,文京区,National,Registered,有形文化財,建造物,building_direct,池田家住宅主屋,5.826,都心西部直下地震,6弱
official_export_002:26,13105,文京区,National,Registered,有形文化財,建造物,building_direct,伊勢五蔵,5.947,都心西部直下地震,6弱
official_export_002:27,13105,文京区,National,Registered,有形文化財,建造物,building_direct,伊勢五主屋,5.947,都心西部直下地震,6弱
official_export_002:39,13105,文京区,National,Registered,有形文化財,建造物,building_direct,今井家住宅蔵,5.844,都心西部直下地震,6弱
official_export_002:50,13105,文京区,National,Registered,有形文化財,建造物,building_direct,梅村家住宅(旧山崎家住宅)主屋,5.862,都心西部直下地震,6弱
official_export_002:51,13105,文京区,National,Registered,有形文化財,建造物,building_direct,梅村家住宅(旧山崎家住宅)門,5.862,都心西部直下地震,6弱
official_export_002:52,13105,文京区,National,Registered,有形文化財,建造物,building_direct,エチソウビル,5.826,都心西部直下地震,6弱
official_export_002:72,13105,文京区,National,Registered,有形文化財,建造物,building_direct,お茶の水女子大学表門,5.844,都心西部直下地震,6弱
official_export_002:73,13105,文京区,National,Registered,有形文化財,建造物,building_direct,お茶の水女子大学講堂,5.847,都心西部直下地震,6弱
official_export_002:74,13105,文京区,National,Registered,有形文化財,建造物,building_direct,お茶の水女子大学附属幼稚園園舎,5.862,都心西部直下地震,6弱
official_export_002:75,13105,文京区,National,Registered,有形文化財,建造物,building_direct,お茶の水女子大学本館,5.847,都心西部直下地震,6弱
official_export_002:101,13105,文京区,National,Registered,有形文化財,建造物,building_direct,金澤家住宅主屋,5.835,都心西部直下地震,6弱
official_export_002:102,13105,文京区,National,Registered,有形文化財,建造物,building_direct,金澤家住宅門及び塀,5.835,都心西部直下地震,6弱
official_export_002:103,13105,文京区,National,Registered,有形文化財,建造物,building_direct,金澤家住宅洋館,5.835,都心西部直下地震,6弱
official_export_002:174,13105,文京区,National,Registered,有形文化財,建造物,building_direct,旧弘田家住宅主屋,5.729,都心西部直下地震,6弱
official_export_002:175,13105,文京区,National,Registered,有形文化財,建造物,building_direct,旧弘田家住宅門柱及び塀,5.729,都心西部直下地震,6弱
official_export_002:244,13105,文京区,National,Registered,有形文化財,建造物,building_direct,さかえビル,5.704,都心西部直下地震,6弱
official_export_002:250,13105,文京区,National,Registered,有形文化財,建造物,building_direct,島薗家住宅主屋,5.745,都心西部直下地震,6弱
official_export_002:266,13105,文京区,National,Registered,有形文化財,建造物,building_direct,進開屋,5.937,都心西部直下地震,6弱
official_export_002:272,13105,文京区,National,Registered,有形文化財,建造物,building_direct,新町館(三宅家住宅),5.663,都心西部直下地震,6弱
official_export_002:279,13105,文京区,National,Registered,有形文化財,建造物,building_direct,瀬川家住宅(旧古市家住宅)蔵,5.828,都心西部直下地震,6弱
official_export_002:280,13105,文京区,National,Registered,有形文化財,建造物,building_direct,瀬川家住宅(旧古市家住宅)主屋,5.828,都心西部直下地震,6弱
official_export_002:288,13105,文京区,National,Registered,有形文化財,建造物,building_direct,髙木家住宅離れ,5.838,都心西部直下地震,6弱
official_export_002:289,13105,文京区,National,Registered,有形文化財,建造物,building_direct,髙木家住宅洋館,5.839,都心西部直下地震,6弱
official_export_002:301,13105,文京区,National,Registered,有形文化財,建造物,building_direct,田口家住宅主屋,5.857,都心西部直下地震,6弱
official_export_002:303,13105,文京区,National,Registered,有形文化財,建造物,building_direct,棚澤書店,5.81,都心西部直下地震,6弱
official_export_002:313,13105,文京区,National,Registered,有形文化財,建造物,building_direct,椿山荘残月,5.885,都心西部直下地震,6弱
official_export_002:314,13105,文京区,National,Registered,有形文化財,建造物,building_direct,椿山荘三重塔,5.866,都心西部直下地震,6弱
official_export_002:328,13105,文京区,National,Registered,有形文化財,建造物,building_direct,東京カテドラル鐘塔,5.852,都心西部直下地震,6弱
official_export_002:329,13105,文京区,National,Registered,有形文化財,建造物,building_direct,東京カテドラル聖マリア大聖堂,5.848,都心西部直下地震,6弱
official_export_002:347,13105,文京区,National,Registered,有形文化財,建造物,building_direct,東京大学工学部1号館,5.775,都心西部直下地震,6弱
official_export_002:348,13105,文京区,National,Registered,有形文化財,建造物,building_direct,東京大学工学部列品館,5.768,都心西部直下地震,6弱
official_export_002:350,13105,文京区,National,Registered,有形文化財,建造物,building_direct,東京大学大講堂(安田講堂),5.93,都心西部直下地震,6弱
official_export_002:351,13105,文京区,National,Registered,有形文化財,建造物,building_direct,東京大学法学部3号館,5.751,都心西部直下地震,6弱
official_export_002:352,13105,文京区,National,Registered,有形文化財,建造物,building_direct,東京大学法文1号館,5.756,都心西部直下地震,6弱
official_export_002:353,13105,文京区,National,Registered,有形文化財,建造物,building_direct,東京大学法文2号館,5.742,都心西部直下地震,6弱
official_export_002:354,13105,文京区,National,Registered,有形文化財,建造物,building_direct,東京大学本郷正門及び門衛所,5.787,都心西部直下地震,6弱
official_export_002:355,13105,文京区,National,Registered,有形文化財,建造物,building_direct,東京大学野球場観覧席・ダッグアウト及びフェンス,5.709,都心西部直下地震,6弱
official_export_002:358,13105,文京区,National,Registered,有形文化財,建造物,building_direct,東京地下鉄丸ノ内線御茶ノ水駅出入口上家,5.908,都心西部直下地震,6弱
official_export_002:379,13105,文京区,National,Registered,有形文化財,建造物,building_direct,日本基督教団根津教会,5.958,都心西部直下地震,6弱
official_export_002:380,13105,文京区,National,Registered,有形文化財,建造物,building_direct,日本基督教団根津教会門及び塀,5.949,都心西部直下地震,6弱
official_export_002:382,13105,文京区,National,Registered,有形文化財,建造物,building_direct,日本基督教団本郷中央教会,5.884,都心西部直下地震,6弱
official_export_002:383,13105,文京区,National,Registered,有形文化財,建造物,building_direct,日本基督教団弓町本郷教会,5.842,都心西部直下地震,6弱
